event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0022,"{""commodity"":""SORGHUM"",""load_tons"":34,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0027,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0030,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0032,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0033,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0034,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0038,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0042,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
14,JOB_VISIBLE,JOB,J0023,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
19,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""URGENT""}"
23,JOB_VISIBLE,JOB,J0052,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
27,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""URGENT""}"
28,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""URGENT""}"
31,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""URGENT""}"
31,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
36,JOB_VISIBLE,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""URGENT""}"
41,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
44,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
46,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
46,JOB_VISIBLE,JOB,J0063,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
48,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
48,JOB_VISIBLE,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
51,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""URGENT""}"
52,JOB_VISIBLE,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""URGENT""}"
52,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""URGENT""}"
54,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""URGENT""}"
54,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""URGENT""}"
59,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""URGENT""}"
61,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
61,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
63,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
63,JOB_VISIBLE,JOB,J0056,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
63,JOB_VISIBLE,JOB,J0062,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
64,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
66,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""URGENT""}"
69,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
