job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,40,0,0,REGULAR,1.0,0,WET,300,331,1.6067,EARLY,0.10489014883061659
J0002,CORN,35,28,27,URGENT,1.75,1,NORMAL,300,250,1.4058,EARLY,0.3890857547838412
J0003,SOY,41,31,19,URGENT,1.75,1,WET,300,283,1.6468,EARLY,0.4358610914245216
J0004,SOY,36,31,0,REGULAR,1.0,1,WET,300,375,1.446,EARLY,0.4358610914245216
J0005,SOY,41,44,0,REGULAR,1.0,1,NORMAL,300,367,1.6468,EARLY,0.6520198440822111
J0006,SOY,39,46,41,URGENT,1.75,1,WET,300,306,1.5665,EARLY,0.6846208362863219
J0007,CORN,43,48,48,REGULAR,1.0,0,WET,300,358,1.7272,EARLY,0.7143869596031183
J0008,CORN,37,51,36,URGENT,1.75,1,WET,300,301,1.4862,EARLY,0.7583274273564847
J0009,SOY,36,54,54,URGENT,1.75,0,WET,300,328,1.446,EARLY,0.8001417434443658
J0010,CORN,44,59,52,URGENT,1.75,1,NORMAL,300,249,1.7673,EARLY,0.8639262934089299
J0011,SOY,38,61,61,REGULAR,1.0,0,DRY,300,367,1.5263,EARLY,0.8873139617292701
J0012,SOY,38,63,0,REGULAR,1.0,1,NORMAL,300,372,1.5263,EARLY,0.9085754783841248
J0013,CORN,38,66,52,URGENT,1.75,1,NORMAL,300,346,1.5263,EARLY,0.9369241672572644
J0014,SOY,36,69,69,REGULAR,1.0,0,WET,300,404,1.446,EARLY,0.96243798724309
J0015,SOY,38,73,64,URGENT,1.75,1,WET,300,336,1.5263,EARLY,0.9907866761162295
J0016,SOY,39,75,0,REGULAR,1.0,1,WET,300,382,1.5665,EARLY,1.0021261516654856
J0017,SOY,41,76,0,REGULAR,1.0,1,NORMAL,300,364,1.6468,EARLY,1.0063784549964565
J0018,SOY,40,76,76,REGULAR,1.0,0,NORMAL,300,394,1.6067,EARLY,1.0063784549964565
J0019,CORN,37,77,77,REGULAR,1.0,0,NORMAL,300,409,1.4862,EARLY,1.0077958894401136
J0020,CORN,35,78,78,REGULAR,1.0,0,NORMAL,300,398,1.4058,EARLY,1.0077958894401136
J0021,CORN,37,84,84,REGULAR,1.0,0,WET,300,388,1.4862,EARLY,0.9992912827781716
J0022,SORGHUM,34,85,0,REGULAR,1.0,1,NORMAL,300,404,1.3657,EARLY,0.9964564138908576
J0023,SORGHUM,36,86,14,CONTRACTED,1.25,1,NORMAL,300,359,1.446,EARLY,0.9922041105598868
J0024,SORGHUM,36,87,87,REGULAR,1.0,0,NORMAL,300,371,1.446,EARLY,0.9865343727852588
J0025,CORN,43,87,87,CONTRACTED,1.25,0,NORMAL,300,387,1.7272,EARLY,0.9865343727852588
J0026,SORGHUM,31,89,89,CONTRACTED,1.25,0,NORMAL,300,379,1.2452,EARLY,0.9702338766832034
J0027,CORN,36,90,0,REGULAR,1.0,1,NORMAL,300,382,1.446,EARLY,0.961020552799433
J0028,SOY,38,91,91,REGULAR,1.0,0,WET,300,427,1.5263,EARLY,0.9503897944720057
J0029,SORGHUM,31,93,93,REGULAR,1.0,0,WET,300,449,1.2452,EARLY,0.929128277817151
J0030,SOY,36,93,0,REGULAR,1.0,1,NORMAL,300,410,1.446,EARLY,0.929128277817151
J0031,CORN,37,93,93,REGULAR,1.0,0,NORMAL,300,388,1.4862,EARLY,0.929128277817151
J0032,SOY,41,94,0,REGULAR,1.0,1,DRY,300,407,1.6468,EARLY,0.9142452161587526
J0033,SOY,37,102,0,REGULAR,1.0,1,DRY,300,409,1.4862,EARLY,0.7866761162296244
J0034,CORN,35,108,0,REGULAR,1.0,1,WET,300,438,1.4058,EARLY,0.6888731396172928
J0035,SOY,36,109,105,URGENT,1.75,1,NORMAL,300,368,1.446,EARLY,0.6725726435152375
J0036,SOY,40,112,112,REGULAR,1.0,0,DRY,300,403,1.6067,EARLY,0.620127569099929
J0037,SOY,40,125,125,CONTRACTED,1.25,0,WET,300,417,1.6067,EARLY,0.3968816442239546
J0038,CORN,34,158,0,CONTRACTED,1.25,1,DRY,300,388,1.3657,EARLY,0.11268603827072995
J0039,CORN,39,187,187,CONTRACTED,1.25,0,WET,300,471,1.5665,EARLY,0.2069454287739192
J0040,SOY,40,189,189,REGULAR,1.0,0,WET,300,523,1.6067,EARLY,0.22466335931963147
J0041,SORGHUM,34,190,185,URGENT,1.75,1,WET,300,460,1.3657,EARLY,0.23316796598157333
J0042,CORN,38,213,0,REGULAR,1.0,1,NORMAL,300,500,1.5263,EARLY,0.4847625797306875
J0043,CORN,44,224,211,URGENT,1.75,1,WET,300,471,1.7673,EARLY,0.625797306874557
J0044,SOY,40,229,220,URGENT,1.75,1,DRY,300,494,1.6067,EARLY,0.7016300496102056
J0045,CORN,35,230,230,REGULAR,1.0,0,NORMAL,300,549,1.4058,EARLY,0.7158043940467754
J0046,SOY,37,235,235,REGULAR,1.0,0,NORMAL,300,561,1.4862,EARLY,0.781715095676825
J0047,SOY,36,236,236,REGULAR,1.0,0,NORMAL,300,578,1.446,EARLY,0.7937632884479093
J0048,CORN,34,238,102,REGULAR,1.0,1,NORMAL,300,556,1.3657,EARLY,0.8150248051027641
J0049,CORN,34,241,102,REGULAR,1.0,1,WET,300,580,1.3657,MID,0.8447909284195605
J0050,SORGHUM,30,241,131,REGULAR,1.0,1,NORMAL,300,552,1.205,MID,0.8447909284195606
J0051,CORN,34,241,173,REGULAR,1.0,1,NORMAL,300,533,1.3657,MID,0.8447909284195605
J0052,SORGHUM,38,243,23,REGULAR,1.0,1,WET,300,588,1.5263,MID,0.8575478384124734
J0053,SOY,37,247,247,REGULAR,1.0,0,WET,300,549,1.4862,MID,0.8773919206236712
J0054,CORN,35,248,99,REGULAR,1.0,1,NORMAL,300,539,1.4058,MID,0.8816442239546421
J0055,CORN,41,249,246,URGENT,1.75,1,NORMAL,300,479,1.6468,MID,0.8844790928419561
J0056,CORN,39,250,63,REGULAR,1.0,1,NORMAL,300,545,1.5665,MID,0.8866052445074416
J0057,CORN,39,250,250,REGULAR,1.0,0,NORMAL,300,548,1.5665,MID,0.8866052445074416
J0058,CORN,38,253,253,REGULAR,1.0,0,NORMAL,300,587,1.5263,MID,0.8866052445074416
J0059,CORN,44,253,73,REGULAR,1.0,1,NORMAL,300,568,1.7673,MID,0.8866052445074416
J0060,CORN,44,257,249,URGENT,1.75,1,WET,300,504,1.7673,MID,0.8752657689581856
J0061,SORGHUM,32,259,145,REGULAR,1.0,1,WET,300,561,1.2853,MID,0.8667611622962438
J0062,CORN,34,267,63,REGULAR,1.0,1,NORMAL,300,556,1.3657,MID,0.8291991495393338
J0063,SOY,37,270,46,REGULAR,1.0,1,NORMAL,300,587,1.4862,MID,0.81218993621545
J0064,CORN,45,277,277,REGULAR,1.0,0,WET,300,614,1.8075,MID,0.7654145995747696
J0065,SOY,40,280,280,REGULAR,1.0,0,WET,300,636,1.6067,MID,0.7420269312544296
J0066,SOY,39,281,281,REGULAR,1.0,0,NORMAL,300,643,1.5665,MID,0.732813607370659
J0067,SOY,41,281,184,CONTRACTED,1.25,1,DRY,300,552,1.6468,MID,0.732813607370659
J0068,SOY,38,284,284,REGULAR,1.0,0,WET,300,606,1.5263,MID,0.6966690290574061
J0069,SOY,40,285,285,CONTRACTED,1.25,0,NORMAL,300,587,1.6067,MID,0.6839121190644933
J0070,CORN,34,286,214,REGULAR,1.0,1,DRY,300,573,1.3657,MID,0.6697377746279235
J0071,CORN,34,292,292,REGULAR,1.0,0,NORMAL,300,597,1.3657,MID,0.5797306874557052
J0072,CORN,34,298,298,REGULAR,1.0,0,WET,300,592,1.3657,MID,0.4897236002834869
J0073,CORN,41,301,165,REGULAR,1.0,1,WET,300,618,1.6468,MID,0.445074415308292
J0074,SORGHUM,38,321,139,REGULAR,1.0,1,DRY,300,624,1.5263,MID,0.23316796598157336
J0075,CORN,35,322,322,REGULAR,1.0,0,WET,300,636,1.4058,MID,0.22466335931963147
J0076,SOY,41,412,312,REGULAR,1.0,1,WET,300,716,1.6468,MID,0.22466335931963147
J0077,CORN,38,419,351,REGULAR,1.0,1,DRY,300,714,1.5263,MID,0.29695251594613753
J0078,SOY,35,426,353,REGULAR,1.0,1,NORMAL,300,747,1.4058,MID,0.36711552090715804
J0079,CORN,38,437,434,URGENT,1.75,1,NORMAL,300,673,1.5263,MID,0.4755492558469171
J0080,SOY,38,440,440,REGULAR,1.0,0,NORMAL,300,760,1.5263,MID,0.5010630758327427
J0081,SOY,39,443,300,REGULAR,1.0,1,DRY,300,771,1.5665,MID,0.5223245924875974
J0082,SOY,41,448,443,URGENT,1.75,1,DRY,300,685,1.6468,MID,0.550673281360737
J0083,SOY,38,450,280,REGULAR,1.0,1,DRY,300,748,1.5263,MID,0.5591778880226789
J0084,SOY,39,452,452,REGULAR,1.0,0,WET,300,771,1.5665,MID,0.5648476257973069
J0085,SOY,36,453,284,REGULAR,1.0,1,NORMAL,300,766,1.446,MID,0.5662650602409639
J0086,CORN,41,462,462,REGULAR,1.0,0,NORMAL,300,753,1.6468,MID,0.5662650602409639
J0087,SOY,38,462,456,URGENT,1.75,1,NORMAL,300,686,1.5263,MID,0.5662650602409639
J0088,CORN,41,465,405,REGULAR,1.0,1,WET,300,768,1.6468,MID,0.5591778880226789
J0089,CORN,45,465,387,REGULAR,1.0,1,NORMAL,300,762,1.8075,MID,0.5591778880226789
J0090,SOY,41,470,248,REGULAR,1.0,1,WET,300,785,1.6468,MID,0.5343727852586818
J0091,CORN,41,471,469,URGENT,1.75,1,WET,300,693,1.6468,MID,0.5279943302622254
J0092,CORN,35,476,283,REGULAR,1.0,1,NORMAL,300,766,1.4058,MID,0.49184975194897235
J0093,SOY,40,478,335,REGULAR,1.0,1,WET,300,786,1.6067,MID,0.47484053862508857
J0094,SOY,40,485,485,CONTRACTED,1.25,0,NORMAL,300,781,1.6067,LATE,0.40963855421686746
J0095,SOY,36,487,487,REGULAR,1.0,0,NORMAL,300,772,1.446,LATE,0.3890857547838412
