job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,31,0.458980044345898,EARLY
J0002,40,0.6319290465631929,EARLY
J0003,45,0.7317073170731708,EARLY
J0004,45,0.7317073170731708,EARLY
J0005,46,0.747228381374723,EARLY
J0006,49,0.7871396895787139,EARLY
J0007,54,0.844789356984479,EARLY
J0008,56,0.8647450110864746,EARLY
J0009,62,0.9124168514412418,EARLY
J0010,72,0.9878048780487806,EARLY
J0011,73,0.993348115299335,EARLY
J0012,75,1.0000000000000002,EARLY
J0013,82,1.007760532150776,EARLY
J0014,83,1.0066518847006654,EARLY
J0015,85,1.0,EARLY
J0016,85,1.0,EARLY
J0017,90,0.9611973392461198,EARLY
J0018,91,0.9512195121951221,EARLY
J0019,92,0.9401330376940134,EARLY
J0020,96,0.8869179600886918,EARLY
J0021,100,0.8248337028824834,EARLY
J0022,100,0.8248337028824834,EARLY
J0023,112,0.6330376940133038,EARLY
J0024,121,0.5077605321507761,EARLY
J0025,124,0.4667405764966741,EARLY
J0026,164,0.23059866962305992,EARLY
J0027,180,0.3314855875831486,EARLY
J0028,191,0.4235033259423504,EARLY
J0029,194,0.44900221729490025,EARLY
J0030,198,0.4778270509977828,EARLY
J0031,209,0.5565410199556542,EARLY
J0032,212,0.5798226164079824,EARLY
J0033,221,0.6419068736141906,EARLY
J0034,224,0.6618625277161863,EARLY
J0035,228,0.6851441241685144,EARLY
J0036,233,0.7073170731707318,EARLY
J0037,240,0.722838137472284,MID
J0038,251,0.7405764966740577,MID
J0039,252,0.7416851441241685,MID
J0040,256,0.7394678492239469,MID
J0041,262,0.7305986696230599,MID
J0042,266,0.7172949002217296,MID
J0043,266,0.7172949002217296,MID
J0044,266,0.7172949002217296,MID
J0045,273,0.6596452328159645,MID
J0046,278,0.61529933481153,MID
J0047,281,0.5820399113082041,MID
J0048,287,0.5121951219512196,MID
J0049,306,0.3004434589800444,MID
J0050,327,0.09977827050997784,MID
J0051,420,0.14634146341463417,MID
J0052,426,0.18403547671840356,MID
J0053,436,0.2572062084257206,MID
J0054,461,0.4201773835920178,MID
J0055,469,0.45898004434589806,MID
J0056,478,0.4977827050997783,MID
J0057,478,0.49778270509977834,MID
J0058,482,0.5000000000000001,LATE
J0059,487,0.49556541019955663,LATE
J0060,487,0.49556541019955663,LATE
J0061,488,0.49113082039911315,LATE
J0062,499,0.4212860310421287,LATE
J0063,526,0.2172949002217295,LATE
J0064,530,0.1829268292682927,LATE
