job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0001,1,WEIGH_IN,WB2,31,38,0
J0001,2,SAMPLE_CLASSIFY,LAB1,38,51,0
J0001,3,UNLOAD,HOP4,51,70,0
J0001,4,WEIGH_OUT,WB1,70,76,0
J0002,1,WEIGH_IN,WB1,40,47,0
J0002,2,SAMPLE_CLASSIFY,LAB2,47,59,0
J0002,3,UNLOAD,HOP2,59,78,0
J0002,4,WEIGH_OUT,WB1,78,84,0
J0003,1,WEIGH_IN,WB2,45,51,0
J0003,2,SAMPLE_CLASSIFY,LAB1,51,63,0
J0003,3,UNLOAD,HOP1,63,88,0
J0003,4,WEIGH_OUT,WB1,88,94,0
J0004,1,WEIGH_IN,WB3,45,53,0
J0004,2,SAMPLE_CLASSIFY,LAB2,59,76,6
J0004,3,UNLOAD,HOP4,76,99,0
J0004,4,WEIGH_OUT,WB2,99,105,0
J0005,1,WEIGH_IN,WB1,47,54,1
J0005,2,SAMPLE_CLASSIFY,LAB1,63,73,9
J0005,3,UNLOAD,HOP3,73,101,0
J0005,4,WEIGH_OUT,WB3,101,107,0
J0006,1,WEIGH_IN,WB2,51,59,2
J0006,2,SAMPLE_CLASSIFY,LAB1,73,85,14
J0006,3,UNLOAD,HOP2,85,111,0
J0006,4,WEIGH_OUT,WB1,111,116,0
J0007,1,WEIGH_IN,WB1,54,62,0
J0007,2,SAMPLE_CLASSIFY,LAB2,76,89,14
J0007,3,UNLOAD,HOP4,99,119,10
J0007,4,WEIGH_OUT,WB1,119,125,0
J0008,1,WEIGH_IN,WB3,56,65,0
J0008,2,SAMPLE_CLASSIFY,LAB1,85,97,20
J0008,3,UNLOAD,HOP1,97,122,0
J0008,4,WEIGH_OUT,WB2,122,128,0
J0009,1,WEIGH_IN,WB1,62,68,0
J0009,2,SAMPLE_CLASSIFY,LAB2,89,107,21
J0009,3,UNLOAD,HOP2,111,137,4
J0009,4,WEIGH_OUT,WB1,137,142,0
J0010,1,WEIGH_IN,WB3,72,79,0
J0010,2,SAMPLE_CLASSIFY,LAB1,97,111,18
J0010,3,UNLOAD,HOP4,119,140,8
J0010,4,WEIGH_OUT,WB2,140,146,0
J0011,1,WEIGH_IN,WB2,73,79,0
J0011,2,SAMPLE_CLASSIFY,LAB1,111,121,32
J0011,3,UNLOAD,HOP3,121,147,0
J0011,4,WEIGH_OUT,WB1,147,153,0
J0012,1,WEIGH_IN,WB2,79,86,4
J0012,2,SAMPLE_CLASSIFY,LAB2,107,119,21
J0012,3,UNLOAD,HOP1,122,146,3
J0012,4,WEIGH_OUT,WB3,146,152,0
J0013,1,WEIGH_IN,WB3,82,91,0
J0013,2,SAMPLE_CLASSIFY,LAB1,121,133,30
J0013,3,UNLOAD,HOP4,140,160,7
J0013,4,WEIGH_OUT,WB1,160,166,0
J0014,1,WEIGH_IN,WB2,86,95,3
J0014,2,SAMPLE_CLASSIFY,LAB2,119,131,24
J0014,3,UNLOAD,HOP1,146,168,15
J0014,4,WEIGH_OUT,WB1,168,173,0
J0015,1,WEIGH_IN,WB3,91,99,6
J0015,2,SAMPLE_CLASSIFY,LAB2,131,146,32
J0015,3,UNLOAD,HOP3,147,178,1
J0015,4,WEIGH_OUT,WB1,178,184,0
J0016,1,WEIGH_IN,WB1,94,102,9
J0016,2,SAMPLE_CLASSIFY,LAB1,133,144,31
J0016,3,UNLOAD,HOP4,160,190,16
J0016,4,WEIGH_OUT,WB1,190,196,0
J0017,1,WEIGH_IN,WB1,102,109,12
J0017,2,SAMPLE_CLASSIFY,LAB1,144,155,35
J0017,3,UNLOAD,HOP2,155,177,0
J0017,4,WEIGH_OUT,WB2,177,183,0
J0018,1,WEIGH_IN,WB2,105,112,14
J0018,2,SAMPLE_CLASSIFY,LAB2,146,160,34
J0018,3,UNLOAD,HOP1,168,196,8
J0018,4,WEIGH_OUT,WB1,196,202,0
J0019,1,WEIGH_IN,WB3,107,115,15
J0019,2,SAMPLE_CLASSIFY,LAB1,155,170,40
J0019,3,UNLOAD,HOP2,177,206,7
J0019,4,WEIGH_OUT,WB1,206,212,0
J0020,1,WEIGH_IN,WB2,112,119,16
J0020,2,SAMPLE_CLASSIFY,LAB2,160,172,41
J0020,3,UNLOAD,HOP4,190,209,18
J0020,4,WEIGH_OUT,WB2,209,215,0
J0021,1,WEIGH_IN,WB3,115,122,15
J0021,2,SAMPLE_CLASSIFY,LAB1,170,185,48
J0021,3,UNLOAD,HOP1,196,225,11
J0021,4,WEIGH_OUT,WB1,225,231,0
J0022,1,WEIGH_IN,WB3,122,129,22
J0022,2,SAMPLE_CLASSIFY,LAB2,172,183,43
J0022,3,UNLOAD,HOP3,183,213,0
