job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,28,0.10597302504816956,EARLY
J0002,44,0.10838150289017343,EARLY
J0003,103,0.1710019267822736,EARLY
J0004,114,0.2601156069364162,EARLY
J0005,153,0.5491329479768786,EARLY
J0006,154,0.558766859344894,EARLY
J0007,161,0.6069364161849712,EARLY
J0008,169,0.6406551059730251,EARLY
J0009,186,0.6936416184971098,EARLY
J0010,206,0.7466281310211945,EARLY
J0011,208,0.7466281310211945,EARLY
J0012,210,0.7369942196531791,EARLY
J0013,215,0.6960500963391136,EARLY
J0014,239,0.6695568400770713,EARLY
J0015,243,0.6695568400770713,MID
J0016,264,0.6599229287090559,MID
J0017,281,0.7008670520231214,MID
J0018,284,0.708092485549133,MID
J0019,285,0.705684007707129,MID
J0020,289,0.6864161849710982,MID
J0021,304,0.5611753371868978,MID
J0022,335,0.4889210019267823,MID
J0023,345,0.5154142581888246,MID
J0024,362,0.6382466281310211,MID
J0025,371,0.6984585741811175,MID
J0026,374,0.7129094412331407,MID
J0027,388,0.7586705202312138,MID
J0028,397,0.7634874759152216,MID
J0029,397,0.7634874759152216,MID
J0030,418,0.6864161849710982,MID
J0031,431,0.6840077071290944,MID
J0032,438,0.6936416184971098,MID
J0033,439,0.691233140655106,MID
J0034,470,0.8959537572254335,MID
J0035,473,0.9176300578034682,MID
J0036,473,0.9176300578034682,MID
J0037,488,0.9585741811175337,LATE
J0038,499,1.0067437379576107,LATE
J0039,501,1.0163776493256262,LATE
J0040,502,1.0163776493256262,LATE
J0041,508,0.9874759152215801,LATE
J0042,510,0.9682080924855491,LATE
J0043,537,0.6454720616570327,LATE
J0044,542,0.5973025048169556,LATE
J0045,543,0.5828516377649325,LATE
J0046,584,0.12042389210019268,LATE
J0047,647,0.14450867052023122,LATE
J0048,647,0.14450867052023122,LATE
