event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SORGHUM"",""load_tons"":31,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
17,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
41,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
42,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
69,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
74,JOB_VISIBLE,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
98,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
104,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
106,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SORGHUM"",""load_tons"":31,""priority_class"":""REGULAR""}"
109,JOB_VISIBLE,JOB,J0004,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
121,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
122,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
124,JOB_VISIBLE,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
134,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
175,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
177,JOB_VISIBLE,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
178,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
186,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
186,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
193,JOB_VISIBLE,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
199,JOB_VISIBLE,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
203,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
205,JOB_VISIBLE,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
215,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
219,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
228,JOB_VISIBLE,JOB,J0027,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
232,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
240,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
248,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
256,JOB_VISIBLE,JOB,J0028,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
260,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
260,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
270,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
282,JOB_VISIBLE,JOB,J0031,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
285,JOB_VISIBLE,JOB,J0036,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
288,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
295,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
296,JOB_VISIBLE,JOB,J0030,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
300,JOB_VISIBLE,JOB,J0026,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
310,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
314,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
333,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
334,JOB_VISIBLE,JOB,J0029,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
338,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
345,JOB_VISIBLE,JOB,J0037,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
349,JOB_VISIBLE,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
356,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
356,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
360,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
361,JOB_VISIBLE,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
365,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
370,JOB_VISIBLE,JOB,J0022,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
373,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
377,JOB_ARRIVAL,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
382,JOB_ARRIVAL,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
390,MACHINE_DOWN,MACHINE,HOP4,"{""reason"":""CHILD_GRADED_STRESS""}"
394,JOB_ARRIVAL,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
400,JOB_ARRIVAL,JOB,J0026,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
403,JOB_ARRIVAL,JOB,J0027,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
408,JOB_ARRIVAL,JOB,J0028,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
411,JOB_VISIBLE,JOB,J0034,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
419,MACHINE_UP,MACHINE,HOP4,"{""reason"":""CHILD_GRADED_STRESS""}"
431,JOB_ARRIVAL,JOB,J0029,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
436,JOB_ARRIVAL,JOB,J0030,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
448,JOB_ARRIVAL,JOB,J0031,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
450,JOB_ARRIVAL,JOB,J0032,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
450,JOB_VISIBLE,JOB,J0032,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
455,JOB_ARRIVAL,JOB,J0033,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""CONTRACTED""}"
455,JOB_VISIBLE,JOB,J0033,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""CONTRACTED""}"
459,JOB_ARRIVAL,JOB,J0034,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
462,JOB_VISIBLE,JOB,J0046,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
473,JOB_ARRIVAL,JOB,J0035,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
473,JOB_VISIBLE,JOB,J0035,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
473,JOB_VISIBLE,JOB,J0041,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
475,JOB_VISIBLE,JOB,J0040,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
491,JOB_ARRIVAL,JOB,J0036,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
497,JOB_ARRIVAL,JOB,J0037,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
507,JOB_ARRIVAL,JOB,J0038,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
507,JOB_VISIBLE,JOB,J0038,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
509,JOB_ARRIVAL,JOB,J0039,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
509,JOB_VISIBLE,JOB,J0039,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
513,JOB_VISIBLE,JOB,J0045,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
524,JOB_ARRIVAL,JOB,J0040,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
526,JOB_ARRIVAL,JOB,J0041,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
526,JOB_ARRIVAL,JOB,J0042,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
526,JOB_VISIBLE,JOB,J0042,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
529,JOB_VISIBLE,JOB,J0044,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
565,JOB_ARRIVAL,JOB,J0043,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
565,JOB_VISIBLE,JOB,J0043,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
