job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,7,7,0.03814,-0.00259,0.01565,0.0,0.00284,0.0,0.0,-0.02648,0,0.14184,EARLY,CORN,NORMAL
J0001,1,WB2,WEIGH_IN,7,7,-0.01393,-0.00259,0.01565,0.0,0.00284,0.0,0.0,-0.00593,0,0.14184,EARLY,CORN,NORMAL
J0001,2,LAB1,SAMPLE_CLASSIFY,10,10,0.03322,-0.02372,-0.00969,0.0,0.00496,0.0,0.0,-0.04862,0,0.14184,EARLY,CORN,NORMAL
J0001,2,LAB2,SAMPLE_CLASSIFY,11,10,-0.02483,-0.02372,-0.00969,0.0,0.00496,0.0,0.0,-0.00557,0,0.14184,EARLY,CORN,NORMAL
J0001,3,HOP1,UNLOAD,24,24,0.09154,0.04592,-0.0021,0.0,0.00709,0.0,0.0,-0.14362,0,0.14184,EARLY,CORN,NORMAL
J0001,3,HOP2,UNLOAD,27,24,-0.1247,0.04592,-0.0021,0.0,0.00709,0.0,0.0,-0.0409,0,0.14184,EARLY,CORN,NORMAL
J0001,3,HOP3,UNLOAD,22,24,0.04342,0.04592,-0.0021,0.0,0.00709,0.0,0.0,0.0022,0,0.14184,EARLY,CORN,NORMAL
J0001,4,WB1,WEIGH_OUT,6,6,0.03814,-0.00612,-0.00107,0.0,0.00213,0.0,0.0,0.00374,0,0.14184,EARLY,CORN,NORMAL
J0001,4,WB2,WEIGH_OUT,6,6,-0.01393,-0.00612,-0.00107,0.0,0.00213,0.0,0.0,0.02738,0,0.14184,EARLY,CORN,NORMAL
J0002,1,WB1,WEIGH_IN,7,7,0.03814,-0.00259,0.01565,0.0,0.00589,0.0,0.0,0.00879,0,0.2946,EARLY,SOY,NORMAL
J0002,1,WB2,WEIGH_IN,7,7,-0.01393,-0.00259,0.01565,0.0,0.00589,0.0,0.0,-0.04305,0,0.2946,EARLY,SOY,NORMAL
J0002,2,LAB1,SAMPLE_CLASSIFY,11,12,0.03322,-0.02372,-0.00969,0.0,0.01031,0.02,0.0,0.08597,0,0.2946,EARLY,SOY,NORMAL
J0002,2,LAB2,SAMPLE_CLASSIFY,13,14,-0.02483,-0.02372,-0.00969,0.0,0.01031,0.02,0.0,0.07638,0,0.2946,EARLY,SOY,NORMAL
J0002,3,HOP1,UNLOAD,25,29,0.09154,0.04592,-0.0021,0.0,0.01473,0.01,0.0,-0.01783,0,0.2946,EARLY,SOY,NORMAL
J0002,3,HOP3,UNLOAD,23,26,0.04342,0.04592,-0.0021,0.0,0.01473,0.01,0.0,0.01727,0,0.2946,EARLY,SOY,NORMAL
J0002,4,WB1,WEIGH_OUT,6,6,0.03814,-0.00612,-0.00107,0.0,0.00442,0.0,0.0,-0.00546,0,0.2946,EARLY,SOY,NORMAL
J0002,4,WB2,WEIGH_OUT,6,6,-0.01393,-0.00612,-0.00107,0.0,0.00442,0.0,0.0,0.02334,0,0.2946,EARLY,SOY,NORMAL
J0003,1,WB1,WEIGH_IN,7,8,0.03814,-0.00259,0.01565,0.0,0.00589,0.0,0.0,0.02297,0,0.2946,EARLY,CORN,NORMAL
J0003,1,WB2,WEIGH_IN,8,8,-0.01393,-0.00259,0.01565,0.0,0.00589,0.0,0.0,-0.01381,0,0.2946,EARLY,CORN,NORMAL
J0003,2,LAB1,SAMPLE_CLASSIFY,10,12,0.03322,-0.02372,-0.00969,0.0,0.01031,0.0,0.0,0.13888,0,0.2946,EARLY,CORN,NORMAL
J0003,2,LAB2,SAMPLE_CLASSIFY,12,12,-0.02483,-0.02372,-0.00969,0.0,0.01031,0.0,0.0,0.02764,0,0.2946,EARLY,CORN,NORMAL
J0003,3,HOP1,UNLOAD,28,29,0.09154,0.04592,-0.0021,0.0,0.01473,0.0,0.0,-0.10361,0,0.2946,EARLY,CORN,NORMAL
J0003,3,HOP2,UNLOAD,31,31,-0.1247,0.04592,-0.0021,0.0,0.01473,0.0,0.0,0.06123,0,0.2946,EARLY,CORN,NORMAL
J0003,3,HOP3,UNLOAD,26,28,0.04342,0.04592,-0.0021,0.0,0.01473,0.0,0.0,-0.037,0,0.2946,EARLY,CORN,NORMAL
J0003,4,WB1,WEIGH_OUT,7,7,0.03814,-0.00612,-0.00107,0.0,0.00442,0.0,0.0,0.01904,0,0.2946,EARLY,CORN,NORMAL
J0003,4,WB2,WEIGH_OUT,6,6,-0.01393,-0.00612,-0.00107,0.0,0.00442,0.0,0.0,0.03594,0,0.2946,EARLY,CORN,NORMAL
J0004,1,WB1,WEIGH_IN,7,7,0.03814,-0.00259,0.01565,0.0,0.00306,0.0,0.0,-0.00573,0,0.15276,EARLY,SORGHUM,NORMAL
J0004,1,WB2,WEIGH_IN,8,8,-0.01393,-0.00259,0.01565,0.0,0.00306,0.0,0.0,0.00736,0,0.15276,EARLY,SORGHUM,NORMAL
