job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,21,0.14184397163120568,EARLY
J0002,52,0.2945990180032733,EARLY
J0003,58,0.2945990180032733,EARLY
J0004,87,0.15275504637206766,EARLY
J0005,181,0.3164211674849973,EARLY
J0006,191,0.39825422804146215,EARLY
J0007,193,0.4091653027823241,EARLY
J0008,227,0.5237315875613748,EARLY
J0009,237,0.5237315875613748,EARLY
J0010,251,0.47463175122749596,MID
J0011,256,0.4664484451718494,MID
J0012,276,0.35733769776322977,MID
J0013,312,0.07637752318603383,MID
J0014,386,0.013638843426077477,MID
J0015,441,0.5591925804691762,MID
J0016,453,0.7746863066012003,MID
J0017,453,0.7746863066012003,MID
J0018,465,0.960174577195854,MID
J0019,467,0.9819967266775779,MID
J0020,473,1.0147299509001637,MID
J0021,495,1.0147299509001637,LATE
J0022,503,0.9765411893071468,LATE
J0023,505,0.9601745771958539,LATE
J0024,507,0.9328968903436992,LATE
J0025,515,0.7910529187124934,LATE
J0026,515,0.7910529187124934,LATE
J0027,584,0.2727768685215494,LATE
J0028,588,0.29459901800327337,LATE
J0029,603,0.29459901800327337,LATE
J0030,641,0.08728859792689582,LATE
