event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
21,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
52,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
58,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
65,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
69,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
87,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""REGULAR""}"
87,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""REGULAR""}"
114,JOB_VISIBLE,JOB,J0006,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
131,JOB_VISIBLE,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
164,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
181,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
191,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
193,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
227,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
227,JOB_VISIBLE,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
237,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
237,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
251,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
251,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
256,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
276,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
281,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
312,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
312,JOB_VISIBLE,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
321,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
351,JOB_VISIBLE,JOB,J0019,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
354,JOB_VISIBLE,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
382,JOB_VISIBLE,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
386,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
393,JOB_VISIBLE,JOB,J0027,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
404,JOB_VISIBLE,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
410,JOB_VISIBLE,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
435,JOB_VISIBLE,JOB,J0028,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
441,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
441,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
442,JOB_VISIBLE,JOB,J0023,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
453,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
453,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
453,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
460,JOB_VISIBLE,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""URGENT""}"
465,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
465,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
467,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
473,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""URGENT""}"
495,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
503,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
505,JOB_ARRIVAL,JOB,J0023,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
507,JOB_ARRIVAL,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
515,JOB_ARRIVAL,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
515,JOB_ARRIVAL,JOB,J0026,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
515,JOB_VISIBLE,JOB,J0026,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
537,JOB_VISIBLE,JOB,J0029,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
584,JOB_ARRIVAL,JOB,J0027,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
588,JOB_ARRIVAL,JOB,J0028,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
603,JOB_ARRIVAL,JOB,J0029,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
641,JOB_ARRIVAL,JOB,J0030,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
641,JOB_VISIBLE,JOB,J0030,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
