job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,CORN,36,21,0,REGULAR,1.0,1,NORMAL,300,327,1.446,EARLY,0.14184397163120568
J0002,SOY,35,52,0,CONTRACTED,1.25,1,NORMAL,300,348,1.4058,EARLY,0.2945990180032733
J0003,CORN,43,58,0,REGULAR,1.0,1,NORMAL,300,381,1.7272,EARLY,0.2945990180032733
J0004,SORGHUM,36,87,87,REGULAR,1.0,0,NORMAL,300,423,1.446,EARLY,0.15275504637206766
J0005,SOY,38,181,69,REGULAR,1.0,1,DRY,300,508,1.5263,EARLY,0.3164211674849973
J0006,CORN,41,191,114,REGULAR,1.0,1,NORMAL,300,509,1.6468,EARLY,0.39825422804146215
J0007,CORN,38,193,131,REGULAR,1.0,1,NORMAL,300,515,1.5263,EARLY,0.4091653027823241
J0008,CORN,44,227,227,REGULAR,1.0,0,NORMAL,300,554,1.7673,EARLY,0.5237315875613748
J0009,SOY,40,237,237,REGULAR,1.0,0,NORMAL,300,575,1.6067,EARLY,0.5237315875613748
J0010,SORGHUM,30,251,251,REGULAR,1.0,0,DRY,300,571,1.205,MID,0.47463175122749596
J0011,SOY,39,256,65,REGULAR,1.0,1,WET,300,588,1.5665,MID,0.4664484451718494
J0012,SOY,39,276,164,REGULAR,1.0,1,NORMAL,300,584,1.5665,MID,0.35733769776322977
J0013,SOY,35,312,312,REGULAR,1.0,0,WET,300,646,1.4058,MID,0.07637752318603383
J0014,SORGHUM,38,386,281,REGULAR,1.0,1,NORMAL,300,690,1.5263,MID,0.013638843426077477
J0015,SOY,40,441,441,REGULAR,1.0,0,NORMAL,300,766,1.6067,MID,0.5591925804691762
J0016,CORN,39,453,382,REGULAR,1.0,1,NORMAL,300,757,1.5665,MID,0.7746863066012003
J0017,SOY,41,453,453,REGULAR,1.0,0,NORMAL,300,768,1.6468,MID,0.7746863066012003
J0018,SOY,38,465,465,CONTRACTED,1.25,0,NORMAL,300,772,1.5263,MID,0.960174577195854
J0019,SOY,38,467,351,REGULAR,1.0,1,NORMAL,300,768,1.5263,MID,0.9819967266775779
J0020,CORN,37,473,460,URGENT,1.75,1,NORMAL,300,706,1.4862,MID,1.0147299509001637
J0021,SOY,35,495,354,REGULAR,1.0,1,WET,300,793,1.4058,LATE,1.0147299509001637
J0022,CORN,45,503,410,REGULAR,1.0,1,WET,300,790,1.8075,LATE,0.9765411893071468
J0023,CORN,43,505,442,REGULAR,1.0,1,DRY,300,789,1.7272,LATE,0.9601745771958539
J0024,SOY,39,507,321,REGULAR,1.0,1,NORMAL,300,834,1.5665,LATE,0.9328968903436992
J0025,SOY,41,515,404,REGULAR,1.0,1,NORMAL,300,810,1.6468,LATE,0.7910529187124934
J0026,CORN,40,515,515,REGULAR,1.0,0,DRY,300,818,1.6067,LATE,0.7910529187124934
J0027,SOY,37,584,393,REGULAR,1.0,1,DRY,300,870,1.4862,LATE,0.2727768685215494
J0028,SOY,41,588,435,REGULAR,1.0,1,DRY,300,883,1.6468,LATE,0.29459901800327337
J0029,CORN,44,603,537,REGULAR,1.0,1,WET,300,900,1.7673,LATE,0.29459901800327337
J0030,CORN,37,641,641,CONTRACTED,1.25,0,NORMAL,300,904,1.4862,LATE,0.08728859792689582
