job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,8,8,-0.00292,-0.0311,0.00437,0.02,0.01269,0.0,0.0,0.00083,0,0.63448,EARLY,CORN,NORMAL
J0001,1,WB2,WEIGH_IN,7,7,0.02104,-0.0311,0.00437,0.02,0.01269,0.0,0.0,0.00783,0,0.63448,EARLY,CORN,NORMAL
J0001,1,WB3,WEIGH_IN,8,8,-0.01411,-0.0311,0.00437,0.02,0.01269,0.0,0.0,-0.00098,0,0.63448,EARLY,CORN,NORMAL
J0001,2,LAB1,SAMPLE_CLASSIFY,11,12,0.01424,-0.0127,0.02324,0.03,0.02221,0.0,0.0,0.03951,0,0.63448,EARLY,CORN,NORMAL
J0001,2,LAB2,SAMPLE_CLASSIFY,11,11,-0.01306,-0.0127,0.02324,0.03,0.02221,0.0,0.0,-0.01339,0,0.63448,EARLY,CORN,NORMAL
J0001,3,HOP1,UNLOAD,25,26,-0.12185,0.03909,0.00527,0.04,0.03172,0.0,0.0,0.0406,0,0.63448,EARLY,CORN,NORMAL
J0001,3,HOP3,UNLOAD,28,31,0.0243,0.03909,0.00527,0.04,0.03172,0.0,0.0,-0.04637,0,0.63448,EARLY,CORN,NORMAL
J0001,3,HOP4,UNLOAD,23,26,0.01799,0.03909,0.00527,0.04,0.03172,0.0,0.0,0.00309,0,0.63448,EARLY,CORN,NORMAL
J0001,4,WB1,WEIGH_OUT,6,6,-0.00292,0.0018,-0.00058,0.015,0.00952,0.0,0.0,-0.01026,0,0.63448,EARLY,CORN,NORMAL
J0001,4,WB2,WEIGH_OUT,6,6,0.02104,0.0018,-0.00058,0.015,0.00952,0.0,0.0,-0.0324,0,0.63448,EARLY,CORN,NORMAL
J0001,4,WB3,WEIGH_OUT,6,6,-0.01411,0.0018,-0.00058,0.015,0.00952,0.0,0.0,0.00562,0,0.63448,EARLY,CORN,NORMAL
J0002,1,WB1,WEIGH_IN,7,7,-0.00292,-0.0311,0.00437,0.02,0.01511,0.0,0.0,-0.00984,0,0.75544,EARLY,CORN,WET
J0002,1,WB2,WEIGH_IN,7,7,0.02104,-0.0311,0.00437,0.02,0.01511,0.0,0.0,0.01384,0,0.75544,EARLY,CORN,WET
J0002,1,WB3,WEIGH_IN,8,8,-0.01411,-0.0311,0.00437,0.02,0.01511,0.0,0.0,0.02927,0,0.75544,EARLY,CORN,WET
J0002,2,LAB1,SAMPLE_CLASSIFY,13,16,0.01424,-0.0127,0.02324,0.03,0.02644,0.0,0.045,0.06026,0,0.75544,EARLY,CORN,WET
J0002,2,LAB2,SAMPLE_CLASSIFY,14,16,-0.01306,-0.0127,0.02324,0.03,0.02644,0.0,0.045,0.00407,0,0.75544,EARLY,CORN,WET
J0002,3,HOP1,UNLOAD,25,25,-0.12185,0.03909,0.00527,0.04,0.03777,0.0,0.028,-0.01,0,0.75544,EARLY,CORN,WET
J0002,3,HOP3,UNLOAD,28,36,0.0243,0.03909,0.00527,0.04,0.03777,0.0,0.028,0.07087,0,0.75544,EARLY,CORN,WET
J0002,3,HOP4,UNLOAD,23,29,0.01799,0.03909,0.00527,0.04,0.03777,0.0,0.028,0.05057,0,0.75544,EARLY,CORN,WET
J0002,4,WB1,WEIGH_OUT,6,6,-0.00292,0.0018,-0.00058,0.015,0.01133,0.0,0.0,0.02194,0,0.75544,EARLY,CORN,WET
J0002,4,WB2,WEIGH_OUT,6,6,0.02104,0.0018,-0.00058,0.015,0.01133,0.0,0.0,0.01018,0,0.75544,EARLY,CORN,WET
J0002,4,WB3,WEIGH_OUT,6,6,-0.01411,0.0018,-0.00058,0.015,0.01133,0.0,0.0,-0.03232,0,0.75544,EARLY,CORN,WET
J0003,1,WB1,WEIGH_IN,8,8,-0.00292,-0.0311,0.00437,0.02,0.01587,0.0,0.0,0.04877,0,0.79363,EARLY,CORN,DRY
J0003,1,WB2,WEIGH_IN,7,7,0.02104,-0.0311,0.00437,0.02,0.01587,0.0,0.0,0.00188,0,0.79363,EARLY,CORN,DRY
J0003,1,WB3,WEIGH_IN,8,9,-0.01411,-0.0311,0.00437,0.02,0.01587,0.0,0.0,0.1024,0,0.79363,EARLY,CORN,DRY
J0003,2,LAB1,SAMPLE_CLASSIFY,9,9,0.01424,-0.0127,0.02324,0.03,0.02778,0.0,-0.02,-0.031,0,0.79363,EARLY,CORN,DRY
J0003,2,LAB2,SAMPLE_CLASSIFY,10,11,-0.01306,-0.0127,0.02324,0.03,0.02778,0.0,-0.02,0.03907,0,0.79363,EARLY,CORN,DRY
J0003,3,HOP1,UNLOAD,27,25,-0.12185,0.03909,0.00527,0.04,0.03968,0.0,-0.01,-0.05233,0,0.79363,EARLY,CORN,DRY
J0003,3,HOP3,UNLOAD,30,32,0.0243,0.03909,0.00527,0.04,0.03968,0.0,-0.01,-0.07629,0,0.79363,EARLY,CORN,DRY
J0003,3,HOP4,UNLOAD,24,28,0.01799,0.03909,0.00527,0.04,0.03968,0.0,-0.01,0.00748,0,0.79363,EARLY,CORN,DRY
J0003,4,WB1,WEIGH_OUT,6,7,-0.00292,0.0018,-0.00058,0.015,0.0119,0.0,0.0,0.06547,0,0.79363,EARLY,CORN,DRY
J0003,4,WB2,WEIGH_OUT,6,6,0.02104,0.0018,-0.00058,0.015,0.0119,0.0,0.0,-0.00302,0,0.79363,EARLY,CORN,DRY
J0003,4,WB3,WEIGH_OUT,6,6,-0.01411,0.0018,-0.00058,0.015,0.0119,0.0,0.0,0.00805,0,0.79363,EARLY,CORN,DRY
J0004,1,WB1,WEIGH_IN,7,7,-0.00292,-0.0311,0.00437,0.02,0.01621,0.0,0.0,0.00798,0,0.81061,EARLY,SOY,NORMAL
J0004,1,WB2,WEIGH_IN,7,7,0.02104,-0.0311,0.00437,0.02,0.01621,0.0,0.0,-0.01828,0,0.81061,EARLY,SOY,NORMAL
J0004,1,WB3,WEIGH_IN,8,8,-0.01411,-0.0311,0.00437,0.02,0.01621,0.0,0.0,0.00466,0,0.81061,EARLY,SOY,NORMAL
