job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,CORN,40,52,0,REGULAR,1.0,1,NORMAL,300,391,1.6067,EARLY,0.6344827586206896
J0002,CORN,35,58,58,REGULAR,1.0,0,WET,300,408,1.4058,EARLY,0.7554376657824934
J0003,CORN,45,60,0,CONTRACTED,1.25,1,DRY,300,354,1.8075,EARLY,0.7936339522546418
J0004,SOY,37,61,56,URGENT,1.75,1,NORMAL,300,348,1.4862,EARLY,0.8106100795755968
J0005,CORN,45,67,67,REGULAR,1.0,0,WET,300,397,1.8075,EARLY,0.89973474801061
J0006,SOY,39,69,69,REGULAR,1.0,0,WET,300,451,1.5665,EARLY,0.9251989389920424
J0007,SOY,37,73,73,REGULAR,1.0,0,NORMAL,300,417,1.4862,EARLY,0.9676392572944298
J0008,CORN,37,74,74,REGULAR,1.0,0,NORMAL,300,430,1.4862,EARLY,0.9761273209549072
J0009,SOY,39,76,0,REGULAR,1.0,1,NORMAL,300,407,1.5665,EARLY,0.9888594164456233
J0010,SOY,39,79,79,CONTRACTED,1.25,0,NORMAL,300,403,1.5665,EARLY,1.0015915119363394
J0011,SOY,41,81,0,REGULAR,1.0,1,WET,300,437,1.6468,EARLY,1.0058355437665782
J0012,CORN,41,83,0,REGULAR,1.0,1,NORMAL,300,426,1.6468,EARLY,1.0058355437665782
J0013,SORGHUM,32,84,0,REGULAR,1.0,1,WET,300,401,1.2853,EARLY,1.0037135278514588
J0014,CORN,37,87,0,REGULAR,1.0,1,WET,300,422,1.4862,EARLY,0.9909814323607427
J0015,SOY,36,91,88,URGENT,1.75,1,NORMAL,300,344,1.446,EARLY,0.9655172413793104
J0016,CORN,41,92,92,REGULAR,1.0,0,WET,300,438,1.6468,EARLY,0.9570291777188329
J0017,SOY,40,97,0,REGULAR,1.0,1,NORMAL,300,440,1.6067,EARLY,0.9039787798408487
J0018,SOY,40,99,0,REGULAR,1.0,1,NORMAL,300,446,1.6067,EARLY,0.8785145888594165
J0019,SOY,38,100,99,URGENT,1.75,1,NORMAL,300,392,1.5263,EARLY,0.8636604774535809
J0020,SOY,38,104,104,REGULAR,1.0,0,NORMAL,300,460,1.5263,EARLY,0.7957559681697612
J0021,SOY,38,107,0,REGULAR,1.0,1,WET,300,460,1.5263,EARLY,0.7384615384615385
J0022,SOY,37,118,47,REGULAR,1.0,1,NORMAL,300,456,1.4862,EARLY,0.5114058355437665
J0023,SOY,35,225,225,CONTRACTED,1.25,0,NORMAL,300,554,1.4058,EARLY,0.4785145888594165
J0024,SORGHUM,38,235,31,REGULAR,1.0,1,NORMAL,300,569,1.5263,EARLY,0.6419098143236073
J0025,CORN,39,238,238,REGULAR,1.0,0,NORMAL,300,579,1.5665,EARLY,0.686472148541114
J0026,CORN,44,238,77,REGULAR,1.0,1,NORMAL,300,546,1.7673,EARLY,0.686472148541114
J0027,CORN,39,239,149,REGULAR,1.0,1,WET,300,592,1.5665,EARLY,0.6970822281167108
J0028,CORN,40,241,241,REGULAR,1.0,0,NORMAL,300,600,1.6067,MID,0.7140583554376657
J0029,CORN,39,242,35,CONTRACTED,1.25,1,NORMAL,300,536,1.5665,MID,0.7204244031830238
J0030,SOY,37,244,244,REGULAR,1.0,0,NORMAL,300,582,1.4862,MID,0.7289124668435013
J0031,SOY,40,247,247,REGULAR,1.0,0,WET,300,585,1.6067,MID,0.7352785145888594
J0032,SOY,39,256,256,REGULAR,1.0,0,WET,300,633,1.5665,MID,0.7352785145888594
J0033,SOY,38,262,99,CONTRACTED,1.25,1,NORMAL,300,557,1.5263,MID,0.7225464190981431
J0034,CORN,40,264,263,URGENT,1.75,1,WET,300,518,1.6067,MID,0.7140583554376657
J0035,CORN,36,265,152,REGULAR,1.0,1,NORMAL,300,581,1.446,MID,0.7076923076923076
J0036,CORN,42,284,103,REGULAR,1.0,1,WET,300,606,1.687,MID,0.5591511936339523
J0037,SOY,36,284,58,REGULAR,1.0,1,WET,300,623,1.446,MID,0.5591511936339523
J0038,CORN,35,287,287,REGULAR,1.0,0,WET,300,627,1.4058,MID,0.526259946949602
J0039,CORN,43,287,162,REGULAR,1.0,1,WET,300,635,1.7272,MID,0.526259946949602
J0040,SOY,38,287,191,REGULAR,1.0,1,NORMAL,300,597,1.5263,MID,0.526259946949602
J0041,SORGHUM,38,332,332,REGULAR,1.0,0,WET,300,644,1.5263,MID,0.07320954907161803
J0042,SOY,40,405,395,URGENT,1.75,1,NORMAL,300,656,1.6067,MID,0.280106100795756
J0043,SOY,37,405,290,REGULAR,1.0,1,WET,300,741,1.4862,MID,0.280106100795756
J0044,SOY,39,416,416,REGULAR,1.0,0,WET,300,762,1.5665,MID,0.41803713527851455
J0045,CORN,42,424,240,REGULAR,1.0,1,NORMAL,300,747,1.687,MID,0.516710875331565
J0046,SORGHUM,34,425,192,REGULAR,1.0,1,NORMAL,300,735,1.3657,MID,0.5283819628647215
