event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0013,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
31,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
35,JOB_VISIBLE,JOB,J0029,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
47,JOB_VISIBLE,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
52,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
56,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""URGENT""}"
58,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
58,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
58,JOB_VISIBLE,JOB,J0037,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
60,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""CONTRACTED""}"
61,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""URGENT""}"
67,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
67,JOB_VISIBLE,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
69,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
69,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
73,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
73,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
74,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
74,JOB_VISIBLE,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
76,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
77,JOB_VISIBLE,JOB,J0026,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
79,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
79,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
81,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
83,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
84,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""REGULAR""}"
87,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
88,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""URGENT""}"
91,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""URGENT""}"
92,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
92,JOB_VISIBLE,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
97,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
99,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
99,JOB_VISIBLE,JOB,J0019,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
99,JOB_VISIBLE,JOB,J0033,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
100,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
103,JOB_VISIBLE,JOB,J0036,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
104,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
104,JOB_VISIBLE,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
107,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
118,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
149,JOB_VISIBLE,JOB,J0027,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
152,JOB_VISIBLE,JOB,J0035,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
162,JOB_VISIBLE,JOB,J0039,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
191,JOB_VISIBLE,JOB,J0040,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
192,JOB_VISIBLE,JOB,J0046,"{""commodity"":""SORGHUM"",""load_tons"":34,""priority_class"":""REGULAR""}"
218,JOB_VISIBLE,JOB,J0050,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""CONTRACTED""}"
