event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0011,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0021,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0026,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0034,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
14,JOB_VISIBLE,JOB,J0047,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
24,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
36,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
37,JOB_VISIBLE,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
43,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
44,JOB_VISIBLE,JOB,J0055,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
47,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
48,JOB_VISIBLE,JOB,J0036,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
49,JOB_VISIBLE,JOB,J0025,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
52,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
52,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
61,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
62,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
62,JOB_VISIBLE,JOB,J0027,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
63,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
63,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
75,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""URGENT""}"
76,JOB_VISIBLE,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""URGENT""}"
76,JOB_VISIBLE,JOB,J0037,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
79,JOB_VISIBLE,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""URGENT""}"
83,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""URGENT""}"
