job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,CORN,45,43,0,REGULAR,1.0,1,NORMAL,300,349,1.8075,EARLY,0.2737210319195453
J0002,SOY,35,52,52,REGULAR,1.0,0,NORMAL,300,379,1.4058,EARLY,0.39177962396152166
J0003,SOY,37,61,0,REGULAR,1.0,1,NORMAL,300,379,1.4862,EARLY,0.5185832968954962
J0004,SOY,35,62,0,CONTRACTED,1.25,1,NORMAL,300,324,1.4058,EARLY,0.5325754263226935
J0005,SOY,35,63,63,REGULAR,1.0,0,NORMAL,300,410,1.4058,EARLY,0.544818539571491
J0006,SOY,41,83,75,URGENT,1.75,1,DRY,300,350,1.6468,EARLY,0.8395277656318321
J0007,CORN,40,86,76,URGENT,1.75,1,NORMAL,300,333,1.6067,EARLY,0.884127678181023
J0008,SOY,37,86,86,REGULAR,1.0,0,NORMAL,300,426,1.4862,EARLY,0.884127678181023
J0009,SOY,36,86,0,REGULAR,1.0,1,WET,300,431,1.446,EARLY,0.884127678181023
J0010,CORN,44,87,79,URGENT,1.75,1,WET,300,340,1.7673,EARLY,0.8937472671622212
J0011,CORN,36,87,0,CONTRACTED,1.25,1,NORMAL,300,373,1.446,EARLY,0.8937472671622212
J0012,SOY,37,89,85,URGENT,1.75,1,NORMAL,300,339,1.4862,EARLY,0.9059903804110188
J0013,CORN,41,93,24,REGULAR,1.0,1,NORMAL,300,411,1.6468,EARLY,0.9234805421950154
J0014,CORN,36,94,94,REGULAR,1.0,0,WET,300,424,1.446,EARLY,0.9261040664626147
J0015,CORN,44,101,101,REGULAR,1.0,0,NORMAL,300,423,1.7673,EARLY,0.9339746392654132
J0016,CORN,38,102,102,REGULAR,1.0,0,DRY,300,415,1.5263,EARLY,0.9339746392654132
J0017,SOY,39,107,36,REGULAR,1.0,1,WET,300,437,1.5665,EARLY,0.9287275907302142
J0018,CORN,42,108,108,CONTRACTED,1.25,0,NORMAL,300,402,1.687,EARLY,0.9261040664626147
J0019,CORN,41,115,115,REGULAR,1.0,0,NORMAL,300,447,1.6468,EARLY,0.9024923480542194
J0020,CORN,40,115,112,URGENT,1.75,1,NORMAL,300,347,1.6067,EARLY,0.9024923480542194
J0021,SOY,35,115,0,REGULAR,1.0,1,NORMAL,300,443,1.4058,EARLY,0.9024923480542194
J0022,CORN,40,120,37,REGULAR,1.0,1,WET,300,445,1.6067,EARLY,0.8675120244862264
J0023,SOY,41,123,123,REGULAR,1.0,0,WET,300,468,1.6468,EARLY,0.8439003060778312
J0024,SOY,41,124,47,REGULAR,1.0,1,WET,300,450,1.6468,EARLY,0.8360297332750328
J0025,CORN,38,124,49,CONTRACTED,1.25,1,WET,300,423,1.5263,EARLY,0.8360297332750328
J0026,SOY,35,129,0,CONTRACTED,1.25,1,WET,300,442,1.4058,EARLY,0.7791867074770441
J0027,SOY,40,132,62,REGULAR,1.0,1,NORMAL,300,454,1.6067,EARLY,0.7415828596414517
J0028,SOY,36,134,134,REGULAR,1.0,0,WET,300,480,1.446,EARLY,0.7153476169654569
J0029,SOY,40,138,138,REGULAR,1.0,0,NORMAL,300,490,1.6067,EARLY,0.6558810668998688
J0030,SOY,35,159,159,CONTRACTED,1.25,0,WET,300,473,1.4058,EARLY,0.4110188019239178
J0031,SOY,35,172,172,REGULAR,1.0,0,WET,300,484,1.4058,EARLY,0.33930913860953216
J0032,SOY,35,173,105,REGULAR,1.0,1,WET,300,512,1.4058,EARLY,0.33581110625273286
J0033,CORN,38,191,116,REGULAR,1.0,1,WET,300,523,1.5263,EARLY,0.42501093135111495
J0034,SOY,38,191,0,REGULAR,1.0,1,NORMAL,300,536,1.5263,EARLY,0.42501093135111495
J0035,SOY,40,204,204,REGULAR,1.0,0,WET,300,564,1.6067,EARLY,0.569304766069086
J0036,SOY,38,215,48,REGULAR,1.0,1,WET,300,536,1.5263,EARLY,0.7057280279842588
J0037,CORN,42,222,76,REGULAR,1.0,1,NORMAL,300,524,1.687,EARLY,0.8019239177962395
J0038,CORN,38,228,143,REGULAR,1.0,1,NORMAL,300,540,1.5263,EARLY,0.8893747267162221
J0039,CORN,37,230,230,CONTRACTED,1.25,0,NORMAL,300,518,1.4862,EARLY,0.9191080017490161
J0040,SORGHUM,34,230,147,REGULAR,1.0,1,NORMAL,300,552,1.3657,EARLY,0.9191080017490161
J0041,CORN,42,233,233,REGULAR,1.0,0,WET,300,567,1.687,EARLY,0.9540883253170092
J0042,CORN,34,233,149,CONTRACTED,1.25,1,DRY,300,577,1.3657,EARLY,0.9540883253170092
J0043,SOY,35,235,235,REGULAR,1.0,0,WET,300,582,1.4058,EARLY,0.9733275032794052
J0044,SOY,38,236,161,REGULAR,1.0,1,WET,300,574,1.5263,EARLY,0.9811980760822039
J0045,SOY,37,239,173,REGULAR,1.0,1,NORMAL,300,551,1.4862,EARLY,1.0013117621338
J0046,SOY,41,239,235,URGENT,1.75,1,DRY,300,488,1.6468,EARLY,1.0013117621338
J0047,CORN,45,239,14,REGULAR,1.0,1,NORMAL,300,544,1.8075,EARLY,1.0013117621338
