job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0001,43,343,349,300,306,300,-8,0,0,8,8,9.2952,-5.2393,-6.3278,46,EARLY
J0002,52,352,379,300,327,300,6,10,0,8,8,9.2952,-5.2393,-9.3903,43,EARLY
J0003,61,361,379,300,318,300,-8,10,0,8,8,9.2952,-5.2393,-4.376,45,EARLY
J0004,62,332,324,270,262,270,-8,10,0,8,8,9.2952,-5.2393,-30.1654,42,EARLY
J0005,63,363,410,300,347,300,6,10,0,8,8,9.2952,-5.2393,10.6963,43,EARLY
J0006,83,323,350,240,267,240,-8,10,-5,8,8,9.2952,-5.2393,9.8794,44,EARLY
J0007,86,326,333,240,247,240,-8,0,0,8,8,9.2952,-5.2393,-5.522,44,EARLY
J0008,86,386,426,300,340,300,6,10,0,8,8,9.2952,-5.2393,4.0662,45,EARLY
J0009,86,386,431,300,345,300,-8,10,9,8,8,9.2952,-5.2393,14.3919,49,EARLY
J0010,87,327,340,240,253,240,-8,0,9,8,8,9.2952,-5.2393,-7.7788,51,EARLY
J0011,87,357,373,270,286,270,-8,0,0,8,8,9.2952,-5.2393,3.8971,42,EARLY
J0012,89,329,339,240,250,240,-8,10,0,8,8,9.2952,-5.2393,-12.1623,43,EARLY
J0013,93,393,411,300,318,300,-8,0,0,8,8,9.2952,-5.2393,5.6727,44,EARLY
J0014,94,394,424,300,330,300,6,0,9,8,8,9.2952,-5.2393,-5.2518,46,EARLY
J0015,101,401,423,300,322,300,6,0,0,8,8,9.2952,-5.2393,-3.5896,46,EARLY
J0016,102,402,415,300,313,300,6,0,-5,8,8,9.2952,-5.2393,-7.8818,42,EARLY
J0017,107,407,437,300,330,300,-8,10,9,8,8,9.2952,-5.2393,-0.58,51,EARLY
J0018,108,378,402,270,294,270,6,0,0,8,8,9.2952,-5.2393,-2.4382,44,EARLY
J0019,115,415,447,300,332,300,6,0,0,8,8,9.2952,-5.2393,6.0509,45,EARLY
J0020,115,355,347,240,232,240,-8,0,0,8,8,9.2952,-5.2393,-19.9015,43,EARLY
J0021,115,415,443,300,328,300,-8,10,0,8,8,9.2952,-5.2393,6.0253,43,EARLY
J0022,120,420,445,300,325,300,-8,0,9,8,8,9.2952,-5.2393,3.5996,49,EARLY
J0023,123,423,468,300,345,300,6,10,9,8,8,9.2952,-5.2393,-0.5464,50,EARLY
J0024,124,424,450,300,326,300,-8,10,9,8,8,9.2952,-5.2393,-5.1233,50,EARLY
J0025,124,394,423,270,299,270,-8,0,9,8,8,9.2952,-5.2393,7.7572,47,EARLY
J0026,129,399,442,270,313,270,-8,10,9,8,8,9.2952,-5.2393,11.882,46,EARLY
J0027,132,432,454,300,322,300,-8,10,0,8,8,9.2952,-5.2393,0.1599,45,EARLY
J0028,134,434,480,300,346,300,6,10,9,8,8,9.2952,-5.2393,0.6172,47,EARLY
J0029,138,438,490,300,352,300,6,10,0,8,8,9.2952,-5.2393,16.4081,45,EARLY
J0030,159,429,473,270,314,270,6,10,9,8,8,9.2952,-5.2393,-0.639,46,EARLY
J0031,172,472,484,300,312,300,6,10,9,8,8,9.2952,-5.2393,-33.1729,46,EARLY
J0032,173,473,512,300,339,300,-8,10,9,8,8,9.2952,-5.2393,7.4775,46,EARLY
J0033,191,491,523,300,332,300,-8,0,9,8,8,9.2952,-5.2393,11.0956,47,EARLY
J0034,191,491,536,300,345,300,-8,10,0,8,8,9.2952,-5.2393,22.9652,43,EARLY
J0035,204,504,564,300,360,300,6,10,9,8,8,9.2952,-5.2393,14.5083,51,EARLY
J0036,215,515,536,300,321,300,-8,10,9,8,8,9.2952,-5.2393,-9.7082,49,EARLY
J0037,222,522,524,300,302,300,-8,0,0,8,8,9.2952,-5.2393,-10.1416,44,EARLY
J0038,228,528,540,300,312,300,-8,0,0,8,8,9.2952,-5.2393,-0.3344,43,EARLY
J0039,230,500,518,270,288,270,6,0,0,8,8,9.2952,-5.2393,-7.5861,43,EARLY
J0040,230,530,552,300,322,300,-8,5,0,8,8,9.2952,-5.2393,4.8454,39,EARLY
J0041,233,533,567,300,334,300,6,0,9,8,8,9.2952,-5.2393,-0.7464,49,EARLY
J0042,233,503,577,270,344,270,-8,0,-5,8,8,9.2952,-5.2393,67.322,39,EARLY
J0043,235,535,582,300,347,300,6,10,9,8,8,9.2952,-5.2393,1.9314,46,EARLY
J0044,236,536,574,300,338,300,-8,10,9,8,8,9.2952,-5.2393,7.1847,49,EARLY
J0045,239,539,551,300,312,300,-8,10,0,8,8,9.2952,-5.2393,-10.2204,44,EARLY
J0046,239,479,488,240,249,240,-8,10,-5,8,8,9.2952,-5.2393,-8.5124,44,EARLY
J0047,239,539,544,300,305,300,-8,0,0,8,8,9.2952,-5.2393,-7.2042,46,EARLY
J0048,240,540,564,300,324,300,6,10,0,0,8,9.2952,-4.4129,-5.1961,44,MID
J0049,241,541,536,300,295,300,-8,0,9,0,8,9.2952,-4.4129,-18.908,45,MID
J0050,250,550,543,300,293,300,-8,10,9,0,8,9.2952,-4.4129,-30.7538,49,MID
J0051,250,520,540,270,290,270,6,0,-5,0,8,9.2952,-4.4129,6.2707,39,MID
J0052,250,550,570,300,320,300,6,5,0,0,8,9.2952,-4.4129,-3.7857,39,MID
J0053,258,558,584,300,326,300,-8,10,9,0,8,9.2952,-4.4129,2.1745,51,MID
J0054,263,563,557,300,294,300,-8,10,0,0,8,9.2952,-4.4129,-21.1078,45,MID
J0055,264,564,598,300,334,300,-8,10,0,0,8,9.2952,-4.4129,18.9087,46,MID
J0056,274,574,626,300,352,300,6,10,-5,0,8,9.2952,-4.4129,28.1067,43,MID
