job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0001,1,WEIGH_IN,WB1,93,100,0
J0001,2,SAMPLE_CLASSIFY,LAB1,100,112,0
J0001,3,UNLOAD,HOP1,112,137,0
J0001,4,WEIGH_OUT,WB1,137,143,0
J0002,1,WEIGH_IN,WB1,108,115,0
J0002,2,SAMPLE_CLASSIFY,LAB1,115,125,0
J0002,3,UNLOAD,HOP3,125,150,0
J0002,4,WEIGH_OUT,WB1,150,156,0
J0003,1,WEIGH_IN,WB2,133,142,0
J0003,2,SAMPLE_CLASSIFY,LAB1,142,153,0
J0003,3,UNLOAD,HOP1,153,175,0
J0003,4,WEIGH_OUT,WB1,175,181,0
J0004,1,WEIGH_IN,WB2,142,149,0
J0004,2,SAMPLE_CLASSIFY,LAB2,149,162,0
J0004,3,UNLOAD,HOP3,162,185,0
J0004,4,WEIGH_OUT,WB1,185,191,0
J0005,1,WEIGH_IN,WB1,226,233,0
J0005,2,SAMPLE_CLASSIFY,LAB1,233,245,0
J0005,3,UNLOAD,HOP1,245,269,0
J0005,4,WEIGH_OUT,WB1,269,275,0
J0006,1,WEIGH_IN,WB2,231,239,0
J0006,2,SAMPLE_CLASSIFY,LAB2,239,252,0
J0006,3,UNLOAD,HOP3,252,281,0
J0006,4,WEIGH_OUT,WB1,281,287,0
J0007,1,WEIGH_IN,WB1,235,242,0
J0007,2,SAMPLE_CLASSIFY,LAB1,245,259,3
J0007,3,UNLOAD,HOP1,269,303,10
J0007,4,WEIGH_OUT,WB1,303,309,0
J0008,1,WEIGH_IN,WB2,248,256,0
J0008,2,SAMPLE_CLASSIFY,LAB2,256,268,0
J0008,3,UNLOAD,HOP3,281,306,13
J0008,4,WEIGH_OUT,WB2,306,312,0
J0009,1,WEIGH_IN,WB1,252,259,0
J0009,2,SAMPLE_CLASSIFY,LAB1,259,270,0
J0009,3,UNLOAD,HOP2,270,303,0
J0009,4,WEIGH_OUT,WB1,309,315,6
J0010,1,WEIGH_IN,WB2,256,263,4
J0010,2,SAMPLE_CLASSIFY,LAB1,270,282,7
J0010,3,UNLOAD,HOP3,306,336,24
J0010,4,WEIGH_OUT,WB1,336,342,0
J0011,1,WEIGH_IN,WB1,259,266,6
J0011,2,SAMPLE_CLASSIFY,LAB2,268,281,2
J0011,3,UNLOAD,HOP1,303,328,22
J0011,4,WEIGH_OUT,WB1,328,334,0
J0012,1,WEIGH_IN,WB2,263,271,4
J0012,2,SAMPLE_CLASSIFY,LAB1,282,293,11
J0012,3,UNLOAD,HOP2,303,335,10
J0012,4,WEIGH_OUT,WB2,335,342,0
J0013,1,WEIGH_IN,WB2,283,291,0
J0013,2,SAMPLE_CLASSIFY,LAB1,293,308,2
J0013,3,UNLOAD,HOP1,328,357,20
J0013,4,WEIGH_OUT,WB1,357,363,0
J0014,1,WEIGH_IN,WB1,290,298,0
J0014,2,SAMPLE_CLASSIFY,LAB2,298,313,0
J0014,3,UNLOAD,HOP3,336,370,23
J0014,4,WEIGH_OUT,WB1,370,376,0
J0015,1,WEIGH_IN,WB2,291,298,0
J0015,2,SAMPLE_CLASSIFY,LAB1,308,324,10
J0015,3,UNLOAD,HOP1,357,388,33
J0015,4,WEIGH_OUT,WB1,388,394,0
J0016,1,WEIGH_IN,WB2,351,359,0
J0016,2,SAMPLE_CLASSIFY,LAB1,359,372,0
J0016,3,UNLOAD,HOP3,372,406,0
J0016,4,WEIGH_OUT,WB1,406,412,0
J0017,1,WEIGH_IN,WB2,359,366,0
J0017,2,SAMPLE_CLASSIFY,LAB2,366,382,0
J0017,3,UNLOAD,HOP1,388,419,6
J0017,4,WEIGH_OUT,WB1,419,425,0
J0018,1,WEIGH_IN,WB2,368,376,0
J0018,2,SAMPLE_CLASSIFY,LAB1,376,388,0
J0018,3,UNLOAD,HOP3,406,432,18
J0018,4,WEIGH_OUT,WB1,432,438,0
J0019,1,WEIGH_IN,WB1,376,383,6
J0019,2,SAMPLE_CLASSIFY,LAB2,383,401,0
J0019,3,UNLOAD,HOP1,419,449,18
J0019,4,WEIGH_OUT,WB1,449,455,0
J0020,1,WEIGH_IN,WB2,423,431,0
J0020,2,SAMPLE_CLASSIFY,LAB1,431,441,0
J0020,3,UNLOAD,HOP3,441,467,0
J0020,4,WEIGH_OUT,WB1,467,473,0
J0021,1,WEIGH_IN,WB2,431,440,3
J0021,2,SAMPLE_CLASSIFY,LAB2,440,455,0
J0021,3,UNLOAD,HOP1,455,477,0
J0021,4,WEIGH_OUT,WB1,477,483,0
J0022,1,WEIGH_IN,WB2,462,470,0
J0022,2,SAMPLE_CLASSIFY,LAB1,470,478,0
J0022,3,UNLOAD,HOP3,478,498,0
J0022,4,WEIGH_OUT,WB1,498,504,0
J0023,1,WEIGH_IN,WB2,470,477,8
J0023,2,SAMPLE_CLASSIFY,LAB1,478,491,1
J0023,3,UNLOAD,HOP1,491,517,0
J0023,4,WEIGH_OUT,WB1,517,523,0
J0024,1,WEIGH_IN,WB2,477,484,6
J0024,2,SAMPLE_CLASSIFY,LAB2,484,497,0
J0024,3,UNLOAD,HOP3,498,523,1
J0024,4,WEIGH_OUT,WB1,523,529,0
J0025,1,WEIGH_IN,WB2,497,505,0
J0025,2,SAMPLE_CLASSIFY,LAB2,505,518,0
J0025,3,UNLOAD,HOP1,518,547,0
J0025,4,WEIGH_OUT,WB1,547,553,0
J0026,1,WEIGH_IN,WB1,507,515,0
J0026,2,SAMPLE_CLASSIFY,LAB1,515,526,0
J0026,3,UNLOAD,HOP3,526,552,0
J0026,4,WEIGH_OUT,WB2,552,559,0
J0027,1,WEIGH_IN,WB1,553,560,6
J0027,2,SAMPLE_CLASSIFY,LAB1,560,571,0
J0027,3,UNLOAD,HOP1,571,594,0
J0027,4,WEIGH_OUT,WB1,594,600,0
J0028,1,WEIGH_IN,WB2,559,566,3
J0028,2,SAMPLE_CLASSIFY,LAB2,566,580,0
J0028,3,UNLOAD,HOP3,580,604,0
J0028,4,WEIGH_OUT,WB1,604,610,0
J0029,1,WEIGH_IN,WB1,625,632,0
J0029,2,SAMPLE_CLASSIFY,LAB1,632,643,0
J0029,3,UNLOAD,HOP1,643,665,0
J0029,4,WEIGH_OUT,WB1,665,671,0
J0030,1,WEIGH_IN,WB2,628,636,0
J0030,2,SAMPLE_CLASSIFY,LAB2,636,653,0
J0030,3,UNLOAD,HOP3,653,684,0
J0030,4,WEIGH_OUT,WB1,684,690,0
