job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0001,93,393,386,300,293,300,6,0,0,8,0,-0.4061,-4.8636,-15.7231,50,EARLY
J0002,108,408,431,300,323,300,6,10,-5,8,0,-0.4061,-4.8636,9.3617,48,EARLY
J0003,133,433,435,300,302,300,-8,10,-5,8,0,-0.4061,-4.8636,2.3056,50,EARLY
J0004,142,442,446,300,304,300,-8,10,0,8,0,-0.4061,-4.8636,-0.5212,48,EARLY
J0005,226,526,519,300,293,300,-8,10,0,8,0,-0.4061,-4.8636,-11.6322,47,EARLY
J0006,231,531,531,300,300,300,-8,10,0,8,0,-0.4061,-4.8636,-4.8352,50,EARLY
J0007,235,535,571,300,336,300,6,10,9,8,0,-0.4061,-4.8636,8.672,54,EARLY
J0008,248,548,557,300,309,300,-8,10,-5,0,0,-0.4061,-2.4813,14.6136,46,MID
J0009,252,552,551,300,299,300,6,0,-5,0,0,-0.4061,-2.4813,1.2651,46,MID
J0010,252,552,565,300,313,300,-8,5,9,0,0,-0.4061,-2.4813,9.6847,50,MID
J0011,253,553,564,300,311,300,-8,10,0,0,0,-0.4061,-2.4813,11.5487,48,MID
J0012,259,499,492,240,233,240,-8,0,0,0,0,-0.4061,-2.4813,3.4111,48,MID
J0013,283,583,586,300,303,300,6,10,9,0,0,-0.4061,-2.4813,-18.7799,56,MID
J0014,290,560,564,270,274,270,-8,0,9,0,0,-0.4061,-2.4813,6.2095,55,MID
J0015,291,591,605,300,314,300,-8,10,9,0,0,-0.4061,-2.4813,5.6492,53,MID
J0016,351,651,647,300,296,300,-8,0,9,0,0,-0.4061,-2.4813,-2.3066,54,MID
J0017,359,659,657,300,298,300,-8,10,9,0,0,-0.4061,-2.4813,-10.3976,54,MID
J0018,368,608,599,240,231,240,-8,10,0,0,0,-0.4061,-2.4813,-8.2708,49,MID
J0019,370,670,685,300,315,300,-8,10,9,0,0,-0.4061,-2.4813,6.4952,55,MID
J0020,423,723,730,300,307,300,6,5,0,0,0,-0.4061,-2.4813,-1.2906,47,MID
J0021,428,728,717,300,289,300,6,10,0,0,0,-0.4061,-2.4813,-23.8741,47,MID
J0022,462,702,695,240,233,240,-8,5,-5,0,0,-0.4061,-2.4813,3.414,39,MID
J0023,462,762,729,300,267,300,-8,0,9,0,0,-0.4061,-2.4813,-30.864,48,MID
J0024,471,771,793,300,322,300,-8,10,0,0,0,-0.4061,-2.4813,23.0556,48,MID
J0025,497,797,788,300,291,300,6,10,0,-12,0,-0.4061,-4.7333,-7.5985,51,LATE
J0026,507,807,815,300,308,300,6,0,0,-12,0,-0.4061,-4.7333,19.0073,49,LATE
J0027,547,847,849,300,302,300,6,10,0,-12,0,-0.4061,-4.7333,2.7919,49,LATE
J0028,556,856,838,300,282,300,-8,0,0,-12,0,-0.4061,-4.7333,7.1038,46,LATE
J0029,625,925,900,300,275,300,-8,0,-5,-12,0,-0.4061,-4.7333,5.5863,47,LATE
J0030,628,898,908,270,280,270,6,10,9,-12,0,-0.4061,-4.7333,2.3997,55,LATE
