job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0001,1,WEIGH_IN,WB2,28.0,35.0,0.0
J0001,2,SAMPLE_CLASSIFY,LAB1,35.0,50.0,0.0
J0002,1,WEIGH_IN,WB2,44.0,52.0,0.0
J0001,3,UNLOAD,HOP1,50.0,80.0,0.0
J0002,2,SAMPLE_CLASSIFY,LAB1,52.0,63.0,0.0
J0002,3,UNLOAD,HOP2,63.0,86.0,0.0
J0001,4,WEIGH_OUT,WB1,80.0,86.0,0.0
J0002,4,WEIGH_OUT,WB1,86.0,92.0,0.0
J0003,1,WEIGH_IN,WB1,103.0,110.0,0.0
J0003,2,SAMPLE_CLASSIFY,LAB1,110.0,120.0,0.0
J0004,1,WEIGH_IN,WB2,114.0,121.0,0.0
J0003,3,UNLOAD,HOP1,120.0,139.0,0.0
J0004,2,SAMPLE_CLASSIFY,LAB1,121.0,134.0,0.0
J0004,3,UNLOAD,HOP2,134.0,164.0,0.0
J0003,4,WEIGH_OUT,WB1,139.0,145.0,0.0
J0005,1,WEIGH_IN,WB2,153.0,160.0,0.0
J0006,1,WEIGH_IN,WB3,154.0,162.0,0.0
J0005,2,SAMPLE_CLASSIFY,LAB2,160.0,171.0,0.0
J0007,1,WEIGH_IN,WB2,161.0,171.0,0.0
J0006,2,SAMPLE_CLASSIFY,LAB1,162.0,171.0,0.0
J0004,4,WEIGH_OUT,WB1,164.0,170.0,0.0
J0008,1,WEIGH_IN,WB3,169.0,176.0,0.0
J0007,2,SAMPLE_CLASSIFY,LAB1,171.0,180.0,0.0
J0005,3,UNLOAD,HOP1,171.0,193.0,0.0
J0006,3,UNLOAD,HOP3,171.0,200.0,0.0
J0008,2,SAMPLE_CLASSIFY,LAB2,176.0,193.0,0.0
J0007,3,UNLOAD,HOP4,180.0,216.0,0.0
J0009,1,WEIGH_IN,WB3,186.0,193.0,0.0
J0005,4,WEIGH_OUT,WB1,193.0,198.0,0.0
J0009,2,SAMPLE_CLASSIFY,LAB1,193.0,204.0,0.0
J0008,3,UNLOAD,HOP2,193.0,221.0,0.0
J0006,4,WEIGH_OUT,WB1,200.0,206.0,0.0
J0009,3,UNLOAD,HOP1,204.0,227.0,0.0
J0010,1,WEIGH_IN,WB3,206.0,213.0,0.0
J0011,1,WEIGH_IN,WB3,213.0,220.0,5.0
J0010,2,SAMPLE_CLASSIFY,LAB1,213.0,227.0,0.0
J0007,4,WEIGH_OUT,WB1,216.0,222.0,0.0
J0012,1,WEIGH_IN,WB3,220.0,227.0,10.0
J0011,2,SAMPLE_CLASSIFY,LAB2,220.0,236.0,0.0
J0008,4,WEIGH_OUT,WB2,221.0,227.0,0.0
J0009,4,WEIGH_OUT,WB1,227.0,232.0,0.0
J0013,1,WEIGH_IN,WB3,227.0,235.0,12.0
J0012,2,SAMPLE_CLASSIFY,LAB1,227.0,238.0,0.0
J0010,3,UNLOAD,HOP1,227.0,257.0,0.0
J0011,3,UNLOAD,HOP2,236.0,270.0,0.0
J0013,2,SAMPLE_CLASSIFY,LAB1,238.0,249.0,3.0
J0012,3,UNLOAD,HOP4,238.0,266.0,0.0
J0014,1,WEIGH_IN,WB3,239.0,246.0,0.0
