job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,41,28,0,REGULAR,1.0,1,WET,300,352,1.6468,EARLY,0.11529865125240842
J0002,SOY,37,44,0,REGULAR,1.0,1,DRY,300,350,1.4862,EARLY,0.11791907514450867
J0003,CORN,35,103,0,REGULAR,1.0,1,DRY,300,409,1.4058,EARLY,0.1860500963391137
J0004,SOY,39,114,0,CONTRACTED,1.25,1,WET,300,400,1.5665,EARLY,0.2830057803468209
J0005,CORN,34,153,0,REGULAR,1.0,1,NORMAL,300,455,1.3657,EARLY,0.597456647398844
J0006,CORN,42,154,129,REGULAR,1.0,0,DRY,300,467,1.687,EARLY,0.6079383429672447
J0007,CORN,44,161,137,REGULAR,1.0,0,DRY,300,465,1.7673,EARLY,0.6603468208092487
J0008,SOY,40,169,0,REGULAR,1.0,1,WET,300,483,1.6067,EARLY,0.6970327552986514
J0009,CORN,34,186,0,CONTRACTED,1.25,1,NORMAL,300,448,1.3657,EARLY,0.7546820809248556
J0010,CORN,38,206,186,REGULAR,1.0,0,WET,300,536,1.5263,EARLY,0.8123314065510597
J0011,SOY,40,208,103,CONTRACTED,1.25,1,WET,300,506,1.6067,EARLY,0.8123314065510597
J0012,SORGHUM,36,210,193,REGULAR,1.0,0,NORMAL,300,518,1.446,EARLY,0.801849710982659
J0013,SOY,40,215,41,REGULAR,1.0,1,DRY,300,522,1.6067,EARLY,0.7573025048169557
J0014,SORGHUM,31,239,55,REGULAR,1.0,1,NORMAL,300,521,1.2452,EARLY,0.7284778420038536
J0015,SOY,40,243,8,REGULAR,1.0,1,NORMAL,300,544,1.6067,MID,0.7284778420038536
J0016,CORN,42,264,252,REGULAR,1.0,0,NORMAL,300,558,1.687,MID,0.7179961464354528
J0017,SOY,41,281,65,REGULAR,1.0,1,NORMAL,300,569,1.6468,MID,0.7625433526011561
J0018,SORGHUM,38,284,76,REGULAR,1.0,1,NORMAL,300,566,1.5263,MID,0.7704046242774567
J0019,SOY,39,285,278,REGULAR,1.0,0,DRY,300,605,1.5665,MID,0.7677842003853564
J0020,SOY,38,289,283,REGULAR,1.0,0,NORMAL,300,599,1.5263,MID,0.746820809248555
J0021,SOY,38,304,299,REGULAR,1.0,0,NORMAL,300,615,1.5263,MID,0.6105587668593448
J0022,CORN,39,335,154,REGULAR,1.0,1,DRY,300,631,1.5665,MID,0.5319460500963392
J0023,CORN,43,345,335,URGENT,1.75,1,NORMAL,300,561,1.7272,MID,0.5607707129094411
J0024,SOY,35,362,199,REGULAR,1.0,1,NORMAL,300,663,1.4058,MID,0.694412331406551
J0025,SOY,39,371,371,REGULAR,1.0,0,NORMAL,300,665,1.5665,MID,0.8099229287090559
J0026,CORN,37,374,374,REGULAR,1.0,0,NORMAL,300,671,1.4862,MID,0.8256454720616572
J0027,CORN,42,388,388,URGENT,1.75,1,NORMAL,300,611,1.687,MID,0.8754335260115608
J0028,CORN,43,397,278,REGULAR,1.0,1,NORMAL,300,681,1.7272,MID,0.8806743737957612
J0029,CORN,37,397,293,REGULAR,1.0,1,NORMAL,300,676,1.4862,MID,0.8806743737957612
J0030,SORGHUM,32,418,418,REGULAR,1.0,0,NORMAL,300,737,1.2853,MID,0.796820809248555
J0031,SORGHUM,37,431,431,REGULAR,1.0,0,WET,300,754,1.4862,MID,0.7942003853564549
J0032,SORGHUM,37,438,438,REGULAR,1.0,0,NORMAL,300,743,1.4862,MID,0.8046820809248556
J0033,SOY,36,439,439,CONTRACTED,1.25,0,WET,300,727,1.446,MID,0.8020616570327554
J0034,SORGHUM,30,470,322,REGULAR,1.0,1,WET,300,806,1.205,MID,0.999
J0035,CORN,39,473,276,REGULAR,1.0,1,NORMAL,300,757,1.5665,MID,0.999
J0036,SORGHUM,31,473,353,REGULAR,1.0,1,NORMAL,300,776,1.2452,MID,0.999
J0037,SOY,37,488,335,REGULAR,1.0,1,NORMAL,300,758,1.4862,LATE,0.999
J0038,SOY,41,499,286,REGULAR,1.0,1,NORMAL,300,786,1.6468,LATE,0.999
J0039,SOY,41,501,419,REGULAR,1.0,1,NORMAL,300,792,1.6468,LATE,0.999
J0040,CORN,40,502,330,REGULAR,1.0,1,DRY,300,765,1.6067,LATE,0.999
J0041,CORN,44,508,398,REGULAR,1.0,1,NORMAL,300,775,1.7673,LATE,0.999
J0042,SORGHUM,32,510,474,REGULAR,1.0,1,NORMAL,300,781,1.2853,LATE,0.999
J0043,SOY,41,537,322,REGULAR,1.0,1,NORMAL,300,823,1.6468,LATE,0.7522736030828517
J0044,SOY,35,542,542,URGENT,1.75,1,NORMAL,300,765,1.4058,LATE,0.6998651252408478
J0045,SORGHUM,35,543,397,REGULAR,1.0,1,NORMAL,300,802,1.4058,LATE,0.6841425818882467
J0046,SOY,39,584,399,REGULAR,1.0,1,DRY,300,851,1.5665,LATE,0.18102119460500954
J0047,SORGHUM,38,647,647,REGULAR,1.0,0,DRY,300,915,1.5263,LATE,0.20722543352601158
J0048,SOY,36,647,487,CONTRACTED,1.25,1,NORMAL,300,896,1.446,LATE,0.20722543352601158
