event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SORGHUM"",""load_tons"":31,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0006,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0018,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0019,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0027,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
1,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
5,JOB_VISIBLE,JOB,J0036,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
12,JOB_VISIBLE,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
25,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
33,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""URGENT""}"
41,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""URGENT""}"
46,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
46,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
48,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SORGHUM"",""load_tons"":31,""priority_class"":""REGULAR""}"
48,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""URGENT""}"
49,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
49,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
52,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
54,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""URGENT""}"
54,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
54,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
55,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
56,JOB_VISIBLE,JOB,J0034,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
60,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
60,JOB_VISIBLE,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
61,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
68,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
