job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,36,25,0,REGULAR,1.0,1,NORMAL,300,340,1.446,EARLY,0.41717145114564136
J0002,CORN,34,46,46,REGULAR,1.0,0,WET,300,387,1.3657,EARLY,0.7964182249144063
J0003,SORGHUM,31,48,0,REGULAR,1.0,1,WET,300,353,1.2452,EARLY,0.8406636818540955
J0004,SOY,41,48,33,URGENT,1.75,1,WET,300,330,1.6468,EARLY,0.8406636818540955
J0005,SOY,35,49,49,REGULAR,1.0,0,WET,300,387,1.4058,EARLY,0.8585725572820648
J0006,CORN,36,52,0,REGULAR,1.0,1,WET,300,365,1.446,EARLY,0.9059784040031604
J0007,SOY,36,54,41,URGENT,1.75,1,WET,300,306,1.446,EARLY,0.9333684487753492
J0008,SOY,40,54,54,REGULAR,1.0,0,WET,300,389,1.6067,EARLY,0.9333684487753492
J0009,SOY,35,55,0,REGULAR,1.0,1,NORMAL,300,370,1.4058,EARLY,0.942849618119568
J0010,CORN,40,60,60,REGULAR,1.0,0,NORMAL,300,354,1.6067,EARLY,0.979720832235976
J0011,SOY,39,61,0,CONTRACTED,1.25,1,WET,300,347,1.5665,EARLY,0.9849881485383198
J0012,SOY,35,68,0,REGULAR,1.0,1,NORMAL,300,380,1.4058,EARLY,1.0071108770081645
J0013,CORN,36,69,0,REGULAR,1.0,1,WET,300,370,1.446,EARLY,1.0081643402686333
J0014,SOY,37,73,1,CONTRACTED,1.25,1,DRY,300,365,1.4862,EARLY,1.003950487226758
J0015,SORGHUM,35,74,74,REGULAR,1.0,0,NORMAL,300,402,1.4058,EARLY,1.0007900974453516
J0016,CORN,40,75,75,REGULAR,1.0,0,NORMAL,300,390,1.6067,EARLY,0.9955227811430077
J0017,SOY,36,78,0,REGULAR,1.0,1,WET,300,413,1.446,EARLY,0.9734000526731631
J0018,CORN,43,94,0,CONTRACTED,1.25,1,WET,300,384,1.7272,EARLY,0.8311825125098764
J0019,SOY,36,95,0,REGULAR,1.0,1,NORMAL,300,417,1.446,EARLY,0.8206478799051885
J0020,SOY,35,98,12,REGULAR,1.0,1,WET,300,428,1.4058,EARLY,0.782723202528312
J0021,CORN,35,99,87,URGENT,1.75,1,WET,300,356,1.4058,EARLY,0.7679747168817489
J0022,CORN,45,102,91,URGENT,1.75,1,NORMAL,300,370,1.8075,EARLY,0.7174084803792469
J0023,CORN,44,103,103,REGULAR,1.0,0,WET,300,447,1.7673,EARLY,0.6984461416908087
J0024,SOY,38,106,93,URGENT,1.75,1,NORMAL,300,339,1.5263,EARLY,0.6352383460626811
J0025,CORN,35,106,106,REGULAR,1.0,0,DRY,300,447,1.4058,EARLY,0.6352383460626811
J0026,SOY,40,188,122,REGULAR,1.0,1,WET,300,485,1.6067,EARLY,0.3213062944429813
J0027,CORN,42,195,0,REGULAR,1.0,1,WET,300,517,1.687,EARLY,0.3992625757176719
J0028,SORGHUM,35,203,203,REGULAR,1.0,0,NORMAL,300,557,1.4058,EARLY,0.4793257835133
J0029,CORN,38,204,204,URGENT,1.75,0,WET,300,464,1.5263,EARLY,0.489860416117988
J0030,SOY,39,210,82,REGULAR,1.0,1,WET,300,557,1.5665,EARLY,0.5456939689228338
J0031,CORN,39,212,199,URGENT,1.75,1,NORMAL,300,415,1.5665,EARLY,0.5646563076112722
J0032,SOY,40,223,118,REGULAR,1.0,1,NORMAL,300,522,1.6067,EARLY,0.6552541480115882
J0033,CORN,42,223,223,REGULAR,1.0,0,WET,300,550,1.687,EARLY,0.6552541480115882
J0034,SOY,35,230,56,CONTRACTED,1.25,1,NORMAL,300,506,1.4058,EARLY,0.6847511193047143
J0035,CORN,44,238,126,CONTRACTED,1.25,1,NORMAL,300,522,1.7673,EARLY,0.706873847774559
J0036,CORN,41,239,5,REGULAR,1.0,1,WET,300,563,1.6468,EARLY,0.7089807742954967
J0037,SOY,35,246,246,REGULAR,1.0,0,DRY,300,550,1.4058,MID,0.7110877008164341
J0038,SOY,39,251,95,CONTRACTED,1.25,1,NORMAL,300,549,1.5665,MID,0.7089807742954966
J0039,SORGHUM,36,260,196,REGULAR,1.0,1,WET,300,596,1.446,MID,0.696339215169871
J0040,SOY,37,262,262,CONTRACTED,1.25,0,WET,300,569,1.4862,MID,0.6921253621279958
J0041,CORN,38,263,263,REGULAR,1.0,0,NORMAL,300,593,1.5263,MID,0.6879115090861206
J0042,CORN,40,266,266,REGULAR,1.0,0,WET,300,587,1.6067,MID,0.6742164867000265
J0043,CORN,39,269,175,CONTRACTED,1.25,1,WET,300,525,1.5665,MID,0.6552541480115882
J0044,SOY,39,270,207,REGULAR,1.0,1,WET,300,587,1.5665,MID,0.6468264419278378
J0045,CORN,34,274,274,REGULAR,1.0,0,WET,300,593,1.3657,MID,0.611008691071899
J0046,SOY,40,295,180,CONTRACTED,1.25,1,NORMAL,300,570,1.6067,MID,0.4203318409270477
J0047,SOY,38,296,296,REGULAR,1.0,0,NORMAL,300,626,1.5263,MID,0.4108506715828286
J0048,SOY,35,304,304,REGULAR,1.0,0,NORMAL,300,627,1.4058,MID,0.3297340005267317
J0049,SOY,38,319,319,REGULAR,1.0,0,NORMAL,300,664,1.5263,MID,0.18119568080063214
J0050,SOY,35,376,376,REGULAR,1.0,0,NORMAL,300,707,1.4058,MID,0.013695022386094288
J0051,CORN,43,426,426,CONTRACTED,1.25,0,NORMAL,300,713,1.7272,MID,0.21490650513563342
J0052,SOY,37,447,433,URGENT,1.75,1,NORMAL,300,720,1.4862,MID,0.3855675533315776
J0053,CORN,44,450,450,REGULAR,1.0,0,WET,300,746,1.7673,MID,0.4108506715828286
J0054,CORN,35,454,454,REGULAR,1.0,0,NORMAL,300,770,1.4058,MID,0.4371872530945484
J0055,CORN,43,460,460,CONTRACTED,1.25,0,WET,300,766,1.7272,MID,0.4687911509086121
J0056,CORN,40,467,467,REGULAR,1.0,0,WET,300,783,1.6067,MID,0.49512773242033187
J0057,SOY,35,472,472,CONTRACTED,1.25,0,WET,300,769,1.4058,MID,0.5056623650250198
J0058,CORN,38,472,472,REGULAR,1.0,0,NORMAL,300,787,1.5263,MID,0.5056623650250198
J0059,SOY,41,474,284,REGULAR,1.0,1,WET,300,799,1.6468,MID,0.5014485119831447
J0060,SOY,39,484,479,URGENT,1.75,1,WET,300,730,1.5665,LATE,0.45930998156439307
J0061,CORN,36,503,495,URGENT,1.75,1,NORMAL,300,738,1.446,LATE,0.3571240452989203
J0062,CORN,39,507,391,REGULAR,1.0,1,NORMAL,300,810,1.5665,LATE,0.3276270740057941
J0063,SOY,37,513,513,CONTRACTED,1.25,0,NORMAL,300,813,1.4862,LATE,0.2802212272846985
J0064,CORN,43,523,523,REGULAR,1.0,0,WET,300,820,1.7272,LATE,0.19805109296813278
