job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,36,0.6282203725723345,EARLY
J0002,41,0.7273087594133968,EARLY
J0003,45,0.7927070947284979,EARLY
J0004,49,0.8561236623067776,EARLY
J0005,50,0.8680142687277052,EARLY
J0006,53,0.89179548156956,EARLY
J0007,67,0.9869203329369799,EARLY
J0008,76,1.0225921521997623,EARLY
J0009,82,1.0225921521997623,EARLY
J0010,88,0.9988109393579073,EARLY
J0011,93,0.9591755846214823,EARLY
J0012,95,0.9353943717796275,EARLY
J0013,104,0.8145065398335315,EARLY
J0014,105,0.7986523979389616,EARLY
J0015,113,0.6698374950455805,EARLY
J0016,121,0.543004359889021,EARLY
J0017,191,0.2853745541022592,EARLY
J0018,193,0.3091557669441142,EARLY
J0019,218,0.6004756242568372,EARLY
J0020,235,0.8164883075703528,EARLY
J0021,237,0.8402695204122076,EARLY
J0022,238,0.8481965913594927,EARLY
J0023,245,0.8759413396749901,MID
J0024,247,0.8759413396749901,MID
J0025,258,0.8600871977804202,MID
J0026,259,0.8581054300435988,MID
J0027,273,0.7748711850971067,MID
J0028,275,0.7550535077288942,MID
J0029,291,0.5588585017835909,MID
J0030,292,0.543004359889021,MID
J0031,316,0.22195798652397936,MID
J0032,465,0.6678557273087594,MID
J0033,466,0.6797463337296868,MID
J0034,470,0.7114546175188268,MID
J0035,476,0.745144669044788,MID
J0036,479,0.7510899722552516,MID
J0037,479,0.7510899722552516,MID
J0038,482,0.7332540626238605,LATE
J0039,486,0.6936187078874356,LATE
J0040,531,0.09314308363059849,LATE
