job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,39,36,0,REGULAR,1.0,1,WET,300,383,1.5665,EARLY,0.6282203725723345
J0002,SOY,41,41,0,REGULAR,1.0,1,WET,300,393,1.6468,EARLY,0.7273087594133968
J0003,CORN,45,45,0,CONTRACTED,1.25,1,NORMAL,300,312,1.8075,EARLY,0.7927070947284979
J0004,SOY,39,49,49,REGULAR,1.0,0,DRY,300,315,1.5665,EARLY,0.8561236623067776
J0005,SOY,41,50,0,REGULAR,1.0,1,DRY,300,390,1.6468,EARLY,0.8680142687277052
J0006,SOY,41,53,0,REGULAR,1.0,1,DRY,300,377,1.6468,EARLY,0.89179548156956
J0007,SOY,41,67,0,REGULAR,1.0,1,NORMAL,300,389,1.6468,EARLY,0.9869203329369799
J0008,SOY,40,76,0,REGULAR,1.0,1,DRY,300,407,1.6067,EARLY,1.0225921521997623
J0009,SOY,35,82,82,CONTRACTED,1.25,0,WET,300,407,1.4058,EARLY,1.0225921521997623
J0010,SOY,37,88,14,CONTRACTED,1.25,1,NORMAL,300,385,1.4862,EARLY,0.9988109393579073
J0011,SOY,39,93,82,URGENT,1.75,1,WET,300,362,1.5665,EARLY,0.9591755846214823
J0012,SOY,38,95,92,URGENT,1.75,1,NORMAL,300,364,1.5263,EARLY,0.9353943717796275
J0013,SOY,40,104,0,REGULAR,1.0,1,NORMAL,300,412,1.6067,EARLY,0.8145065398335315
J0014,SOY,40,105,90,URGENT,1.75,1,DRY,300,385,1.6067,EARLY,0.7986523979389616
J0015,CORN,40,113,0,REGULAR,1.0,1,DRY,300,433,1.6067,EARLY,0.6698374950455805
J0016,CORN,43,121,59,CONTRACTED,1.25,1,NORMAL,300,408,1.7272,EARLY,0.543004359889021
J0017,SOY,35,191,101,CONTRACTED,1.25,1,WET,300,491,1.4058,EARLY,0.2853745541022592
J0018,SORGHUM,38,193,116,REGULAR,1.0,1,NORMAL,300,516,1.5263,EARLY,0.3091557669441142
J0019,SORGHUM,38,218,218,REGULAR,1.0,0,NORMAL,300,558,1.5263,EARLY,0.6004756242568372
J0020,CORN,36,235,231,URGENT,1.75,1,NORMAL,300,479,1.446,EARLY,0.8164883075703528
J0021,SOY,37,237,47,REGULAR,1.0,1,NORMAL,300,578,1.4862,EARLY,0.8402695204122076
J0022,SOY,38,238,29,REGULAR,1.0,1,WET,300,579,1.5263,EARLY,0.8481965913594927
J0023,SOY,38,245,5,CONTRACTED,1.25,1,NORMAL,300,500,1.5263,MID,0.8759413396749901
J0024,CORN,36,247,247,REGULAR,1.0,0,NORMAL,300,559,1.446,MID,0.8759413396749901
J0025,SOY,37,258,258,CONTRACTED,1.25,0,NORMAL,300,548,1.4862,MID,0.8600871977804202
J0026,SOY,39,259,167,REGULAR,1.0,1,NORMAL,300,575,1.5665,MID,0.8581054300435988
J0027,SOY,39,273,273,REGULAR,1.0,0,WET,300,637,1.5665,MID,0.7748711850971067
J0028,CORN,34,275,275,CONTRACTED,1.25,0,NORMAL,300,602,1.3657,MID,0.7550535077288942
J0029,SOY,38,291,80,REGULAR,1.0,1,WET,300,628,1.5263,MID,0.5588585017835909
J0030,CORN,34,292,282,URGENT,1.75,1,NORMAL,300,545,1.3657,MID,0.543004359889021
J0031,SOY,36,316,315,URGENT,1.75,1,WET,300,583,1.446,MID,0.22195798652397936
J0032,SORGHUM,36,465,273,REGULAR,1.0,1,NORMAL,300,780,1.446,MID,0.6678557273087594
J0033,SOY,35,466,466,REGULAR,1.0,0,NORMAL,300,820,1.4058,MID,0.6797463337296868
J0034,CORN,42,470,347,REGULAR,1.0,1,NORMAL,300,770,1.687,MID,0.7114546175188268
J0035,SOY,35,476,468,URGENT,1.75,1,NORMAL,300,732,1.4058,MID,0.745144669044788
J0036,CORN,41,479,479,REGULAR,1.0,0,NORMAL,300,823,1.6468,MID,0.7510899722552516
J0037,SOY,38,479,364,CONTRACTED,1.25,1,DRY,300,767,1.5263,MID,0.7510899722552516
J0038,SOY,38,482,482,REGULAR,1.0,0,NORMAL,300,864,1.5263,LATE,0.7332540626238605
J0039,CORN,44,486,268,REGULAR,1.0,1,WET,300,798,1.7673,LATE,0.6936187078874356
J0040,CORN,38,531,421,REGULAR,1.0,1,WET,300,843,1.5263,LATE,0.09314308363059849
