job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0001,1,WEIGH_IN,WB1,36,43,0
J0001,2,SAMPLE_CLASSIFY,LAB1,43,60,0
J0001,3,UNLOAD,HOP3,60,90,0
J0001,4,WEIGH_OUT,WB1,90,96,0
J0002,1,WEIGH_IN,WB2,41,50,0
J0002,2,SAMPLE_CLASSIFY,LAB2,50,67,0
J0002,3,UNLOAD,HOP1,67,101,0
J0002,4,WEIGH_OUT,WB1,101,107,0
J0003,1,WEIGH_IN,WB1,45,52,0
J0003,2,SAMPLE_CLASSIFY,LAB1,60,73,8
J0003,3,UNLOAD,HOP2,73,106,0
J0003,4,WEIGH_OUT,WB2,106,112,0
J0004,1,WEIGH_IN,WB2,50,58,1
J0004,2,SAMPLE_CLASSIFY,LAB2,67,81,9
J0004,3,UNLOAD,HOP3,90,118,9
J0004,4,WEIGH_OUT,WB1,118,124,0
J0005,1,WEIGH_IN,WB1,52,59,2
J0005,2,SAMPLE_CLASSIFY,LAB1,73,86,14
J0005,3,UNLOAD,HOP1,101,129,15
J0005,4,WEIGH_OUT,WB1,129,135,0
J0006,1,WEIGH_IN,WB2,58,66,5
J0006,2,SAMPLE_CLASSIFY,LAB2,81,95,15
J0006,3,UNLOAD,HOP3,118,142,23
J0006,4,WEIGH_OUT,WB1,142,149,0
J0007,1,WEIGH_IN,WB1,67,74,0
J0007,2,SAMPLE_CLASSIFY,LAB1,86,100,12
J0007,3,UNLOAD,HOP1,129,157,29
J0007,4,WEIGH_OUT,WB1,157,163,0
J0008,1,WEIGH_IN,WB1,76,83,0
J0008,2,SAMPLE_CLASSIFY,LAB2,95,107,12
J0008,3,UNLOAD,HOP3,142,167,35
J0008,4,WEIGH_OUT,WB1,167,173,0
J0009,1,WEIGH_IN,WB2,82,90,0
J0009,2,SAMPLE_CLASSIFY,LAB1,100,118,10
J0009,3,UNLOAD,HOP1,157,192,39
J0009,4,WEIGH_OUT,WB1,192,198,0
J0010,1,WEIGH_IN,WB2,90,97,2
J0010,2,SAMPLE_CLASSIFY,LAB2,107,121,10
J0010,3,UNLOAD,HOP3,167,193,46
J0010,4,WEIGH_OUT,WB2,193,199,0
J0011,1,WEIGH_IN,WB2,97,105,4
J0011,2,SAMPLE_CLASSIFY,LAB1,118,135,13
J0011,3,UNLOAD,HOP3,193,224,58
J0011,4,WEIGH_OUT,WB1,224,230,0
J0012,1,WEIGH_IN,WB1,107,114,12
J0012,2,SAMPLE_CLASSIFY,LAB2,121,135,7
J0012,3,UNLOAD,HOP1,192,221,57
J0012,4,WEIGH_OUT,WB2,221,227,0
J0013,1,WEIGH_IN,WB2,112,120,8
J0013,2,SAMPLE_CLASSIFY,LAB1,135,150,15
J0013,3,UNLOAD,HOP1,221,250,71
J0013,4,WEIGH_OUT,WB1,250,256,0
J0014,1,WEIGH_IN,WB2,120,128,15
J0014,2,SAMPLE_CLASSIFY,LAB2,135,148,7
J0014,3,UNLOAD,HOP3,224,248,76
J0014,4,WEIGH_OUT,WB2,248,254,0
J0015,1,WEIGH_IN,WB2,128,138,15
J0015,2,SAMPLE_CLASSIFY,LAB2,148,160,10
J0015,3,UNLOAD,HOP2,160,189,0
J0015,4,WEIGH_OUT,WB1,198,204,9
J0016,1,WEIGH_IN,WB2,138,145,17
J0016,2,SAMPLE_CLASSIFY,LAB1,150,161,5
J0016,3,UNLOAD,HOP2,189,223,28
J0016,4,WEIGH_OUT,WB2,227,234,4
J0017,1,WEIGH_IN,WB2,199,207,8
J0017,2,SAMPLE_CLASSIFY,LAB2,207,224,0
J0017,3,UNLOAD,HOP3,248,276,24
J0017,4,WEIGH_OUT,WB1,276,281,0
J0018,1,WEIGH_IN,WB1,204,212,11
J0018,2,SAMPLE_CLASSIFY,LAB1,212,223,0
J0018,3,UNLOAD,HOP2,223,251,0
J0018,4,WEIGH_OUT,WB2,254,260,3
J0019,1,WEIGH_IN,WB1,230,238,12
J0019,2,SAMPLE_CLASSIFY,LAB1,238,249,0
J0019,3,UNLOAD,HOP2,251,279,2
J0019,4,WEIGH_OUT,WB2,279,286,0
J0020,1,WEIGH_IN,WB2,235,242,0
J0020,2,SAMPLE_CLASSIFY,LAB2,242,255,0
J0020,3,UNLOAD,HOP1,255,280,0
J0020,4,WEIGH_OUT,WB1,281,287,1
J0021,1,WEIGH_IN,WB1,238,245,1
J0021,2,SAMPLE_CLASSIFY,LAB1,249,263,4
J0021,3,UNLOAD,HOP3,276,302,13
J0021,4,WEIGH_OUT,WB1,302,308,0
J0022,1,WEIGH_IN,WB1,256,264,18
J0022,2,SAMPLE_CLASSIFY,LAB1,264,281,0
J0022,3,UNLOAD,HOP1,281,313,0
J0022,4,WEIGH_OUT,WB1,313,319,0
J0023,1,WEIGH_IN,WB2,260,268,15
J0023,2,SAMPLE_CLASSIFY,LAB2,268,282,0
J0023,3,UNLOAD,HOP3,302,328,20
J0023,4,WEIGH_OUT,WB1,328,334,0
J0024,1,WEIGH_IN,WB1,264,271,17
J0024,2,SAMPLE_CLASSIFY,LAB1,281,293,10
J0024,3,UNLOAD,HOP2,293,323,0
J0024,4,WEIGH_OUT,WB1,334,340,11
J0025,1,WEIGH_IN,WB2,268,275,10
J0025,2,SAMPLE_CLASSIFY,LAB2,282,295,7
J0025,3,UNLOAD,HOP1,313,346,18
J0025,4,WEIGH_OUT,WB1,346,352,0
J0026,1,WEIGH_IN,WB2,286,293,27
J0026,2,SAMPLE_CLASSIFY,LAB1,293,306,0
J0026,3,UNLOAD,HOP3,328,360,22
J0026,4,WEIGH_OUT,WB1,360,366,0
J0027,1,WEIGH_IN,WB1,287,296,14
J0027,2,SAMPLE_CLASSIFY,LAB2,296,312,0
J0027,3,UNLOAD,HOP1,346,377,34
J0027,4,WEIGH_OUT,WB1,377,384,0
J0028,1,WEIGH_IN,WB2,293,301,18
J0028,2,SAMPLE_CLASSIFY,LAB1,306,318,5
