job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,7,7,0.03391,-0.00741,-0.01653,0.01,0.00909,0.0,0.0,-0.02136,0,0.45469,EARLY,SOY,NORMAL
J0001,1,WB2,WEIGH_IN,8,8,-0.02242,-0.00741,-0.01653,0.01,0.00909,0.0,0.0,-0.0147,0,0.45469,EARLY,SOY,NORMAL
J0001,1,WB3,WEIGH_IN,8,8,0.03486,-0.00741,-0.01653,0.01,0.00909,0.0,0.0,-0.0089,0,0.45469,EARLY,SOY,NORMAL
J0001,2,LAB1,SAMPLE_CLASSIFY,12,13,-0.02588,0.03728,0.01716,0.018,0.01591,0.02,0.0,0.02192,0,0.45469,EARLY,SOY,NORMAL
J0001,2,LAB2,SAMPLE_CLASSIFY,13,16,0.0175,0.03728,0.01716,0.018,0.01591,0.02,0.0,0.10791,0,0.45469,EARLY,SOY,NORMAL
J0001,3,HOP1,UNLOAD,27,29,-0.02199,0.05454,0.01974,0.022,0.02273,0.01,0.0,-0.02496,0,0.45469,EARLY,SOY,NORMAL
J0001,3,HOP2,UNLOAD,25,30,0.00687,0.05454,0.01974,0.022,0.02273,0.01,0.0,0.03721,0,0.45469,EARLY,SOY,NORMAL
J0001,3,HOP4,UNLOAD,24,34,0.07007,0.05454,0.01974,0.022,0.02273,0.01,0.0,-0.0085,5,0.45469,EARLY,SOY,NORMAL
J0001,4,WB1,WEIGH_OUT,6,6,0.03391,-0.01274,-0.0028,0.008,0.00682,0.0,0.0,-0.01613,0,0.45469,EARLY,SOY,NORMAL
J0001,4,WB2,WEIGH_OUT,6,6,-0.02242,-0.01274,-0.0028,0.008,0.00682,0.0,0.0,-0.01097,0,0.45469,EARLY,SOY,NORMAL
J0001,4,WB3,WEIGH_OUT,6,6,0.03486,-0.01274,-0.0028,0.008,0.00682,0.0,0.0,-0.00722,0,0.45469,EARLY,SOY,NORMAL
J0002,1,WB1,WEIGH_IN,7,7,0.03391,-0.00741,-0.01653,0.01,0.00909,0.0,0.0,0.01994,0,0.45469,EARLY,CORN,WET
J0002,1,WB2,WEIGH_IN,7,7,-0.02242,-0.00741,-0.01653,0.01,0.00909,0.0,0.0,-0.00665,0,0.45469,EARLY,CORN,WET
J0002,1,WB3,WEIGH_IN,7,7,0.03486,-0.00741,-0.01653,0.01,0.00909,0.0,0.0,-0.03399,0,0.45469,EARLY,CORN,WET
J0002,2,LAB1,SAMPLE_CLASSIFY,13,15,-0.02588,0.03728,0.01716,0.018,0.01591,0.0,0.045,0.02418,0,0.45469,EARLY,CORN,WET
J0002,2,LAB2,SAMPLE_CLASSIFY,13,15,0.0175,0.03728,0.01716,0.018,0.01591,0.0,0.045,-0.01078,0,0.45469,EARLY,CORN,WET
J0002,3,HOP1,UNLOAD,27,31,-0.02199,0.05454,0.01974,0.022,0.02273,0.0,0.028,0.0076,0,0.45469,EARLY,CORN,WET
J0002,3,HOP3,UNLOAD,30,38,0.03825,0.05454,0.01974,0.022,0.02273,0.0,0.028,-0.036,3,0.45469,EARLY,CORN,WET
J0002,3,HOP4,UNLOAD,25,33,0.07007,0.05454,0.01974,0.022,0.02273,0.0,0.028,0.05604,0,0.45469,EARLY,CORN,WET
J0002,4,WB1,WEIGH_OUT,6,6,0.03391,-0.01274,-0.0028,0.008,0.00682,0.0,0.0,-0.00505,0,0.45469,EARLY,CORN,WET
J0002,4,WB2,WEIGH_OUT,6,6,-0.02242,-0.01274,-0.0028,0.008,0.00682,0.0,0.0,-0.01202,0,0.45469,EARLY,CORN,WET
J0002,4,WB3,WEIGH_OUT,6,6,0.03486,-0.01274,-0.0028,0.008,0.00682,0.0,0.0,-0.00405,0,0.45469,EARLY,CORN,WET
J0003,1,WB1,WEIGH_IN,7,7,0.03391,-0.00741,-0.01653,0.01,0.00992,0.0,0.0,-0.01995,0,0.49615,EARLY,SOY,NORMAL
J0003,1,WB2,WEIGH_IN,8,8,-0.02242,-0.00741,-0.01653,0.01,0.00992,0.0,0.0,-0.0139,0,0.49615,EARLY,SOY,NORMAL
J0003,1,WB3,WEIGH_IN,8,9,0.03486,-0.00741,-0.01653,0.01,0.00992,0.0,0.0,-0.0006,1,0.49615,EARLY,SOY,NORMAL
J0003,2,LAB1,SAMPLE_CLASSIFY,12,12,-0.02588,0.03728,0.01716,0.018,0.01737,0.02,0.0,-0.04935,0,0.49615,EARLY,SOY,NORMAL
J0003,2,LAB2,SAMPLE_CLASSIFY,12,14,0.0175,0.03728,0.01716,0.018,0.01737,0.02,0.0,0.04123,0,0.49615,EARLY,SOY,NORMAL
J0003,3,HOP1,UNLOAD,25,29,-0.02199,0.05454,0.01974,0.022,0.02481,0.01,0.0,0.03574,0,0.49615,EARLY,SOY,NORMAL
J0003,3,HOP2,UNLOAD,23,25,0.00687,0.05454,0.01974,0.022,0.02481,0.01,0.0,-0.0438,0,0.49615,EARLY,SOY,NORMAL
J0003,3,HOP4,UNLOAD,22,33,0.07007,0.05454,0.01974,0.022,0.02481,0.01,0.0,0.08575,4,0.49615,EARLY,SOY,NORMAL
J0003,4,WB1,WEIGH_OUT,5,5,0.03391,-0.01274,-0.0028,0.008,0.00744,0.0,0.0,-0.00119,0,0.49615,EARLY,SOY,NORMAL
J0003,4,WB2,WEIGH_OUT,6,6,-0.02242,-0.01274,-0.0028,0.008,0.00744,0.0,0.0,-0.00609,0,0.49615,EARLY,SOY,NORMAL
J0003,4,WB3,WEIGH_OUT,6,6,0.03486,-0.01274,-0.0028,0.008,0.00744,0.0,0.0,0.02253,0,0.49615,EARLY,SOY,NORMAL
