event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0018,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0026,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
19,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
42,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
42,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
42,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
45,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
45,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
55,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
60,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
60,JOB_VISIBLE,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
61,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
66,JOB_VISIBLE,JOB,J0025,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
68,JOB_VISIBLE,JOB,J0021,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
70,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
73,JOB_VISIBLE,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
77,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
80,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
83,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
83,JOB_VISIBLE,JOB,J0034,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
84,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
84,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
86,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
87,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
88,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""CONTRACTED""}"
88,JOB_VISIBLE,JOB,J0040,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
92,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
94,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
96,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
103,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
108,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
110,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
111,JOB_VISIBLE,JOB,J0029,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
115,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
115,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
115,JOB_VISIBLE,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
115,JOB_VISIBLE,JOB,J0036,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
117,JOB_VISIBLE,JOB,J0035,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
121,JOB_VISIBLE,JOB,J0046,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
127,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
127,JOB_VISIBLE,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
135,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
136,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
140,JOB_ARRIVAL,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
140,JOB_VISIBLE,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
147,JOB_ARRIVAL,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
