job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,41,42,42,REGULAR,1.0,0,NORMAL,300,360,1.6468,EARLY,0.4546926614418032
J0002,CORN,38,42,0,REGULAR,1.0,1,WET,300,364,1.5263,EARLY,0.4546926614418032
J0003,SOY,37,45,45,CONTRACTED,1.25,0,NORMAL,300,354,1.4862,EARLY,0.49614612345359155
J0004,SORGHUM,38,55,0,REGULAR,1.0,1,NORMAL,300,360,1.5263,EARLY,0.6282790336161668
J0005,CORN,38,60,60,CONTRACTED,1.25,0,NORMAL,300,345,1.5263,EARLY,0.6995271714489281
J0006,SOY,39,70,61,URGENT,1.75,1,NORMAL,300,330,1.5665,EARLY,0.820001295420688
J0007,SOY,38,80,0,REGULAR,1.0,1,NORMAL,300,396,1.5263,EARLY,0.9352937366409741
J0008,SOY,40,83,77,URGENT,1.75,1,NORMAL,300,330,1.6067,EARLY,0.9702700952134206
J0009,SOY,41,84,84,REGULAR,1.0,0,NORMAL,300,422,1.6468,EARLY,0.9793380400284992
J0010,SOY,35,86,0,CONTRACTED,1.25,1,NORMAL,300,381,1.4058,EARLY,0.9922922469071832
J0011,SORGHUM,32,88,0,CONTRACTED,1.25,1,WET,300,386,1.2853,EARLY,1.0013601917222619
J0012,SOY,39,92,0,CONTRACTED,1.25,1,WET,300,393,1.5665,EARLY,1.0117235572252088
J0013,SOY,37,94,0,REGULAR,1.0,1,NORMAL,300,389,1.4862,EARLY,1.0117235572252088
J0014,SOY,41,96,19,CONTRACTED,1.25,1,WET,300,384,1.6468,EARLY,1.0065418744737353
J0015,CORN,37,103,0,REGULAR,1.0,1,NORMAL,300,410,1.4862,EARLY,0.9728609365891573
J0016,SOY,35,108,0,CONTRACTED,1.25,1,NORMAL,300,392,1.4058,EARLY,0.9534296262711315
J0017,SOY,39,110,0,CONTRACTED,1.25,1,NORMAL,300,376,1.5665,EARLY,0.9443616814560529
J0018,CORN,35,115,0,CONTRACTED,1.25,1,NORMAL,300,390,1.4058,EARLY,0.9119761642593434
J0019,CORN,36,115,115,REGULAR,1.0,0,WET,300,459,1.446,EARLY,0.9119761642593434
J0020,CORN,34,127,127,REGULAR,1.0,0,DRY,300,443,1.3657,EARLY,0.796683723039057
J0021,CORN,38,135,68,REGULAR,1.0,1,NORMAL,300,438,1.5263,EARLY,0.7098905369518751
J0022,SOY,39,136,73,REGULAR,1.0,1,NORMAL,300,476,1.5665,EARLY,0.6969363300731913
J0023,SOY,37,140,140,REGULAR,1.0,0,NORMAL,300,465,1.4862,EARLY,0.6347561370555087
J0024,SOY,41,147,87,REGULAR,1.0,1,NORMAL,300,462,1.6468,EARLY,0.5272362199624329
J0025,CORN,35,166,66,REGULAR,1.0,1,NORMAL,300,468,1.4058,EARLY,0.3070147030248073
J0026,SOY,37,169,0,REGULAR,1.0,1,DRY,300,506,1.4862,EARLY,0.28110628926743964
J0027,CORN,35,225,225,CONTRACTED,1.25,0,DRY,300,525,1.4058,EARLY,0.3212643305913595
J0028,CORN,36,226,226,REGULAR,1.0,0,WET,300,560,1.446,EARLY,0.32903685471856986
J0029,SOY,35,247,111,REGULAR,1.0,1,WET,300,554,1.4058,MID,0.5479629509683269
J0030,SOY,40,249,167,REGULAR,1.0,1,DRY,300,556,1.6067,MID,0.5660988405984844
J0031,SOY,36,251,148,CONTRACTED,1.25,1,NORMAL,300,523,1.446,MID,0.581643888852905
J0032,CORN,36,260,260,REGULAR,1.0,0,NORMAL,300,600,1.446,MID,0.645119502558456
J0033,SOY,35,260,260,CONTRACTED,1.25,0,DRY,300,538,1.4058,MID,0.645119502558456
J0034,CORN,36,260,83,REGULAR,1.0,1,NORMAL,300,548,1.446,MID,0.645119502558456
J0035,CORN,35,284,117,REGULAR,1.0,1,NORMAL,300,572,1.4058,MID,0.7953883023511885
J0036,CORN,43,285,115,REGULAR,1.0,1,NORMAL,300,568,1.7272,MID,0.8005699851026621
J0037,SOY,40,286,286,REGULAR,1.0,0,NORMAL,300,579,1.6067,MID,0.8044562471662674
J0038,SORGHUM,37,292,192,REGULAR,1.0,1,WET,300,604,1.4862,MID,0.820001295420688
J0039,SOY,40,297,297,CONTRACTED,1.25,0,WET,300,599,1.6067,MID,0.820001295420688
J0040,SOY,39,309,88,REGULAR,1.0,1,DRY,300,603,1.5665,MID,0.7915020402875834
J0041,SORGHUM,36,313,227,REGULAR,1.0,1,WET,300,587,1.446,MID,0.783729516160373
J0042,SOY,35,315,209,REGULAR,1.0,1,DRY,300,628,1.4058,MID,0.7759569920331627
J0043,SOY,40,319,319,CONTRACTED,1.25,0,WET,300,636,1.6067,MID,0.7500485782757951
J0044,SOY,41,321,238,REGULAR,1.0,1,WET,300,587,1.6468,MID,0.7357989507092427
J0045,CORN,34,322,311,URGENT,1.75,1,NORMAL,300,556,1.3657,MID,0.7280264265820325
J0046,SOY,40,326,121,REGULAR,1.0,1,NORMAL,300,612,1.6067,MID,0.6865729645702443
J0047,CORN,38,326,326,REGULAR,1.0,0,NORMAL,300,627,1.5263,MID,0.6865729645702443
J0048,SOY,37,333,200,REGULAR,1.0,1,NORMAL,300,650,1.4862,MID,0.5777576267892999
J0049,CORN,43,451,365,REGULAR,1.0,1,WET,300,747,1.7272,MID,0.107519917093076
J0050,SOY,40,470,469,URGENT,1.75,1,NORMAL,300,730,1.6067,MID,0.23317572381630935
J0051,CORN,41,489,322,REGULAR,1.0,1,NORMAL,300,764,1.6468,LATE,0.37826284085756856
J0052,CORN,34,502,316,CONTRACTED,1.25,1,WET,300,770,1.3657,LATE,0.4676468683204871
J0053,SOY,40,505,498,URGENT,1.75,1,NORMAL,300,734,1.6067,LATE,0.4870781786385129
J0054,CORN,36,506,300,CONTRACTED,1.25,1,WET,300,781,1.446,LATE,0.49225986138998645
J0055,SOY,37,519,425,REGULAR,1.0,1,NORMAL,300,814,1.4862,LATE,0.5427812682168534
J0056,SORGHUM,30,523,334,CONTRACTED,1.25,1,NORMAL,300,786,1.205,LATE,0.5531446337198006
J0057,CORN,37,527,517,URGENT,1.75,1,WET,300,770,1.4862,LATE,0.5531446337198004
J0058,CORN,35,536,467,REGULAR,1.0,1,NORMAL,300,801,1.4058,LATE,0.5479629509683269
J0059,SOY,40,545,545,REGULAR,1.0,0,WET,300,856,1.6067,LATE,0.524645378586696
J0060,CORN,37,559,339,REGULAR,1.0,1,WET,300,851,1.4862,LATE,0.46505602694475034
J0061,CORN,38,561,433,CONTRACTED,1.25,1,NORMAL,300,834,1.5263,LATE,0.4521018200660665
J0062,SORGHUM,35,565,470,REGULAR,1.0,1,DRY,300,862,1.4058,LATE,0.41971630286935685
J0063,SOY,40,574,574,CONTRACTED,1.25,0,DRY,300,846,1.6067,LATE,0.34846816503659567
J0064,CORN,36,588,578,URGENT,1.75,1,WET,300,824,1.446,LATE,0.22281235831336227
