job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,42,0.4546926614418032,EARLY
J0002,42,0.4546926614418032,EARLY
J0003,45,0.49614612345359155,EARLY
J0004,55,0.6282790336161668,EARLY
J0005,60,0.6995271714489281,EARLY
J0006,70,0.820001295420688,EARLY
J0007,80,0.9352937366409741,EARLY
J0008,83,0.9702700952134206,EARLY
J0009,84,0.9793380400284992,EARLY
J0010,86,0.9922922469071832,EARLY
J0011,88,1.0013601917222619,EARLY
J0012,92,1.0117235572252088,EARLY
J0013,94,1.0117235572252088,EARLY
J0014,96,1.0065418744737353,EARLY
J0015,103,0.9728609365891573,EARLY
J0016,108,0.9534296262711315,EARLY
J0017,110,0.9443616814560529,EARLY
J0018,115,0.9119761642593434,EARLY
J0019,115,0.9119761642593434,EARLY
J0020,127,0.796683723039057,EARLY
J0021,135,0.7098905369518751,EARLY
J0022,136,0.6969363300731913,EARLY
J0023,140,0.6347561370555087,EARLY
J0024,147,0.5272362199624329,EARLY
J0025,166,0.3070147030248073,EARLY
J0026,169,0.28110628926743964,EARLY
J0027,225,0.3212643305913595,EARLY
J0028,226,0.32903685471856986,EARLY
J0029,247,0.5479629509683269,MID
J0030,249,0.5660988405984844,MID
J0031,251,0.581643888852905,MID
J0032,260,0.645119502558456,MID
J0033,260,0.645119502558456,MID
J0034,260,0.645119502558456,MID
J0035,284,0.7953883023511885,MID
J0036,285,0.8005699851026621,MID
J0037,286,0.8044562471662674,MID
J0038,292,0.820001295420688,MID
J0039,297,0.820001295420688,MID
J0040,309,0.7915020402875834,MID
J0041,313,0.783729516160373,MID
J0042,315,0.7759569920331627,MID
J0043,319,0.7500485782757951,MID
J0044,321,0.7357989507092427,MID
J0045,322,0.7280264265820325,MID
J0046,326,0.6865729645702443,MID
J0047,326,0.6865729645702443,MID
J0048,333,0.5777576267892999,MID
J0049,451,0.107519917093076,MID
J0050,470,0.23317572381630935,MID
J0051,489,0.37826284085756856,LATE
J0052,502,0.4676468683204871,LATE
J0053,505,0.4870781786385129,LATE
J0054,506,0.49225986138998645,LATE
J0055,519,0.5427812682168534,LATE
J0056,523,0.5531446337198006,LATE
J0057,527,0.5531446337198004,LATE
J0058,536,0.5479629509683269,LATE
J0059,545,0.524645378586696,LATE
J0060,559,0.46505602694475034,LATE
J0061,561,0.4521018200660665,LATE
J0062,565,0.41971630286935685,LATE
J0063,574,0.34846816503659567,LATE
J0064,588,0.22281235831336227,LATE
