job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,36,53,0,CONTRACTED,1.25,1,NORMAL,300,350,1.446,EARLY,0.3078015125381452
J0002,SOY,39,61,0,CONTRACTED,1.25,1,DRY,300,363,1.5665,EARLY,0.37435319092477104
J0003,CORN,35,81,0,CONTRACTED,1.25,1,NORMAL,300,304,1.4058,EARLY,0.42981292291362616
J0004,SOY,37,89,0,REGULAR,1.0,1,WET,300,446,1.4862,EARLY,0.40762903011808416
J0005,CORN,34,110,0,CONTRACTED,1.25,1,NORMAL,300,378,1.3657,EARLY,0.2329308743531909
J0006,SORGHUM,33,199,197,URGENT,1.75,1,NORMAL,300,447,1.3255,EARLY,0.12201141037548095
J0007,CORN,39,222,111,REGULAR,1.0,1,WET,300,536,1.5665,EARLY,0.23847684755207643
J0008,CORN,42,252,252,CONTRACTED,1.25,0,WET,300,553,1.687,MID,0.5130025208969086
J0009,SOY,40,263,203,REGULAR,1.0,1,NORMAL,300,581,1.6067,MID,0.6766087302640308
J0010,SOY,37,291,291,REGULAR,1.0,0,NORMAL,300,633,1.4862,MID,0.999
J0011,CORN,44,295,295,REGULAR,1.0,0,WET,300,605,1.7673,MID,0.999
J0012,SOY,40,295,246,REGULAR,1.0,1,NORMAL,300,615,1.6067,MID,0.999
J0013,SOY,39,296,296,REGULAR,1.0,0,NORMAL,300,626,1.5665,MID,0.999
J0014,SORGHUM,33,300,255,CONTRACTED,1.25,1,NORMAL,300,567,1.3255,MID,0.999
J0015,SORGHUM,34,302,227,REGULAR,1.0,1,NORMAL,300,599,1.3657,MID,0.9816372562027332
J0016,CORN,39,306,236,REGULAR,1.0,1,DRY,300,603,1.5665,MID,0.9039936314183363
J0017,CORN,39,459,458,URGENT,1.75,1,NORMAL,300,707,1.5665,MID,0.21074698155764893
J0018,CORN,45,491,365,REGULAR,1.0,1,NORMAL,300,767,1.8075,LATE,0.6128300384768476
J0019,CORN,43,500,292,REGULAR,1.0,1,NORMAL,300,800,1.7272,LATE,0.6877006766618018
J0020,SOY,38,504,450,REGULAR,1.0,1,WET,300,807,1.5263,LATE,0.6987926230595728
J0021,SOY,38,505,421,CONTRACTED,1.25,1,NORMAL,300,766,1.5263,LATE,0.6960196364601301
J0022,CORN,45,525,443,REGULAR,1.0,1,NORMAL,300,822,1.8075,LATE,0.5989651054796338
J0023,CORN,40,528,528,REGULAR,1.0,0,NORMAL,300,838,1.6067,LATE,0.5740082260846491
J0024,SOY,36,566,426,REGULAR,1.0,1,NORMAL,300,849,1.446,LATE,0.11369245057715266
