job_id,completion_min,flow_time_min,queue_time_min,overwait_min
J0001,92,53,0,0
J0002,105,65,0,0
J0003,119,74,18,0
J0004,144,87,18,0
J0005,145,85,32,0
J0006,166,67,0,0
J0007,168,68,18,0
J0008,172,72,22,0
J0009,200,99,35,0
J0010,198,90,33,0
J0011,205,95,31,0
J0012,227,96,42,0
J0013,235,89,33,0
J0014,251,92,42,0
J0015,266,105,47,0
J0016,239,75,17,0
J0017,284,105,43,0
J0018,298,91,32,0
J0019,311,92,39,0
J0020,330,103,42,0
J0021,322,61,0,0
J0022,337,74,19,0
J0023,369,101,35,0
J0024,367,98,39,0
J0025,402,131,65,0
J0026,401,119,61,0
J0027,427,114,64,0
J0028,428,114,61,0
J0029,385,53,0,0
J0030,415,67,13,0
J0031,481,51,0,0
J0032,537,53,0,0
J0033,542,52,0,0
J0034,552,61,5,0
J0035,561,59,9,0
J0036,591,73,14,0
J0037,582,61,6,0
J0038,612,86,29,0
J0039,603,57,0,0
J0040,615,53,3,0
