event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0006,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
1,JOB_VISIBLE,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
33,JOB_VISIBLE,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""URGENT""}"
39,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""URGENT""}"
40,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""URGENT""}"
40,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""URGENT""}"
45,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
45,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
53,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
54,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
57,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
60,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
64,JOB_VISIBLE,JOB,J0019,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
77,JOB_VISIBLE,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
87,JOB_VISIBLE,JOB,J0027,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
88,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
97,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
97,JOB_VISIBLE,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
99,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
100,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
100,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
100,JOB_VISIBLE,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
101,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
101,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
108,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
110,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
110,JOB_VISIBLE,JOB,J0011,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
131,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
146,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
159,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
159,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
161,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
164,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
179,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
200,JOB_VISIBLE,JOB,J0026,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
207,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
207,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
219,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
227,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
260,JOB_VISIBLE,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
261,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""CONTRACTED""}"
261,JOB_VISIBLE,JOB,J0021,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""CONTRACTED""}"
263,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
263,JOB_VISIBLE,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
268,JOB_ARRIVAL,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
269,JOB_ARRIVAL,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
271,JOB_ARRIVAL,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
271,JOB_VISIBLE,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""CONTRACTED""}"
282,JOB_ARRIVAL,JOB,J0026,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
313,JOB_ARRIVAL,JOB,J0027,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
314,JOB_ARRIVAL,JOB,J0028,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
314,JOB_VISIBLE,JOB,J0028,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""CONTRACTED""}"
328,JOB_VISIBLE,JOB,J0035,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""REGULAR""}"
332,JOB_ARRIVAL,JOB,J0029,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""REGULAR""}"
332,JOB_VISIBLE,JOB,J0029,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""REGULAR""}"
348,JOB_ARRIVAL,JOB,J0030,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""REGULAR""}"
348,JOB_VISIBLE,JOB,J0030,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""REGULAR""}"
418,JOB_VISIBLE,JOB,J0038,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
424,JOB_VISIBLE,JOB,J0031,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
430,JOB_ARRIVAL,JOB,J0031,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
480,JOB_VISIBLE,JOB,J0034,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""URGENT""}"
484,JOB_ARRIVAL,JOB,J0032,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
484,JOB_VISIBLE,JOB,J0032,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
490,JOB_ARRIVAL,JOB,J0033,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""REGULAR""}"
