job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,CORN,43,39,33,URGENT,1.75,1,NORMAL,300,292,1.7272,EARLY,0.5300546448087432
J0002,CORN,44,40,40,URGENT,1.75,0,WET,300,308,1.7673,EARLY,0.5409836065573771
J0003,SOY,41,45,45,REGULAR,1.0,0,NORMAL,300,374,1.6468,EARLY,0.6065573770491804
J0004,SOY,40,57,54,URGENT,1.75,1,WET,300,325,1.6067,EARLY,0.7486338797814208
J0005,SOY,39,60,0,CONTRACTED,1.25,1,NORMAL,300,327,1.5665,EARLY,0.7732240437158471
J0006,CORN,38,99,0,REGULAR,1.0,1,WET,300,390,1.5263,EARLY,0.9918032786885246
J0007,CORN,38,100,0,REGULAR,1.0,1,DRY,300,408,1.5263,EARLY,1.0
J0008,CORN,36,100,100,REGULAR,1.0,0,NORMAL,300,415,1.446,EARLY,1.0
J0009,SOY,40,101,101,CONTRACTED,1.25,0,WET,300,419,1.6067,EARLY,1.0
J0010,CORN,42,108,1,REGULAR,1.0,1,DRY,300,400,1.687,EARLY,1.0
J0011,CORN,37,110,110,REGULAR,1.0,0,WET,300,441,1.4862,EARLY,0.994535519125683
J0012,SOY,40,131,0,CONTRACTED,1.25,1,NORMAL,300,425,1.6067,EARLY,0.9234972677595629
J0013,SOY,36,146,0,CONTRACTED,1.25,1,NORMAL,300,442,1.446,EARLY,0.8415300546448087
J0014,SOY,38,159,97,CONTRACTED,1.25,1,NORMAL,300,444,1.5263,EARLY,0.73224043715847
J0015,SOY,38,161,159,URGENT,1.75,1,NORMAL,300,419,1.5263,EARLY,0.7213114754098362
J0016,CORN,37,164,77,REGULAR,1.0,1,NORMAL,300,470,1.4862,EARLY,0.7049180327868853
J0017,SOY,41,179,88,CONTRACTED,1.25,1,WET,300,487,1.6468,EARLY,0.6284153005464481
J0018,SOY,38,207,207,REGULAR,1.0,0,NORMAL,300,523,1.5263,EARLY,0.4726775956284153
J0019,SOY,40,219,64,REGULAR,1.0,1,NORMAL,300,542,1.6067,EARLY,0.5191256830601094
J0020,SOY,35,227,97,REGULAR,1.0,1,WET,300,542,1.4058,EARLY,0.5792349726775957
J0021,CORN,34,261,261,CONTRACTED,1.25,0,WET,300,562,1.3657,MID,0.866120218579235
J0022,SOY,40,263,263,REGULAR,1.0,0,NORMAL,300,581,1.6067,MID,0.8825136612021858
J0023,SOY,40,268,260,URGENT,1.75,1,WET,300,539,1.6067,MID,0.8989071038251365
J0024,SOY,40,269,53,REGULAR,1.0,1,NORMAL,300,612,1.6067,MID,0.8989071038251367
J0025,SOY,38,271,271,CONTRACTED,1.25,0,WET,300,589,1.5263,MID,0.8879781420765028
J0026,SOY,39,282,200,REGULAR,1.0,1,NORMAL,300,593,1.5665,MID,0.8032786885245902
J0027,SOY,36,313,87,REGULAR,1.0,1,NORMAL,300,629,1.446,MID,0.6038251366120219
J0028,SOY,37,314,314,CONTRACTED,1.25,0,NORMAL,300,620,1.4862,MID,0.592896174863388
J0029,SORGHUM,36,332,332,REGULAR,1.0,0,NORMAL,300,639,1.446,MID,0.3743169398907104
J0030,SORGHUM,37,348,348,REGULAR,1.0,0,NORMAL,300,681,1.4862,MID,0.2595628415300547
J0031,SOY,38,430,424,URGENT,1.75,1,NORMAL,300,675,1.5263,MID,0.016393442622950817
J0032,CORN,38,484,484,REGULAR,1.0,0,WET,300,789,1.5263,LATE,0.6065573770491803
J0033,SORGHUM,30,490,490,REGULAR,1.0,0,DRY,300,763,1.205,LATE,0.6830601092896176
J0034,SOY,40,491,480,URGENT,1.75,1,DRY,300,723,1.6067,LATE,0.6939890710382515
J0035,SORGHUM,37,502,328,REGULAR,1.0,1,NORMAL,300,782,1.4862,LATE,0.7540983606557377
J0036,SOY,39,518,504,URGENT,1.75,1,WET,300,766,1.5665,LATE,0.7978142076502733
J0037,SOY,37,521,521,REGULAR,1.0,0,DRY,300,818,1.4862,LATE,0.7896174863387978
J0038,SOY,36,526,418,REGULAR,1.0,1,NORMAL,300,814,1.446,LATE,0.7486338797814208
J0039,CORN,39,546,546,REGULAR,1.0,0,DRY,300,832,1.5665,LATE,0.4808743169398908
J0040,SOY,35,562,562,REGULAR,1.0,0,NORMAL,300,866,1.4058,LATE,0.28142076502732244
