job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,8,8,0.02986,0.01541,-0.00465,0.0,0.0,0.0,0.0,-0.00195,0,0.0,EARLY,SOY,NORMAL
J0001,1,WB2,WEIGH_IN,7,7,0.04137,0.01541,-0.00465,0.0,0.0,0.0,0.0,-0.01577,0,0.0,EARLY,SOY,NORMAL
J0001,2,LAB1,SAMPLE_CLASSIFY,12,12,-0.07026,0.0033,0.01898,0.0,0.0,0.02,0.0,0.00233,0,0.0,EARLY,SOY,NORMAL
J0001,3,HOP1,UNLOAD,27,29,-0.00056,0.02618,-0.01276,0.0,0.0,0.01,0.0,0.03745,0,0.0,EARLY,SOY,NORMAL
J0001,4,WB1,WEIGH_OUT,6,6,0.02986,0.00731,-0.00034,0.0,0.0,0.0,0.0,0.00492,0,0.0,EARLY,SOY,NORMAL
J0001,4,WB2,WEIGH_OUT,6,6,0.04137,0.00731,-0.00034,0.0,0.0,0.0,0.0,-0.03022,0,0.0,EARLY,SOY,NORMAL
J0002,1,WB1,WEIGH_IN,7,8,0.02986,0.01541,-0.00465,0.0,0.01203,0.0,0.0,0.04144,0,0.60166,EARLY,CORN,NORMAL
J0002,1,WB2,WEIGH_IN,8,8,0.04137,0.01541,-0.00465,0.0,0.01203,0.0,0.0,-0.00533,0,0.60166,EARLY,CORN,NORMAL
J0002,2,LAB1,SAMPLE_CLASSIFY,11,11,-0.07026,0.0033,0.01898,0.0,0.02106,0.0,0.0,0.023,0,0.60166,EARLY,CORN,NORMAL
J0002,3,HOP1,UNLOAD,27,30,-0.00056,0.02618,-0.01276,0.0,0.03008,0.0,0.0,0.06237,0,0.60166,EARLY,CORN,NORMAL
J0002,3,HOP2,UNLOAD,31,32,-0.03294,0.02618,-0.01276,0.0,0.03008,0.0,0.0,0.0238,0,0.60166,EARLY,CORN,NORMAL
J0002,4,WB1,WEIGH_OUT,6,6,0.02986,0.00731,-0.00034,0.0,0.00902,0.0,0.0,-0.01722,0,0.60166,EARLY,CORN,NORMAL
J0002,4,WB2,WEIGH_OUT,7,7,0.04137,0.00731,-0.00034,0.0,0.00902,0.0,0.0,0.0018,0,0.60166,EARLY,CORN,NORMAL
J0003,1,WB1,WEIGH_IN,7,7,0.02986,0.01541,-0.00465,0.0,0.01784,0.0,0.0,-0.01833,0,0.89212,EARLY,CORN,NORMAL
J0003,1,WB2,WEIGH_IN,7,9,0.04137,0.01541,-0.00465,0.0,0.01784,0.0,0.0,0.0068,1,0.89212,EARLY,CORN,NORMAL
J0003,2,LAB1,SAMPLE_CLASSIFY,10,10,-0.07026,0.0033,0.01898,0.0,0.03122,0.0,0.0,0.0093,0,0.89212,EARLY,CORN,NORMAL
J0003,3,HOP1,UNLOAD,25,27,-0.00056,0.02618,-0.01276,0.0,0.04461,0.0,0.0,0.03641,0,0.89212,EARLY,CORN,NORMAL
J0003,3,HOP2,UNLOAD,29,30,-0.03294,0.02618,-0.01276,0.0,0.04461,0.0,0.0,0.00027,0,0.89212,EARLY,CORN,NORMAL
J0003,4,WB1,WEIGH_OUT,6,6,0.02986,0.00731,-0.00034,0.0,0.01338,0.0,0.0,0.01795,0,0.89212,EARLY,CORN,NORMAL
J0003,4,WB2,WEIGH_OUT,7,7,0.04137,0.00731,-0.00034,0.0,0.01338,0.0,0.0,-0.00962,0,0.89212,EARLY,CORN,NORMAL
J0004,1,WB1,WEIGH_IN,8,8,0.02986,0.01541,-0.00465,0.0,0.01934,0.0,0.0,-0.01152,0,0.9668,EARLY,CORN,NORMAL
J0004,1,WB2,WEIGH_IN,8,9,0.04137,0.01541,-0.00465,0.0,0.01934,0.0,0.0,0.00889,0,0.9668,EARLY,CORN,NORMAL
J0004,2,LAB1,SAMPLE_CLASSIFY,11,10,-0.07026,0.0033,0.01898,0.0,0.03384,0.0,0.0,-0.03297,0,0.9668,EARLY,CORN,NORMAL
J0004,3,HOP1,UNLOAD,30,32,-0.00056,0.02618,-0.01276,0.0,0.04834,0.0,0.0,0.0052,0,0.9668,EARLY,CORN,NORMAL
J0004,3,HOP2,UNLOAD,33,33,-0.03294,0.02618,-0.01276,0.0,0.04834,0.0,0.0,-0.03763,0,0.9668,EARLY,CORN,NORMAL
J0004,4,WB1,WEIGH_OUT,7,8,0.02986,0.00731,-0.00034,0.0,0.0145,0.0,0.0,0.01982,0,0.9668,EARLY,CORN,NORMAL
J0004,4,WB2,WEIGH_OUT,7,8,0.04137,0.00731,-0.00034,0.0,0.0145,0.0,0.0,0.01361,0,0.9668,EARLY,CORN,NORMAL
J0005,1,WB1,WEIGH_IN,8,9,0.02986,0.01541,-0.00465,0.0,0.02,0.0,0.0,0.05014,0,1.0,EARLY,CORN,NORMAL
J0005,1,WB2,WEIGH_IN,8,9,0.04137,0.01541,-0.00465,0.0,0.02,0.0,0.0,-0.00072,0,1.0,EARLY,CORN,NORMAL
J0005,2,LAB1,SAMPLE_CLASSIFY,10,10,-0.07026,0.0033,0.01898,0.0,0.035,0.0,0.0,-0.00183,0,1.0,EARLY,CORN,NORMAL
J0005,3,HOP1,UNLOAD,31,33,-0.00056,0.02618,-0.01276,0.0,0.05,0.0,0.0,0.00804,0,1.0,EARLY,CORN,NORMAL
J0005,3,HOP2,UNLOAD,35,37,-0.03294,0.02618,-0.01276,0.0,0.05,0.0,0.0,0.02869,0,1.0,EARLY,CORN,NORMAL
J0005,4,WB1,WEIGH_OUT,6,6,0.02986,0.00731,-0.00034,0.0,0.015,0.0,0.0,-0.02112,0,1.0,EARLY,CORN,NORMAL
J0005,4,WB2,WEIGH_OUT,6,6,0.04137,0.00731,-0.00034,0.0,0.015,0.0,0.0,0.00202,0,1.0,EARLY,CORN,NORMAL
J0006,1,WB1,WEIGH_IN,7,7,0.02986,0.01541,-0.00465,0.0,0.02,0.0,0.0,-0.01172,0,1.0,EARLY,SORGHUM,NORMAL
J0006,1,WB2,WEIGH_IN,7,9,0.04137,0.01541,-0.00465,0.0,0.02,0.0,0.0,0.009,1,1.0,EARLY,SORGHUM,NORMAL
J0006,2,LAB1,SAMPLE_CLASSIFY,10,9,-0.07026,0.0033,0.01898,0.0,0.035,0.01,0.0,-0.05513,0,1.0,EARLY,SORGHUM,NORMAL
J0006,3,HOP2,UNLOAD,30,28,-0.03294,0.02618,-0.01276,0.0,0.05,0.015,0.0,-0.09951,0,1.0,EARLY,SORGHUM,NORMAL
J0006,4,WB1,WEIGH_OUT,6,6,0.02986,0.00731,-0.00034,0.0,0.015,0.0,0.0,0.01772,0,1.0,EARLY,SORGHUM,NORMAL
J0006,4,WB2,WEIGH_OUT,6,6,0.04137,0.00731,-0.00034,0.0,0.015,0.0,0.0,0.005,0,1.0,EARLY,SORGHUM,NORMAL
J0007,1,WB1,WEIGH_IN,7,7,0.02986,0.01541,-0.00465,0.0,0.01983,0.0,0.0,-0.00866,0,0.9917,EARLY,SOY,NORMAL
J0007,1,WB2,WEIGH_IN,7,8,0.04137,0.01541,-0.00465,0.0,0.01983,0.0,0.0,0.01634,0,0.9917,EARLY,SOY,NORMAL
