event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
9,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
50,JOB_VISIBLE,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
78,JOB_VISIBLE,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
105,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
107,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
114,JOB_VISIBLE,JOB,J0004,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
145,JOB_VISIBLE,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""CONTRACTED""}"
162,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
189,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
189,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
199,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
203,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
209,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
215,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
238,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
239,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
245,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
245,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
257,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
273,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
280,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
297,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""URGENT""}"
302,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""URGENT""}"
342,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
366,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""CONTRACTED""}"
371,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
371,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
385,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SORGHUM"",""load_tons"":38,""priority_class"":""REGULAR""}"
447,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
481,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
481,JOB_VISIBLE,JOB,J0016,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
552,JOB_VISIBLE,JOB,J0018,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
614,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
614,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
619,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
