job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,105,0.0,EARLY
J0002,189,0.6016597510373444,EARLY
J0003,203,0.8921161825726142,EARLY
J0004,209,0.966804979253112,EARLY
J0005,215,1.0000000000000002,EARLY
J0006,238,1.0,EARLY
J0007,239,0.991701244813278,EARLY
J0008,245,0.9045643153526971,MID
J0009,273,0.4813278008298755,MID
J0010,302,0.22406639004149378,MID
J0011,342,0.4315352697095436,MID
J0012,366,0.5477178423236515,MID
J0013,371,0.5477178423236514,MID
J0014,385,0.4315352697095436,MID
J0015,447,0.1078838174273859,MID
J0016,481,0.1078838174273859,LATE
J0017,614,0.22821576763485477,LATE
J0018,619,0.22821576763485477,LATE
