job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,51,0.017766373126494348,EARLY
J0002,103,0.1598973581384498,EARLY
J0003,105,0.1649734647460197,EARLY
J0004,120,0.2639575435936315,EARLY
J0005,147,0.513955794016446,EARLY
J0006,162,0.6966956318889603,EARLY
J0007,165,0.7296903248381642,EARLY
J0008,166,0.7398425380533039,EARLY
J0009,168,0.7550708578760134,EARLY
J0010,168,0.7550708578760134,EARLY
J0011,170,0.7614159911354756,EARLY
J0012,174,0.7664920977430455,EARLY
J0013,181,0.7715682043506152,EARLY
J0014,193,0.7893345774771098,EARLY
J0015,196,0.7931416574327871,EARLY
J0016,202,0.7956797107365721,EARLY
J0017,203,0.7944106840846795,EARLY
J0018,205,0.7880655508252173,EARLY
J0019,213,0.7550708578760132,EARLY
J0020,229,0.6738531521548959,EARLY
J0021,235,0.6751221788067885,EARLY
J0022,237,0.6751221788067885,EARLY
J0023,246,0.6586248323321865,MID
J0024,249,0.6472035924651542,MID
J0025,250,0.640858459205692,MID
J0026,256,0.5989805796932409,MID
J0027,260,0.5761380999591765,MID
J0028,264,0.5647168600921445,MID
J0029,289,0.7144620050154546,MID
J0030,294,0.7601469644835833,MID
J0031,310,0.9378106957485275,MID
J0032,317,0.999,MID
J0033,318,0.999,MID
J0034,319,0.999,MID
J0035,320,0.999,MID
J0036,321,0.999,MID
J0037,323,0.999,MID
J0038,326,0.999,MID
J0039,328,0.999,MID
J0040,328,0.999,MID
J0041,328,0.999,MID
J0042,329,0.999,MID
J0043,336,0.999,MID
J0044,344,0.9827345891409579,MID
J0045,345,0.9700443226220332,MID
J0046,353,0.8583699772554967,MID
J0047,364,0.7187770455473262,MID
J0048,365,0.704817752376509,MID
J0049,384,0.4522814486499096,MID
J0050,404,0.4192867557007056,MID
J0051,409,0.4307079955677378,MID
J0052,417,0.4484743686942323,MID
J0053,419,0.4535504753018021,MID
J0054,439,0.5220779145039949,MID
J0055,441,0.5271540211115647,MID
J0056,461,0.6083717268326823,MID
J0057,462,0.6121788067883596,MID
J0058,472,0.6388283664781012,MID
J0059,472,0.6388283664781012,MID
J0060,477,0.6388283664781012,MID
J0061,485,0.6362903131743162,LATE
J0062,488,0.6286761532629614,LATE
J0063,503,0.5601487140607687,LATE
J0064,503,0.5601487140607687,LATE
J0065,510,0.5081186213331778,LATE
J0066,521,0.4104035691374584,LATE
J0067,532,0.3114194902898465,LATE
J0068,569,0.19720709161952527,LATE
J0069,592,0.2302017845687292,LATE
J0070,598,0.23781594448008397,LATE
J0071,617,0.2137044380941272,LATE
J0072,636,0.1502531054995042,LATE
