job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SORGHUM,36,129,0,REGULAR,1.0,1,NORMAL,300,447,1.446,EARLY,0.17159763313609466
J0002,SOY,37,160,0,REGULAR,1.0,1,NORMAL,300,478,1.4862,EARLY,0.1775147928994083
J0003,CORN,41,219,0,REGULAR,1.0,1,WET,300,520,1.6468,EARLY,0.7573964497041421
J0004,SOY,39,231,143,REGULAR,1.0,1,NORMAL,300,547,1.5665,EARLY,0.893491124260355
J0005,CORN,35,236,9,REGULAR,1.0,1,WET,300,553,1.4058,EARLY,0.9230769230769232
J0006,SORGHUM,33,243,155,REGULAR,1.0,1,NORMAL,300,500,1.3255,MID,0.923076923076923
J0007,SOY,41,292,147,REGULAR,1.0,1,NORMAL,300,590,1.6468,MID,0.9585798816568049
J0008,SOY,35,295,173,REGULAR,1.0,1,WET,300,598,1.4058,MID,0.9763313609467457
J0009,SOY,36,306,176,REGULAR,1.0,1,NORMAL,300,599,1.446,MID,0.9881656804733728
J0010,CORN,45,316,233,CONTRACTED,1.25,1,NORMAL,300,552,1.8075,MID,0.9289940828402368
J0011,SORGHUM,35,344,107,REGULAR,1.0,1,DRY,300,637,1.4058,MID,0.4319526627218936
J0012,CORN,36,428,428,REGULAR,1.0,0,WET,300,726,1.446,MID,0.8106508875739645
J0013,CORN,38,432,310,REGULAR,1.0,1,NORMAL,300,721,1.5263,MID,0.8816568047337279
J0014,SOY,37,450,301,REGULAR,1.0,1,NORMAL,300,704,1.4862,MID,1.0000000000000002
J0015,SOY,41,456,219,REGULAR,1.0,1,NORMAL,300,725,1.6468,MID,1.0
J0016,SOY,37,477,477,REGULAR,1.0,0,NORMAL,300,784,1.4862,MID,0.7633136094674556
J0017,SOY,40,508,508,REGULAR,1.0,0,NORMAL,300,803,1.6067,LATE,0.4260355029585799
J0018,SOY,36,535,404,REGULAR,1.0,1,NORMAL,300,820,1.446,LATE,0.20710059171597636
