job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0001,1,WEIGH_IN,WB2,129,136,0
J0001,2,SAMPLE_CLASSIFY,LAB1,136,145,0
J0001,3,UNLOAD,HOP2,145,173,0
J0001,4,WEIGH_OUT,WB1,173,179,0
J0002,1,WEIGH_IN,WB1,160,167,0
J0002,2,SAMPLE_CLASSIFY,LAB1,167,179,0
J0002,3,UNLOAD,HOP1,179,207,0
J0002,4,WEIGH_OUT,WB1,207,213,0
J0003,1,WEIGH_IN,WB1,219,227,0
J0003,2,SAMPLE_CLASSIFY,LAB1,227,240,0
J0003,3,UNLOAD,HOP1,240,276,0
J0003,4,WEIGH_OUT,WB1,276,283,0
J0004,1,WEIGH_IN,WB2,231,238,0
J0004,2,SAMPLE_CLASSIFY,LAB1,240,252,2
J0004,3,UNLOAD,HOP1,276,306,24
J0004,4,WEIGH_OUT,WB1,306,312,0
J0005,1,WEIGH_IN,WB1,236,243,0
J0005,2,SAMPLE_CLASSIFY,LAB1,252,265,9
J0005,3,UNLOAD,HOP2,265,299,0
J0005,4,WEIGH_OUT,WB2,299,305,0
J0006,1,WEIGH_IN,WB1,243,250,0
J0006,2,SAMPLE_CLASSIFY,LAB1,265,274,15
J0006,3,UNLOAD,HOP2,299,326,25
J0006,4,WEIGH_OUT,WB1,326,332,0
J0007,1,WEIGH_IN,WB1,292,299,0
J0007,2,SAMPLE_CLASSIFY,LAB1,299,311,0
J0007,3,UNLOAD,HOP1,311,343,0
J0007,4,WEIGH_OUT,WB1,343,349,0
J0008,1,WEIGH_IN,WB1,299,306,4
J0008,2,SAMPLE_CLASSIFY,LAB1,311,327,5
J0008,3,UNLOAD,HOP1,343,372,16
J0008,4,WEIGH_OUT,WB1,372,378,0
J0009,1,WEIGH_IN,WB2,306,314,0
J0009,2,SAMPLE_CLASSIFY,LAB1,327,338,13
J0009,3,UNLOAD,HOP1,372,400,34
J0009,4,WEIGH_OUT,WB1,400,406,0
J0010,1,WEIGH_IN,WB1,316,324,0
J0010,2,SAMPLE_CLASSIFY,LAB1,338,350,14
J0010,3,UNLOAD,HOP2,350,385,0
J0010,4,WEIGH_OUT,WB1,385,391,0
J0011,1,WEIGH_IN,WB2,344,352,0
J0011,2,SAMPLE_CLASSIFY,LAB1,352,360,0
J0011,3,UNLOAD,HOP2,385,411,25
J0011,4,WEIGH_OUT,WB1,411,417,0
J0012,1,WEIGH_IN,WB1,428,435,0
J0012,2,SAMPLE_CLASSIFY,LAB1,435,450,0
J0012,3,UNLOAD,HOP1,450,480,0
J0012,4,WEIGH_OUT,WB1,480,486,0
J0013,1,WEIGH_IN,WB2,432,440,0
J0013,2,SAMPLE_CLASSIFY,LAB1,450,460,10
J0013,3,UNLOAD,HOP2,460,494,0
J0013,4,WEIGH_OUT,WB1,494,500,0
J0014,1,WEIGH_IN,WB1,450,457,0
J0014,2,SAMPLE_CLASSIFY,LAB1,460,473,3
J0014,3,UNLOAD,HOP1,480,510,7
J0014,4,WEIGH_OUT,WB1,510,516,0
J0015,1,WEIGH_IN,WB2,456,464,0
J0015,2,SAMPLE_CLASSIFY,LAB1,473,485,9
J0015,3,UNLOAD,HOP1,510,542,25
J0015,4,WEIGH_OUT,WB1,542,548,0
J0016,1,WEIGH_IN,WB2,477,485,0
J0016,2,SAMPLE_CLASSIFY,LAB1,485,499,0
J0016,3,UNLOAD,HOP1,542,571,43
J0016,4,WEIGH_OUT,WB1,571,577,0
J0017,1,WEIGH_IN,WB2,508,516,0
J0017,2,SAMPLE_CLASSIFY,LAB1,516,527,0
J0017,3,UNLOAD,HOP1,571,603,44
J0017,4,WEIGH_OUT,WB1,603,609,0
J0018,1,WEIGH_IN,WB1,535,542,0
J0018,2,SAMPLE_CLASSIFY,LAB1,542,554,0
J0018,3,UNLOAD,HOP1,603,633,49
J0018,4,WEIGH_OUT,WB1,633,639,0
