event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
9,JOB_VISIBLE,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
107,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
129,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SORGHUM"",""load_tons"":36,""priority_class"":""REGULAR""}"
143,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
147,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
155,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SORGHUM"",""load_tons"":33,""priority_class"":""REGULAR""}"
160,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
173,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
176,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
219,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
219,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
231,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
233,JOB_VISIBLE,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""CONTRACTED""}"
236,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
243,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SORGHUM"",""load_tons"":33,""priority_class"":""REGULAR""}"
292,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
295,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
301,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
306,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
310,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
316,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""CONTRACTED""}"
344,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
404,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
428,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
428,JOB_VISIBLE,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""REGULAR""}"
432,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
450,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
456,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
477,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
477,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
508,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
508,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
535,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
