job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,36,53,0,CONTRACTED,1.25,1,NORMAL,300,350,1.446,EARLY,0.2945469019503782
J0002,SOY,39,61,0,CONTRACTED,1.25,1,DRY,300,363,1.5665,EARLY,0.35823271858829775
J0003,CORN,35,81,0,CONTRACTED,1.25,1,NORMAL,300,304,1.4058,EARLY,0.4113042324532308
J0004,SOY,37,89,0,REGULAR,1.0,1,WET,300,446,1.4862,EARLY,0.3900756269072576
J0005,CORN,34,110,0,CONTRACTED,1.25,1,NORMAL,300,378,1.3657,EARLY,0.2229003582327186
J0006,SORGHUM,33,199,197,URGENT,1.75,1,NORMAL,300,447,1.3255,EARLY,0.11675733050285261
J0007,CORN,39,222,111,REGULAR,1.0,1,WET,300,536,1.5665,EARLY,0.2282075096192119
J0008,CORN,42,252,252,CONTRACTED,1.25,0,WET,300,553,1.687,MID,0.4909115032506302
J0009,SOY,40,263,203,REGULAR,1.0,1,NORMAL,300,581,1.6067,MID,0.6474724691521826
J0010,SOY,37,291,291,REGULAR,1.0,0,NORMAL,300,633,1.4862,MID,0.9685551280350274
J0011,CORN,44,295,295,REGULAR,1.0,0,WET,300,605,1.7673,MID,1.000398036353987
J0012,SOY,40,295,183,REGULAR,1.0,1,NORMAL,300,615,1.6067,MID,1.000398036353987
J0013,SOY,39,296,296,REGULAR,1.0,0,NORMAL,300,626,1.5665,MID,0.9977444606607404
J0014,SORGHUM,33,300,196,CONTRACTED,1.25,1,NORMAL,300,567,1.3255,MID,0.9659015523417805
J0015,SORGHUM,34,302,129,REGULAR,1.0,1,NORMAL,300,599,1.3657,MID,0.9393657954093142
J0016,CORN,39,306,144,REGULAR,1.0,1,DRY,300,603,1.5665,MID,0.865065675998408
J0017,CORN,39,459,458,URGENT,1.75,1,NORMAL,300,707,1.5665,MID,0.2016717526867454
J0018,CORN,45,491,365,REGULAR,1.0,1,NORMAL,300,767,1.8075,LATE,0.5864402282075097
J0019,CORN,43,500,292,REGULAR,1.0,1,NORMAL,300,800,1.7272,LATE,0.6580867719251692
J0020,SOY,38,504,379,REGULAR,1.0,1,WET,300,807,1.5263,LATE,0.6687010746981559
J0021,SOY,38,505,312,CONTRACTED,1.25,1,NORMAL,300,766,1.5263,LATE,0.6660474990049092
J0022,CORN,45,525,443,REGULAR,1.0,1,NORMAL,300,822,1.8075,LATE,0.5731723497412764
J0023,CORN,40,528,528,REGULAR,1.0,0,NORMAL,300,838,1.6067,LATE,0.5492901685020566
J0024,SOY,36,566,426,REGULAR,1.0,1,NORMAL,300,849,1.446,LATE,0.10879660342311266
