job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,158,0.21167883211678834,EARLY
J0002,160,0.21167883211678834,EARLY
J0003,270,0.7007299270072993,MID
J0004,275,0.7919708029197081,MID
J0005,289,0.9635036496350367,MID
J0006,294,1.0,MID
J0007,301,1.0,MID
J0008,314,0.9051094890510948,MID
J0009,315,0.8905109489051095,MID
J0010,344,0.5583941605839416,MID
J0011,377,0.4744525547445255,MID
J0012,377,0.4744525547445255,MID
J0013,398,0.39781021897810215,MID
J0014,433,0.24452554744525548,MID
J0015,459,0.1386861313868613,MID
J0016,515,0.25182481751824815,LATE
J0017,520,0.2554744525547445,LATE
J0018,565,0.09124087591240876,LATE
