job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,36,158,0,REGULAR,1.0,1,NORMAL,300,472,1.446,EARLY,0.21167883211678834
J0002,CORN,44,160,11,REGULAR,1.0,1,NORMAL,300,457,1.7673,EARLY,0.21167883211678834
J0003,CORN,45,270,88,REGULAR,1.0,1,NORMAL,300,554,1.8075,MID,0.7007299270072993
J0004,SOY,36,275,165,REGULAR,1.0,1,NORMAL,300,556,1.446,MID,0.7919708029197081
J0005,CORN,40,289,66,CONTRACTED,1.25,1,WET,300,553,1.6067,MID,0.9635036496350367
J0006,CORN,35,294,174,REGULAR,1.0,1,WET,300,588,1.4058,MID,1.0
J0007,CORN,38,301,227,CONTRACTED,1.25,1,NORMAL,300,558,1.5263,MID,1.0
J0008,CORN,44,314,254,REGULAR,1.0,1,NORMAL,300,595,1.7673,MID,0.9051094890510948
J0009,CORN,42,315,315,REGULAR,1.0,0,WET,300,629,1.687,MID,0.8905109489051095
J0010,SOY,39,344,106,REGULAR,1.0,1,WET,300,642,1.5665,MID,0.5583941605839416
J0011,SOY,38,377,260,REGULAR,1.0,1,NORMAL,300,674,1.5263,MID,0.4744525547445255
J0012,SOY,35,377,182,REGULAR,1.0,1,DRY,300,668,1.4058,MID,0.4744525547445255
J0013,SORGHUM,32,398,398,REGULAR,1.0,0,NORMAL,300,708,1.2853,MID,0.39781021897810215
J0014,SOY,39,433,247,REGULAR,1.0,1,NORMAL,300,725,1.5665,MID,0.24452554744525548
J0015,CORN,42,459,294,REGULAR,1.0,1,NORMAL,300,754,1.687,MID,0.1386861313868613
J0016,CORN,36,515,515,REGULAR,1.0,0,WET,300,827,1.446,LATE,0.25182481751824815
J0017,SOY,39,520,438,REGULAR,1.0,1,NORMAL,300,812,1.5665,LATE,0.2554744525547445
J0018,SORGHUM,37,565,399,REGULAR,1.0,1,NORMAL,300,865,1.4862,LATE,0.09124087591240876
