event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
13,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
26,JOB_VISIBLE,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
41,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""CONTRACTED""}"
63,JOB_VISIBLE,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""URGENT""}"
72,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""URGENT""}"
75,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""URGENT""}"
84,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""URGENT""}"
84,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
93,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
93,JOB_VISIBLE,JOB,J0003,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
98,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
106,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
108,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SORGHUM"",""load_tons"":30,""priority_class"":""CONTRACTED""}"
111,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
111,JOB_VISIBLE,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
113,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
113,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
160,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
160,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
161,JOB_VISIBLE,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
179,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
179,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
184,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""URGENT""}"
185,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""URGENT""}"
229,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
276,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
278,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
301,JOB_VISIBLE,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
304,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
320,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
320,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""URGENT""}"
337,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
383,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
421,JOB_VISIBLE,JOB,J0024,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
452,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
483,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
491,JOB_ARRIVAL,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
491,JOB_VISIBLE,JOB,J0019,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
517,JOB_ARRIVAL,JOB,J0020,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
519,JOB_ARRIVAL,JOB,J0021,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""REGULAR""}"
519,JOB_VISIBLE,JOB,J0021,"{""commodity"":""SORGHUM"",""load_tons"":32,""priority_class"":""REGULAR""}"
532,JOB_ARRIVAL,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
532,JOB_VISIBLE,JOB,J0022,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
533,JOB_ARRIVAL,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
533,JOB_VISIBLE,JOB,J0023,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
562,JOB_ARRIVAL,JOB,J0024,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
