job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,72,0.634777376654633,EARLY
J0002,84,0.8513838748495788,EARLY
J0003,93,0.9596871239470517,EARLY
J0004,98,0.9897713598074609,EARLY
J0005,106,1.0078219013237064,EARLY
J0006,108,1.0018050541516246,EARLY
J0007,111,0.9747292418772564,EARLY
J0008,113,0.9446450060168472,EARLY
J0009,160,0.34296028880866425,EARLY
J0010,179,0.315884476534296,EARLY
J0011,185,0.315884476534296,EARLY
J0012,229,0.15042117930204574,EARLY
J0013,276,0.35800240673886885,MID
J0014,278,0.36401925391095064,MID
J0015,304,0.3309265944645006,MID
J0016,320,0.2346570397111914,MID
J0017,452,0.1504211793020457,MID
J0018,483,0.457280385078219,LATE
J0019,491,0.529482551143201,LATE
J0020,517,0.6678700361010831,LATE
J0021,519,0.6738868832731648,LATE
J0022,532,0.634777376654633,LATE
J0023,533,0.6257521058965102,LATE
J0024,562,0.27978339350180503,LATE
