job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,8,8,0.03237,-0.00376,0.00572,0.01,0.0127,0.0,0.0,-0.00138,0,0.63478,EARLY,CORN,WET
J0001,1,WB2,WEIGH_IN,8,8,-0.02512,-0.00376,0.00572,0.01,0.0127,0.0,0.0,0.00065,0,0.63478,EARLY,CORN,WET
J0001,2,LAB1,SAMPLE_CLASSIFY,14,16,0.06674,-0.02135,-0.00211,0.018,0.02222,0.0,0.045,0.02549,0,0.63478,EARLY,CORN,WET
J0001,3,HOP1,UNLOAD,29,31,0.03414,-0.00404,-0.01515,0.022,0.03174,0.0,0.028,-0.04378,0,0.63478,EARLY,CORN,WET
J0001,3,HOP2,UNLOAD,32,34,-0.06144,-0.00404,-0.01515,0.022,0.03174,0.0,0.028,0.06407,0,0.63478,EARLY,CORN,WET
J0001,4,WB1,WEIGH_OUT,6,6,0.03237,-0.00974,0.02042,0.008,0.00952,0.0,0.0,0.01123,0,0.63478,EARLY,CORN,WET
J0001,4,WB2,WEIGH_OUT,6,6,-0.02512,-0.00974,0.02042,0.008,0.00952,0.0,0.0,-0.01947,0,0.63478,EARLY,CORN,WET
J0002,1,WB1,WEIGH_IN,8,9,0.03237,-0.00376,0.00572,0.01,0.01703,0.0,0.0,0.00716,0,0.85138,EARLY,SOY,WET
J0002,1,WB2,WEIGH_IN,7,7,-0.02512,-0.00376,0.00572,0.01,0.01703,0.0,0.0,-0.0084,0,0.85138,EARLY,SOY,WET
J0002,2,LAB1,SAMPLE_CLASSIFY,14,16,0.06674,-0.02135,-0.00211,0.018,0.0298,0.02,0.045,0.00753,0,0.85138,EARLY,SOY,WET
J0002,3,HOP1,UNLOAD,30,34,0.03414,-0.00404,-0.01515,0.022,0.04257,0.01,0.028,0.02137,0,0.85138,EARLY,SOY,WET
J0002,4,WB1,WEIGH_OUT,6,6,0.03237,-0.00974,0.02042,0.008,0.01277,0.0,0.0,0.00605,0,0.85138,EARLY,SOY,WET
J0002,4,WB2,WEIGH_OUT,6,6,-0.02512,-0.00974,0.02042,0.008,0.01277,0.0,0.0,-0.0548,0,0.85138,EARLY,SOY,WET
J0003,1,WB1,WEIGH_IN,8,9,0.03237,-0.00376,0.00572,0.01,0.01919,0.0,0.0,0.00627,0,0.95969,EARLY,SOY,DRY
J0003,1,WB2,WEIGH_IN,7,7,-0.02512,-0.00376,0.00572,0.01,0.01919,0.0,0.0,0.00364,0,0.95969,EARLY,SOY,DRY
J0003,2,LAB1,SAMPLE_CLASSIFY,11,12,0.06674,-0.02135,-0.00211,0.018,0.03359,0.02,-0.02,-0.01779,0,0.95969,EARLY,SOY,DRY
J0003,3,HOP1,UNLOAD,27,31,0.03414,-0.00404,-0.01515,0.022,0.04798,0.01,-0.01,0.05666,0,0.95969,EARLY,SOY,DRY
J0003,4,WB1,WEIGH_OUT,6,6,0.03237,-0.00974,0.02042,0.008,0.0144,0.0,0.0,-0.01677,0,0.95969,EARLY,SOY,DRY
J0003,4,WB2,WEIGH_OUT,6,6,-0.02512,-0.00974,0.02042,0.008,0.0144,0.0,0.0,0.04111,0,0.95969,EARLY,SOY,DRY
J0004,1,WB1,WEIGH_IN,8,8,0.03237,-0.00376,0.00572,0.01,0.0198,0.0,0.0,-0.04698,0,0.98977,EARLY,SOY,WET
J0004,1,WB2,WEIGH_IN,7,7,-0.02512,-0.00376,0.00572,0.01,0.0198,0.0,0.0,-0.00088,0,0.98977,EARLY,SOY,WET
J0004,2,LAB1,SAMPLE_CLASSIFY,15,17,0.06674,-0.02135,-0.00211,0.018,0.03464,0.02,0.045,-0.05635,0,0.98977,EARLY,SOY,WET
J0004,3,HOP1,UNLOAD,30,33,0.03414,-0.00404,-0.01515,0.022,0.04949,0.01,0.028,-0.02122,0,0.98977,EARLY,SOY,WET
J0004,4,WB1,WEIGH_OUT,6,6,0.03237,-0.00974,0.02042,0.008,0.01485,0.0,0.0,-0.01758,0,0.98977,EARLY,SOY,WET
J0004,4,WB2,WEIGH_OUT,7,7,-0.02512,-0.00974,0.02042,0.008,0.01485,0.0,0.0,-0.01829,0,0.98977,EARLY,SOY,WET
J0005,1,WB1,WEIGH_IN,7,7,0.03237,-0.00376,0.00572,0.01,0.02016,0.0,0.0,-0.00107,0,1.00782,EARLY,SOY,WET
J0005,1,WB2,WEIGH_IN,8,8,-0.02512,-0.00376,0.00572,0.01,0.02016,0.0,0.0,0.02793,0,1.00782,EARLY,SOY,WET
