job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,36,158,0,REGULAR,1.0,1,NORMAL,300,472,1.446,EARLY,0.2303065693430657
J0002,CORN,44,160,0,REGULAR,1.0,1,NORMAL,300,457,1.7673,EARLY,0.2303065693430657
J0003,CORN,45,270,64,REGULAR,1.0,1,NORMAL,300,554,1.8075,MID,0.7623941605839417
J0004,SOY,36,275,144,REGULAR,1.0,1,NORMAL,300,556,1.446,MID,0.8616642335766425
J0005,CORN,40,289,49,CONTRACTED,1.25,1,WET,300,553,1.6067,MID,0.999
J0006,CORN,35,294,161,REGULAR,1.0,1,WET,300,588,1.4058,MID,0.999
J0007,CORN,38,301,218,CONTRACTED,1.25,1,NORMAL,300,558,1.5263,MID,0.999
J0008,CORN,44,314,248,REGULAR,1.0,1,NORMAL,300,595,1.7673,MID,0.9847591240875911
J0009,CORN,42,315,313,REGULAR,1.0,0,WET,300,629,1.687,MID,0.9688759124087593
J0010,SOY,39,344,108,REGULAR,1.0,1,WET,300,642,1.5665,MID,0.6575328467153286
J0011,SOY,38,377,266,REGULAR,1.0,1,NORMAL,300,674,1.5263,MID,0.5662043795620438
J0012,SOY,35,377,191,REGULAR,1.0,1,DRY,300,668,1.4058,MID,0.5662043795620438
J0013,SORGHUM,32,398,398,REGULAR,1.0,0,NORMAL,300,708,1.2853,MID,0.4828175182481751
J0014,SOY,39,433,264,REGULAR,1.0,1,NORMAL,300,725,1.5665,MID,0.3160437956204379
J0015,CORN,42,459,315,REGULAR,1.0,1,NORMAL,300,754,1.687,MID,0.20089051094890514
J0016,CORN,36,515,515,REGULAR,1.0,0,WET,300,827,1.446,LATE,0.32398540145985394
J0017,SOY,39,520,466,REGULAR,1.0,1,NORMAL,300,812,1.5665,LATE,0.327956204379562
J0018,SORGHUM,37,565,431,REGULAR,1.0,1,NORMAL,300,865,1.4862,LATE,0.14927007299270068
