job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,25,0.36882352941176466,EARLY
J0002,25,0.36882352941176466,EARLY
J0003,31,0.4206893382352941,EARLY
J0004,53,0.6204687499999999,EARLY
J0005,59,0.6550459558823529,EARLY
J0006,77,0.6896231617647057,EARLY
J0007,79,0.6857812499999998,EARLY
J0008,79,0.6857812499999998,EARLY
J0009,88,0.6108639705882353,EARLY
J0010,91,0.5820496323529413,EARLY
J0011,97,0.5128952205882353,EARLY
J0012,193,0.40340073529411763,EARLY
J0013,202,0.5186580882352941,EARLY
J0014,206,0.582049632352941,EARLY
J0015,208,0.6127849264705882,EARLY
J0016,221,0.7722242647058822,EARLY
J0017,239,0.9527941176470586,EARLY
J0018,242,0.9816084558823529,MID
J0019,243,0.9873713235294117,MID
J0020,258,0.999,MID
J0021,260,0.999,MID
J0022,262,0.999,MID
J0023,262,0.999,MID
J0024,265,0.999,MID
J0025,266,0.999,MID
J0026,276,0.9182169117647058,MID
J0027,295,0.6896231617647057,MID
J0028,299,0.6281525735294118,MID
J0029,310,0.46679227941176465,MID
J0030,320,0.29774816176470587,MID
J0031,433,0.40147977941176466,MID
J0032,433,0.40147977941176466,MID
J0033,440,0.4706341911764705,MID
J0034,453,0.5705238970588236,MID
J0035,467,0.624310661764706,MID
J0036,474,0.6243106617647058,MID
J0037,483,0.589733455882353,LATE
J0038,492,0.520579044117647,LATE
J0039,495,0.49368566176470585,LATE
J0040,497,0.47063419117647065,LATE
