job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0002,1,WEIGH_IN,WB1,25.0,34.0,0.0
J0001,1,WEIGH_IN,WB2,25.0,36.0,0.0
J0002,2,SAMPLE_CLASSIFY,LAB1,34.0,46.0,0.0
J0003,1,WEIGH_IN,WB2,36.0,46.0,5.0
J0001,2,SAMPLE_CLASSIFY,LAB2,36.0,54.0,0.0
J0003,2,SAMPLE_CLASSIFY,LAB1,46.0,59.0,0.0
J0002,3,UNLOAD,HOP1,46.0,72.0,0.0
J0004,1,WEIGH_IN,WB2,53.0,64.0,0.0
J0001,3,UNLOAD,HOP3,54.0,85.0,0.0
J0004,2,SAMPLE_CLASSIFY,LAB2,64.0,78.0,0.0
J0002,4,WEIGH_OUT,WB1,72.0,78.0,0.0
J0003,3,UNLOAD,HOP1,72.0,111.0,13.0
J0001,4,WEIGH_OUT,WB1,85.0,91.0,0.0
J0004,3,UNLOAD,HOP3,85.0,111.0,7.0
J0003,4,WEIGH_OUT,WB1,111.0,117.0,0.0
J0004,4,WEIGH_OUT,WB2,111.0,118.0,0.0
J0005,1,WEIGH_IN,WB1,117.0,125.0,58.0
J0006,1,WEIGH_IN,WB2,118.0,125.0,41.0
J0008,1,WEIGH_IN,WB2,125.0,135.0,46.0
J0005,2,SAMPLE_CLASSIFY,LAB1,125.0,140.0,0.0
J0006,2,SAMPLE_CLASSIFY,LAB2,125.0,142.0,0.0
J0008,2,SAMPLE_CLASSIFY,LAB1,140.0,151.0,5.0
J0005,3,UNLOAD,HOP1,140.0,165.0,0.0
J0008,3,UNLOAD,HOP3,151.0,172.0,0.0
J0005,4,WEIGH_OUT,WB1,165.0,171.0,0.0
J0006,3,UNLOAD,HOP1,165.0,194.0,23.0
J0008,4,WEIGH_OUT,WB2,172.0,178.0,0.0
J0006,4,WEIGH_OUT,WB1,194.0,200.0,0.0
J0007,1,WEIGH_IN,WB1,200.0,207.0,121.0
J0009,1,WEIGH_IN,WB1,207.0,214.0,119.0
J0007,2,SAMPLE_CLASSIFY,LAB2,207.0,219.0,0.0
J0009,2,SAMPLE_CLASSIFY,LAB1,214.0,227.0,0.0
J0007,3,UNLOAD,HOP1,219.0,244.0,0.0
J0007,4,WEIGH_OUT,WB2,244.0,250.0,0.0
J0009,3,UNLOAD,HOP1,244.0,272.0,17.0
J0010,1,WEIGH_IN,WB2,250.0,257.0,159.0
J0011,1,WEIGH_IN,WB2,257.0,264.0,160.0
J0010,2,SAMPLE_CLASSIFY,LAB1,257.0,269.0,0.0
J0012,1,WEIGH_IN,WB2,264.0,275.0,71.0
J0011,2,SAMPLE_CLASSIFY,LAB2,264.0,277.0,0.0
J0009,4,WEIGH_OUT,WB1,272.0,278.0,0.0
J0013,1,WEIGH_IN,WB2,275.0,282.0,73.0
J0012,2,SAMPLE_CLASSIFY,LAB2,277.0,292.0,2.0
J0011,3,UNLOAD,HOP2,277.0,322.0,0.0
J0014,1,WEIGH_IN,WB2,282.0,295.0,76.0
J0013,2,SAMPLE_CLASSIFY,LAB1,282.0,297.0,0.0
J0010,3,UNLOAD,HOP3,285.0,310.0,16.0
J0015,1,WEIGH_IN,WB2,295.0,306.0,87.0
J0014,2,SAMPLE_CLASSIFY,LAB2,295.0,308.0,0.0
J0019,1,WEIGH_IN,WB2,306.0,313.0,63.0
J0015,2,SAMPLE_CLASSIFY,LAB1,306.0,319.0,0.0
J0010,4,WEIGH_OUT,WB1,310.0,316.0,0.0
J0012,3,UNLOAD,HOP3,310.0,336.0,18.0
J0013,3,UNLOAD,HOP1,316.0,364.0,19.0
J0011,4,WEIGH_OUT,WB1,322.0,328.0,0.0
J0014,3,UNLOAD,HOP2,322.0,369.0,14.0
J0012,4,WEIGH_OUT,WB1,336.0,341.0,0.0
J0015,3,UNLOAD,HOP3,336.0,373.0,17.0
J0013,4,WEIGH_OUT,WB1,364.0,371.0,0.0
J0014,4,WEIGH_OUT,WB1,371.0,377.0,2.0
J0015,4,WEIGH_OUT,WB1,377.0,383.0,4.0
J0016,1,WEIGH_IN,WB1,383.0,391.0,162.0
J0016,2,SAMPLE_CLASSIFY,LAB2,391.0,402.0,0.0
J0016,3,UNLOAD,HOP3,402.0,430.0,0.0
J0016,4,WEIGH_OUT,WB1,430.0,436.0,0.0
J0017,1,WEIGH_IN,WB1,436.0,443.0,197.0
J0017,2,SAMPLE_CLASSIFY,LAB1,443.0,457.0,0.0
J0019,2,SAMPLE_CLASSIFY,LAB1,457.0,470.0,144.0
J0017,3,UNLOAD,HOP3,457.0,483.0,0.0
J0017,4,WEIGH_OUT,WB1,483.0,489.0,0.0
J0019,3,UNLOAD,HOP3,483.0,508.0,13.0
J0018,1,WEIGH_IN,WB1,489.0,497.0,247.0
J0018,2,SAMPLE_CLASSIFY,LAB2,497.0,515.0,0.0
J0019,4,WEIGH_OUT,WB2,508.0,514.0,0.0
J0020,1,WEIGH_IN,WB2,514.0,521.0,256.0
J0018,3,UNLOAD,HOP1,515.0,547.0,0.0
J0024,1,WEIGH_IN,WB2,521.0,529.0,256.0
J0020,2,SAMPLE_CLASSIFY,LAB2,521.0,534.0,0.0
J0018,4,WEIGH_OUT,WB1,547.0,552.0,0.0
J0020,3,UNLOAD,HOP1,547.0,574.0,13.0
J0020,4,WEIGH_OUT,WB1,574.0,579.0,0.0
J0021,1,WEIGH_IN,WB1,579.0,586.0,319.0
J0021,2,SAMPLE_CLASSIFY,LAB2,586.0,598.0,0.0
J0021,3,UNLOAD,HOP3,598.0,628.0,0.0
J0021,4,WEIGH_OUT,WB1,628.0,634.0,0.0
J0022,1,WEIGH_IN,WB1,634.0,641.0,372.0
J0022,2,SAMPLE_CLASSIFY,LAB2,641.0,654.0,0.0
J0024,2,SAMPLE_CLASSIFY,LAB2,654.0,671.0,125.0
J0022,3,UNLOAD,HOP1,654.0,681.0,0.0
