job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,40,25,16,URGENT,1.75,1,WET,300,322,1.6067,EARLY,0.36882352941176466
J0002,SOY,37,25,0,REGULAR,1.0,1,NORMAL,300,338,1.4862,EARLY,0.36882352941176466
J0003,SOY,39,31,0,REGULAR,1.0,1,NORMAL,300,364,1.5665,EARLY,0.4206893382352941
J0004,SOY,37,53,53,REGULAR,1.0,0,NORMAL,300,411,1.4862,EARLY,0.6204687499999999
J0005,CORN,37,59,0,REGULAR,1.0,1,WET,300,387,1.4862,EARLY,0.6550459558823529
J0006,SOY,37,77,43,CONTRACTED,1.25,1,WET,300,382,1.4862,EARLY,0.6896231617647057
J0007,CORN,39,79,79,URGENT,1.75,0,NORMAL,300,374,1.5665,EARLY,0.6857812499999998
J0008,SORGHUM,32,79,0,REGULAR,1.0,1,NORMAL,300,380,1.2853,EARLY,0.6857812499999998
J0009,SOY,39,88,88,REGULAR,1.0,0,NORMAL,300,437,1.5665,EARLY,0.6108639705882353
J0010,CORN,37,91,0,REGULAR,1.0,1,NORMAL,300,416,1.4862,EARLY,0.5820496323529413
J0011,SORGHUM,35,97,0,REGULAR,1.0,1,NORMAL,300,425,1.4058,EARLY,0.5128952205882353
J0012,SOY,37,193,0,REGULAR,1.0,1,WET,300,536,1.4862,EARLY,0.40340073529411763
J0013,SOY,41,202,199,URGENT,1.75,1,NORMAL,300,468,1.6468,EARLY,0.5186580882352941
J0014,CORN,37,206,30,REGULAR,1.0,1,NORMAL,300,545,1.4862,EARLY,0.582049632352941
J0015,CORN,36,208,197,URGENT,1.75,1,NORMAL,300,457,1.446,EARLY,0.6127849264705882
J0016,CORN,43,221,221,REGULAR,1.0,0,NORMAL,300,567,1.7272,EARLY,0.7722242647058822
J0017,SOY,35,239,154,REGULAR,1.0,1,NORMAL,300,567,1.4058,EARLY,0.9527941176470586
J0018,SOY,35,242,168,REGULAR,1.0,1,WET,300,571,1.4058,MID,0.9816084558823529
J0019,SOY,35,243,243,REGULAR,1.0,0,NORMAL,300,582,1.4058,MID,0.9873713235294117
J0020,SOY,37,258,189,REGULAR,1.0,1,NORMAL,300,578,1.4862,MID,0.999
J0021,CORN,40,260,196,REGULAR,1.0,1,NORMAL,300,618,1.6067,MID,0.999
J0022,SOY,35,262,258,URGENT,1.75,1,NORMAL,300,527,1.4058,MID,0.999
J0023,SOY,41,262,262,CONTRACTED,1.25,0,NORMAL,300,577,1.6468,MID,0.999
J0024,SOY,41,265,226,REGULAR,1.0,1,WET,300,591,1.6468,MID,0.999
J0025,SOY,35,266,212,CONTRACTED,1.25,1,NORMAL,300,557,1.4058,MID,0.999
J0026,SOY,39,276,202,CONTRACTED,1.25,1,WET,300,574,1.5665,MID,0.9182169117647058
J0027,SOY,41,295,295,REGULAR,1.0,0,NORMAL,300,674,1.6468,MID,0.6896231617647057
J0028,SOY,39,299,188,REGULAR,1.0,1,NORMAL,300,634,1.5665,MID,0.6281525735294118
J0029,SORGHUM,33,310,199,REGULAR,1.0,1,DRY,300,628,1.3255,MID,0.46679227941176465
J0030,SOY,39,320,312,URGENT,1.75,1,NORMAL,300,594,1.5665,MID,0.29774816176470587
J0031,CORN,37,433,433,REGULAR,1.0,0,NORMAL,300,772,1.4862,MID,0.40147977941176466
J0032,SOY,37,433,433,REGULAR,1.0,0,NORMAL,300,779,1.4862,MID,0.40147977941176466
J0033,SOY,36,440,440,REGULAR,1.0,0,NORMAL,300,784,1.446,MID,0.4706341911764705
J0034,CORN,34,453,221,REGULAR,1.0,1,NORMAL,300,768,1.3657,MID,0.5705238970588236
J0035,SORGHUM,37,467,285,CONTRACTED,1.25,1,WET,300,794,1.4862,MID,0.624310661764706
J0036,SOY,38,474,251,REGULAR,1.0,1,NORMAL,300,807,1.5263,MID,0.6243106617647058
J0037,SOY,35,483,468,URGENT,1.75,1,NORMAL,300,728,1.4058,LATE,0.589733455882353
J0038,SOY,41,492,492,REGULAR,1.0,0,NORMAL,300,810,1.6468,LATE,0.520579044117647
J0039,SOY,37,495,273,CONTRACTED,1.25,1,NORMAL,300,789,1.4862,LATE,0.49368566176470585
J0040,SOY,40,497,488,URGENT,1.75,1,NORMAL,300,746,1.6067,LATE,0.47063419117647065
