job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,37,39,29,URGENT,1.75,1,NORMAL,300,299,1.4862,EARLY,0.503283890487787
J0002,SOY,37,41,0,REGULAR,1.0,1,NORMAL,300,363,1.4862,EARLY,0.5446092539295994
J0003,SORGHUM,37,48,0,REGULAR,1.0,1,NORMAL,300,377,1.4862,EARLY,0.6715371559294518
J0004,SORGHUM,36,54,49,URGENT,1.75,1,WET,300,347,1.446,EARLY,0.7689469411851525
J0005,CORN,36,69,0,CONTRACTED,1.25,1,NORMAL,300,313,1.446,EARLY,0.9681942292081767
J0006,SORGHUM,37,70,58,URGENT,1.75,1,NORMAL,300,369,1.4862,EARLY,0.9785255700686298
J0007,SORGHUM,34,71,62,URGENT,1.75,1,WET,300,355,1.3657,EARLY,0.9859050992546676
J0008,SORGHUM,32,74,67,URGENT,1.75,1,WET,300,343,1.2853,EARLY,0.999188251789536
J0009,CORN,39,80,17,REGULAR,1.0,1,DRY,300,412,1.5665,EARLY,1.0154232159988195
J0010,CORN,35,82,82,REGULAR,1.0,0,NORMAL,300,422,1.4058,EARLY,1.0154232159988195
J0011,SOY,36,89,76,URGENT,1.75,1,WET,300,378,1.446,EARLY,0.9947605342779132
J0012,SOY,41,89,18,CONTRACTED,1.25,1,NORMAL,300,375,1.6468,EARLY,0.9947605342779132
J0013,SOY,38,91,89,URGENT,1.75,1,NORMAL,300,381,1.5263,EARLY,0.9770496642314223
J0014,SOY,38,92,0,REGULAR,1.0,1,WET,300,425,1.5263,EARLY,0.9652424175337615
J0015,SOY,39,95,95,REGULAR,1.0,0,WET,300,422,1.5665,EARLY,0.9209652424175339
J0016,SOY,41,99,0,REGULAR,1.0,1,NORMAL,300,435,1.6468,EARLY,0.8501217622315697
J0017,SORGHUM,36,106,95,URGENT,1.75,1,NORMAL,300,378,1.446,EARLY,0.7231938602317173
J0018,SOY,41,135,70,REGULAR,1.0,1,NORMAL,300,520,1.6468,EARLY,0.2184340639067228
J0019,CORN,45,203,203,REGULAR,1.0,0,NORMAL,300,534,1.8075,EARLY,0.26713895653457315
J0020,CORN,34,205,191,URGENT,1.75,1,WET,300,482,1.3657,EARLY,0.28780163825547933
J0021,CORN,38,228,228,REGULAR,1.0,0,NORMAL,300,563,1.5263,EARLY,0.5121393255110325
J0022,SOY,40,238,67,REGULAR,1.0,1,NORMAL,300,560,1.6067,EARLY,0.6154527341155636
J0023,CORN,41,242,182,CONTRACTED,1.25,1,DRY,300,493,1.6468,MID,0.6449708508597152
J0024,SORGHUM,35,245,245,CONTRACTED,1.25,0,NORMAL,300,546,1.4058,MID,0.6582540033945835
J0025,CORN,41,254,254,CONTRACTED,1.25,0,NORMAL,300,544,1.6468,MID,0.6848203084643201
J0026,CORN,42,255,246,URGENT,1.75,1,NORMAL,300,496,1.687,MID,0.6848203084643201
J0027,SOY,36,256,256,CONTRACTED,1.25,0,WET,300,563,1.446,MID,0.6818684967899049
J0028,CORN,41,271,271,REGULAR,1.0,0,WET,300,597,1.6468,MID,0.613976828278356
J0029,SOY,38,277,182,REGULAR,1.0,1,NORMAL,300,582,1.5263,MID,0.5785550881853738
J0030,SOY,39,280,214,REGULAR,1.0,1,WET,300,590,1.5665,MID,0.5519887831156373
J0031,SORGHUM,36,287,174,REGULAR,1.0,1,NORMAL,300,586,1.446,MID,0.48557302044129597
J0032,SOY,36,305,83,REGULAR,1.0,1,NORMAL,300,625,1.446,MID,0.3143679433252159
J0033,CORN,43,341,180,CONTRACTED,1.25,1,NORMAL,300,618,1.7272,MID,0.18596413548815588
J0034,CORN,41,342,342,CONTRACTED,1.25,0,WET,300,656,1.6468,MID,0.1844882296509483
J0035,SOY,37,364,208,REGULAR,1.0,1,WET,300,680,1.4862,MID,0.11216884362777656
J0036,CORN,38,440,244,REGULAR,1.0,1,NORMAL,300,757,1.5263,MID,0.20219909969743932
J0037,SORGHUM,36,448,448,URGENT,1.75,0,NORMAL,300,702,1.446,MID,0.2258135930927607
J0038,CORN,45,452,452,REGULAR,1.0,0,WET,300,799,1.8075,MID,0.23171721644159105
J0039,CORN,34,463,456,URGENT,1.75,1,WET,300,728,1.3657,MID,0.21548225223230763
J0040,SOY,41,508,508,REGULAR,1.0,0,DRY,300,819,1.6468,LATE,0.02804221090694414
