job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0001,5,305,317,300,312,300,6,0,0,8,8,-0.0346,8.8667,-18.8305,46,EARLY
J0002,55,355,381,300,326,300,-8,10,0,8,8,-0.0346,8.8667,-0.7047,45,EARLY
J0003,61,361,390,300,329,300,-8,10,-5,8,8,-0.0346,8.8667,7.5243,45,EARLY
J0004,69,339,384,270,315,270,-8,10,0,8,8,-0.0346,8.8667,18.4057,50,EARLY
J0005,69,369,411,300,342,300,6,10,0,8,8,-0.0346,8.8667,1.6214,45,EARLY
J0006,76,376,403,300,327,300,-8,10,0,8,8,-0.0346,8.8667,0.1809,45,EARLY
J0007,78,378,402,300,324,300,-8,10,9,8,8,-0.0346,8.8667,-11.7481,55,EARLY
J0008,80,380,386,300,306,300,-8,10,0,8,8,-0.0346,8.8667,-21.3184,45,EARLY
J0009,82,382,393,300,311,300,-8,5,0,8,8,-0.0346,8.8667,-11.1514,44,EARLY
J0010,84,354,354,270,270,270,-8,0,9,8,8,-0.0346,8.8667,-25.8172,49,EARLY
J0011,91,391,417,300,326,300,-8,5,0,8,8,-0.0346,8.8667,3.6711,42,EARLY
J0012,96,396,451,300,355,300,6,5,0,8,8,-0.0346,8.8667,18.9714,44,EARLY
J0013,105,405,409,300,304,300,-8,0,-5,8,8,-0.0346,8.8667,-8.2901,43,EARLY
J0014,112,412,472,300,360,300,6,10,9,8,8,-0.0346,8.8667,10.5059,53,EARLY
J0015,120,420,505,300,385,300,-8,10,9,8,8,-0.0346,8.8667,48.6971,53,EARLY
J0016,124,364,381,240,257,240,-8,0,9,8,8,-0.0346,8.8667,-8.9582,49,EARLY
J0017,135,435,465,300,330,300,-8,5,0,8,8,-0.0346,8.8667,8.0121,42,EARLY
J0018,138,378,403,240,265,240,-8,10,0,8,8,-0.0346,8.8667,-1.6457,47,EARLY
J0019,159,429,470,270,311,270,-8,0,0,8,8,-0.0346,8.8667,23.773,46,EARLY
J0020,167,467,524,300,357,300,6,10,9,8,8,-0.0346,8.8667,6.6964,51,EARLY
J0021,185,485,541,300,356,300,6,10,9,8,8,-0.0346,8.8667,5.7901,51,EARLY
J0022,206,506,531,300,325,300,-8,10,0,8,8,-0.0346,8.8667,-1.6802,46,EARLY
J0023,211,451,454,240,243,240,-8,0,0,8,8,-0.0346,8.8667,-14.2363,45,EARLY
J0024,222,522,563,300,341,300,-8,10,0,8,8,-0.0346,8.8667,14.51,44,EARLY
J0025,241,541,546,300,305,300,-8,5,0,0,8,-0.0346,-3.4927,3.6044,42,MID
J0026,243,543,549,300,306,300,-8,10,0,0,8,-0.0346,-3.4927,-0.8269,47,MID
J0027,243,513,486,270,243,270,6,0,-5,0,8,-0.0346,-3.4927,-32.2571,47,MID
J0028,247,547,530,300,283,300,-8,10,0,0,8,-0.0346,-3.4927,-23.1806,48,MID
J0029,248,548,562,300,314,300,6,10,9,0,8,-0.0346,-3.4927,-15.3351,52,MID
J0030,250,550,565,300,315,300,-8,10,-5,0,8,-0.0346,-3.4927,13.0887,46,MID
J0031,252,552,542,300,290,300,6,10,-5,0,8,-0.0346,-3.4927,-25.6092,48,MID
J0032,253,493,495,240,242,240,-8,10,0,0,8,-0.0346,-3.4927,-4.8874,47,MID
J0033,255,495,514,240,259,240,-8,10,0,0,8,-0.0346,-3.4927,12.4266,46,MID
J0034,263,563,563,300,300,300,-8,10,9,0,8,-0.0346,-3.4927,-15.9153,52,MID
J0035,266,506,512,240,246,240,-8,10,9,0,8,-0.0346,-3.4927,-9.7805,52,MID
J0036,268,568,586,300,318,300,6,0,9,0,8,-0.0346,-3.4927,-1.0273,54,MID
J0037,276,576,577,300,301,300,-8,0,9,0,8,-0.0346,-3.4927,-4.5904,52,MID
J0038,277,547,565,270,288,270,-8,10,0,0,8,-0.0346,-3.4927,11.3602,48,MID
J0039,278,578,554,300,276,300,-8,0,0,0,8,-0.0346,-3.4927,-20.02,47,MID
