job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,CORN,39,5,5,REGULAR,1.0,0,NORMAL,300,317,1.5665,EARLY,0.0180226570545829
J0002,SOY,35,55,0,REGULAR,1.0,1,NORMAL,300,381,1.4058,EARLY,0.4981977342945417
J0003,SOY,36,61,0,REGULAR,1.0,1,DRY,300,390,1.446,EARLY,0.576725025746653
J0004,SOY,40,69,0,CONTRACTED,1.25,1,NORMAL,300,384,1.6067,EARLY,0.6809989701338827
J0005,SOY,36,69,69,REGULAR,1.0,0,NORMAL,300,411,1.446,EARLY,0.6809989701338827
J0006,SOY,35,76,0,REGULAR,1.0,1,NORMAL,300,403,1.4058,EARLY,0.7453656024716786
J0007,SOY,41,78,0,REGULAR,1.0,1,WET,300,402,1.6468,EARLY,0.7608135942327497
J0008,SOY,35,80,0,REGULAR,1.0,1,NORMAL,300,386,1.4058,EARLY,0.773686920700309
J0009,SORGHUM,35,82,0,REGULAR,1.0,1,NORMAL,300,393,1.4058,EARLY,0.7814109165808446
J0010,CORN,37,84,19,CONTRACTED,1.25,1,WET,300,354,1.4862,EARLY,0.7839855818743563
J0011,SORGHUM,37,91,0,REGULAR,1.0,1,NORMAL,300,417,1.4862,EARLY,0.7749742533470648
J0012,SORGHUM,38,96,96,REGULAR,1.0,0,NORMAL,300,451,1.5263,EARLY,0.755664263645726
J0013,CORN,36,105,0,REGULAR,1.0,1,DRY,300,409,1.446,EARLY,0.7054582904222452
J0014,SOY,38,112,112,REGULAR,1.0,0,WET,300,472,1.5263,EARLY,0.657826982492276
J0015,SOY,39,120,0,REGULAR,1.0,1,WET,300,505,1.5665,EARLY,0.592173017507724
J0016,CORN,34,124,113,URGENT,1.75,1,WET,300,381,1.3657,EARLY,0.5548403707518024
J0017,SORGHUM,33,135,0,REGULAR,1.0,1,NORMAL,300,465,1.3255,EARLY,0.4557157569515964
J0018,SOY,38,138,123,URGENT,1.75,1,NORMAL,300,403,1.5263,EARLY,0.42739443872296606
J0019,CORN,39,159,18,CONTRACTED,1.25,1,NORMAL,300,470,1.5665,EARLY,0.31797116374871276
J0020,SOY,35,167,167,REGULAR,1.0,0,WET,300,524,1.4058,EARLY,0.29608650875386205
J0021,SOY,36,185,185,REGULAR,1.0,0,WET,300,541,1.446,EARLY,0.2613285272914521
J0022,SOY,36,206,58,REGULAR,1.0,1,NORMAL,300,531,1.446,EARLY,0.4338311019567457
J0023,CORN,36,211,203,URGENT,1.75,1,NORMAL,300,454,1.446,EARLY,0.4956230690010299
J0024,SOY,35,222,120,REGULAR,1.0,1,NORMAL,300,563,1.4058,EARLY,0.6320803295571576
J0025,SORGHUM,36,241,177,REGULAR,1.0,1,NORMAL,300,546,1.446,MID,0.9165808444902164
J0026,SOY,37,243,24,REGULAR,1.0,1,NORMAL,300,549,1.4862,MID,0.9449021627188465
J0027,CORN,44,243,243,CONTRACTED,1.25,0,DRY,300,486,1.7673,MID,0.9449021627188465
J0028,SOY,38,247,101,REGULAR,1.0,1,NORMAL,300,530,1.5263,MID,0.9835221421215243
J0029,SOY,38,248,248,REGULAR,1.0,0,WET,300,562,1.5263,MID,0.9912461380020597
J0030,SOY,38,250,157,REGULAR,1.0,1,DRY,300,565,1.5263,MID,1.0015447991761073
J0031,SOY,41,252,252,REGULAR,1.0,0,DRY,300,542,1.6468,MID,1.0066941297631307
J0032,SOY,38,253,250,URGENT,1.75,1,NORMAL,300,495,1.5263,MID,1.0066941297631309
J0033,SOY,35,255,243,URGENT,1.75,1,NORMAL,300,514,1.4058,MID,1.0028321318228632
J0034,SOY,36,263,35,REGULAR,1.0,1,WET,300,563,1.446,MID,0.9822348094747684
J0035,SOY,37,266,255,URGENT,1.75,1,WET,300,512,1.4862,MID,0.9667868177136972
J0036,CORN,43,268,268,REGULAR,1.0,0,WET,300,586,1.7272,MID,0.9539134912461381
J0037,CORN,41,276,177,REGULAR,1.0,1,WET,300,577,1.6468,MID,0.8882595262615861
J0038,SOY,39,277,92,CONTRACTED,1.25,1,NORMAL,300,565,1.5665,MID,0.8779608650875388
