job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,7,8,0.0318,0.00428,0.0087,0.02,0.00746,0.0,0.0,-0.00121,0,0.37314,EARLY,SOY,NORMAL
J0001,1,WB2,WEIGH_IN,7,7,-0.00909,0.00428,0.0087,0.02,0.00746,0.0,0.0,-0.00407,0,0.37314,EARLY,SOY,NORMAL
J0001,1,WB3,WEIGH_IN,7,7,0.02068,0.00428,0.0087,0.02,0.00746,0.0,0.0,-0.06561,0,0.37314,EARLY,SOY,NORMAL
J0001,1,WB4,WEIGH_IN,7,7,-0.02847,0.00428,0.0087,0.02,0.00746,0.0,0.0,-0.02826,0,0.37314,EARLY,SOY,NORMAL
J0001,2,LAB1,SAMPLE_CLASSIFY,12,14,0.08273,-0.0207,-0.00199,0.03,0.01306,0.02,0.0,0.00949,0,0.37314,EARLY,SOY,NORMAL
J0001,2,LAB2,SAMPLE_CLASSIFY,11,12,0.04679,-0.0207,-0.00199,0.03,0.01306,0.02,0.0,-0.01007,0,0.37314,EARLY,SOY,NORMAL
J0001,2,LAB3,SAMPLE_CLASSIFY,13,13,-0.0103,-0.0207,-0.00199,0.03,0.01306,0.02,0.0,0.00035,0,0.37314,EARLY,SOY,NORMAL
J0001,3,HOP1,UNLOAD,23,31,0.10022,0.02547,0.02344,0.04,0.01866,0.01,0.0,-0.08751,5,0.37314,EARLY,SOY,NORMAL
J0001,3,HOP2,UNLOAD,21,28,-0.00851,0.02547,0.02344,0.04,0.01866,0.01,0.0,0.00499,4,0.37314,EARLY,SOY,NORMAL
J0001,3,HOP6,UNLOAD,19,24,0.05631,0.02547,0.02344,0.04,0.01866,0.01,0.0,0.04374,0,0.37314,EARLY,SOY,NORMAL
J0001,4,WB1,WEIGH_OUT,6,6,0.0318,0.01036,0.00174,0.015,0.0056,0.0,0.0,-0.0073,0,0.37314,EARLY,SOY,NORMAL
J0001,4,WB2,WEIGH_OUT,6,6,-0.00909,0.01036,0.00174,0.015,0.0056,0.0,0.0,-0.01872,0,0.37314,EARLY,SOY,NORMAL
J0001,4,WB3,WEIGH_OUT,6,6,0.02068,0.01036,0.00174,0.015,0.0056,0.0,0.0,-0.039,0,0.37314,EARLY,SOY,NORMAL
J0001,4,WB4,WEIGH_OUT,6,6,-0.02847,0.01036,0.00174,0.015,0.0056,0.0,0.0,0.02054,0,0.37314,EARLY,SOY,NORMAL
J0002,1,WB1,WEIGH_IN,7,8,0.0318,0.00428,0.0087,0.02,0.00929,0.0,0.0,0.03546,0,0.46449,EARLY,SOY,DRY
J0002,1,WB2,WEIGH_IN,8,8,-0.00909,0.00428,0.0087,0.02,0.00929,0.0,0.0,-0.00692,0,0.46449,EARLY,SOY,DRY
J0002,1,WB3,WEIGH_IN,8,9,0.02068,0.00428,0.0087,0.02,0.00929,0.0,0.0,0.00172,0,0.46449,EARLY,SOY,DRY
J0002,1,WB4,WEIGH_IN,8,8,-0.02847,0.00428,0.0087,0.02,0.00929,0.0,0.0,-0.0241,0,0.46449,EARLY,SOY,DRY
J0002,2,LAB1,SAMPLE_CLASSIFY,11,12,0.08273,-0.0207,-0.00199,0.03,0.01626,0.02,-0.02,0.01476,0,0.46449,EARLY,SOY,DRY
J0002,2,LAB2,SAMPLE_CLASSIFY,12,13,0.04679,-0.0207,-0.00199,0.03,0.01626,0.02,-0.02,0.00875,0,0.46449,EARLY,SOY,DRY
J0002,2,LAB3,SAMPLE_CLASSIFY,12,13,-0.0103,-0.0207,-0.00199,0.03,0.01626,0.02,-0.02,0.04312,0,0.46449,EARLY,SOY,DRY
J0002,3,HOP1,UNLOAD,25,31,0.10022,0.02547,0.02344,0.04,0.02322,0.01,-0.01,-0.00187,0,0.46449,EARLY,SOY,DRY
J0002,3,HOP2,UNLOAD,23,25,-0.00851,0.02547,0.02344,0.04,0.02322,0.01,-0.01,-0.03698,0,0.46449,EARLY,SOY,DRY
J0002,3,HOP6,UNLOAD,21,24,0.05631,0.02547,0.02344,0.04,0.02322,0.01,-0.01,-0.0345,0,0.46449,EARLY,SOY,DRY
