job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0001,1,WEIGH_IN,WB2,23,30,0
J0001,2,SAMPLE_CLASSIFY,LAB2,30,42,0
J0001,3,UNLOAD,HOP6,42,66,0
J0001,4,WEIGH_OUT,WB1,66,72,0
J0002,1,WEIGH_IN,WB1,29,37,0
J0002,2,SAMPLE_CLASSIFY,LAB1,37,49,0
J0002,3,UNLOAD,HOP2,49,74,0
J0002,4,WEIGH_OUT,WB1,74,80,0
J0003,1,WEIGH_IN,WB3,34,41,0
J0003,2,SAMPLE_CLASSIFY,LAB3,41,55,0
J0003,3,UNLOAD,HOP5,55,85,0
J0003,4,WEIGH_OUT,WB1,85,91,0
J0004,1,WEIGH_IN,WB1,46,53,0
J0004,2,SAMPLE_CLASSIFY,LAB2,53,65,0
J0004,3,UNLOAD,HOP6,66,88,1
J0004,4,WEIGH_OUT,WB2,88,94,0
J0005,1,WEIGH_IN,WB2,47,54,0
J0005,2,SAMPLE_CLASSIFY,LAB1,54,69,0
J0005,3,UNLOAD,HOP4,69,98,0
J0005,4,WEIGH_OUT,WB3,98,104,0
J0006,1,WEIGH_IN,WB4,49,57,0
J0006,2,SAMPLE_CLASSIFY,LAB3,57,68,0
J0006,3,UNLOAD,HOP3,68,98,0
J0006,4,WEIGH_OUT,WB2,98,104,0
J0007,1,WEIGH_IN,WB3,50,58,0
J0007,2,SAMPLE_CLASSIFY,LAB2,65,78,7
J0007,3,UNLOAD,HOP2,78,105,0
J0007,4,WEIGH_OUT,WB1,105,111,0
J0008,1,WEIGH_IN,WB1,53,62,2
J0008,2,SAMPLE_CLASSIFY,LAB3,68,79,6
J0008,3,UNLOAD,HOP1,79,111,0
J0008,4,WEIGH_OUT,WB3,111,117,0
J0009,1,WEIGH_IN,WB2,54,61,1
J0009,2,SAMPLE_CLASSIFY,LAB1,69,84,8
J0009,3,UNLOAD,HOP6,88,117,4
J0009,4,WEIGH_OUT,WB2,117,123,0
J0010,1,WEIGH_IN,WB4,57,65,3
J0010,2,SAMPLE_CLASSIFY,LAB3,79,92,14
J0010,3,UNLOAD,HOP2,105,130,13
J0010,4,WEIGH_OUT,WB2,130,136,0
J0011,1,WEIGH_IN,WB3,58,67,3
J0011,2,SAMPLE_CLASSIFY,LAB2,78,92,11
J0011,3,UNLOAD,HOP1,111,144,19
J0011,4,WEIGH_OUT,WB1,144,149,0
J0012,1,WEIGH_IN,WB2,61,69,2
J0012,2,SAMPLE_CLASSIFY,LAB1,84,95,15
J0012,3,UNLOAD,HOP4,98,124,3
J0012,4,WEIGH_OUT,WB3,124,130,0
J0013,1,WEIGH_IN,WB4,65,73,5
J0013,2,SAMPLE_CLASSIFY,LAB2,92,105,19
J0013,3,UNLOAD,HOP6,117,140,12
J0013,4,WEIGH_OUT,WB2,140,146,0
J0014,1,WEIGH_IN,WB3,67,76,1
J0014,2,SAMPLE_CLASSIFY,LAB3,92,107,16
J0014,3,UNLOAD,HOP2,130,158,23
J0014,4,WEIGH_OUT,WB2,158,164,0
J0015,1,WEIGH_IN,WB2,69,76,1
J0015,2,SAMPLE_CLASSIFY,LAB1,95,107,19
J0015,3,UNLOAD,HOP6,140,164,33
J0015,4,WEIGH_OUT,WB2,164,170,0
J0016,1,WEIGH_IN,WB4,73,81,5
J0016,2,SAMPLE_CLASSIFY,LAB2,105,119,24
J0016,3,UNLOAD,HOP1,144,175,25
J0016,4,WEIGH_OUT,WB2,175,181,0
J0017,1,WEIGH_IN,WB3,76,83,2
J0017,2,SAMPLE_CLASSIFY,LAB3,107,118,24
J0017,3,UNLOAD,HOP3,118,149,0
J0017,4,WEIGH_OUT,WB2,149,155,0
J0018,1,WEIGH_IN,WB2,76,83,0
J0018,2,SAMPLE_CLASSIFY,LAB1,107,119,24
J0018,3,UNLOAD,HOP4,124,149,5
J0018,4,WEIGH_OUT,WB4,149,155,0
J0019,1,WEIGH_IN,WB4,81,88,4
J0019,2,SAMPLE_CLASSIFY,LAB3,118,131,30
J0019,3,UNLOAD,HOP2,158,183,27
J0019,4,WEIGH_OUT,WB1,183,188,0
J0020,1,WEIGH_IN,WB3,83,90,4
J0020,2,SAMPLE_CLASSIFY,LAB2,119,134,29
J0020,3,UNLOAD,HOP6,164,192,30
J0020,4,WEIGH_OUT,WB1,192,197,0
J0021,1,WEIGH_IN,WB4,88,95,4
J0021,2,SAMPLE_CLASSIFY,LAB1,119,136,24
J0021,3,UNLOAD,HOP1,175,209,39
J0021,4,WEIGH_OUT,WB1,209,214,0
J0022,1,WEIGH_IN,WB3,90,98,4
J0022,2,SAMPLE_CLASSIFY,LAB3,131,146,33
J0022,3,UNLOAD,HOP2,183,210,37
J0022,4,WEIGH_OUT,WB2,210,216,0
J0023,1,WEIGH_IN,WB1,91,99,4
J0023,2,SAMPLE_CLASSIFY,LAB2,134,147,35
J0023,3,UNLOAD,HOP4,149,173,2
J0023,4,WEIGH_OUT,WB1,173,178,0
J0024,1,WEIGH_IN,WB4,95,103,4
J0024,2,SAMPLE_CLASSIFY,LAB1,136,150,33
J0024,3,UNLOAD,HOP6,192,219,42
J0024,4,WEIGH_OUT,WB1,219,225,0
J0025,1,WEIGH_IN,WB4,103,110,11
J0025,2,SAMPLE_CLASSIFY,LAB3,146,160,36
J0025,3,UNLOAD,HOP2,210,235,50
J0025,4,WEIGH_OUT,WB1,235,240,0
J0026,1,WEIGH_IN,WB2,104,111,6
J0026,2,SAMPLE_CLASSIFY,LAB2,147,160,36
J0026,3,UNLOAD,HOP1,209,238,49
J0026,4,WEIGH_OUT,WB2,238,244,0
J0027,1,WEIGH_IN,WB4,110,119,11
J0027,2,SAMPLE_CLASSIFY,LAB1,150,165,31
J0027,3,UNLOAD,HOP3,165,198,0
J0027,4,WEIGH_OUT,WB2,198,203,0
J0028,1,WEIGH_IN,WB1,111,120,9
J0028,2,SAMPLE_CLASSIFY,LAB2,160,173,40
J0028,3,UNLOAD,HOP4,173,207,0
