event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0004,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SORGHUM"",""load_tons"":34,""priority_class"":""CONTRACTED""}"
15,JOB_VISIBLE,JOB,J0020,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
16,JOB_VISIBLE,JOB,J0011,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""CONTRACTED""}"
26,JOB_VISIBLE,JOB,J0013,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
31,JOB_VISIBLE,JOB,J0009,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""CONTRACTED""}"
31,JOB_VISIBLE,JOB,J0017,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""CONTRACTED""}"
52,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
52,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
61,JOB_VISIBLE,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
73,JOB_VISIBLE,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
73,JOB_VISIBLE,JOB,J0031,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
75,JOB_VISIBLE,JOB,J0025,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""REGULAR""}"
81,JOB_VISIBLE,JOB,J0015,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
89,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""CORN"",""load_tons"":38,""priority_class"":""REGULAR""}"
91,JOB_VISIBLE,JOB,J0033,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
93,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
94,JOB_VISIBLE,JOB,J0035,"{""commodity"":""CORN"",""load_tons"":39,""priority_class"":""REGULAR""}"
100,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
109,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
110,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""CORN"",""load_tons"":45,""priority_class"":""REGULAR""}"
113,JOB_VISIBLE,JOB,J0008,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
116,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""CORN"",""load_tons"":37,""priority_class"":""REGULAR""}"
118,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
133,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
