job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,35,37,37,CONTRACTED,1.25,0,NORMAL,300,343,1.4058,EARLY,0.3224437844717862
J0002,SORGHUM,31,68,68,REGULAR,1.0,0,WET,300,413,1.2452,EARLY,0.8202517324282279
J0003,CORN,45,70,7,CONTRACTED,1.25,1,NORMAL,300,340,1.8075,EARLY,0.8428793664262481
J0004,CORN,35,71,64,URGENT,1.75,1,NORMAL,300,318,1.4058,EARLY,0.8485362749257531
J0005,CORN,44,73,73,REGULAR,1.0,0,NORMAL,300,409,1.7673,EARLY,0.8485362749257531
J0006,SOY,37,89,89,CONTRACTED,1.25,0,WET,300,409,1.4862,EARLY,0.7580257389336728
J0007,CORN,42,101,101,REGULAR,1.0,0,NORMAL,300,438,1.687,EARLY,0.6335737519445623
J0008,CORN,40,103,91,URGENT,1.75,1,DRY,300,372,1.6067,EARLY,0.6052892094470371
J0009,SOY,40,197,197,REGULAR,1.0,0,DRY,300,553,1.6067,EARLY,0.4299250459623815
J0010,SOY,39,197,183,URGENT,1.75,1,WET,300,487,1.5665,EARLY,0.4299250459623815
J0011,SORGHUM,30,222,222,REGULAR,1.0,0,WET,300,568,1.205,EARLY,0.7976240984302079
J0012,SOY,41,231,231,REGULAR,1.0,0,WET,300,601,1.6468,EARLY,0.9051053599208032
J0013,SOY,39,239,237,URGENT,1.75,1,NORMAL,300,512,1.5665,EARLY,0.9729882619148635
J0014,SOY,39,251,251,REGULAR,1.0,0,NORMAL,300,601,1.5665,MID,1.0069297129118937
J0015,SOY,38,253,187,REGULAR,1.0,1,NORMAL,300,591,1.5263,MID,1.0012728044123886
J0016,SOY,35,254,254,REGULAR,1.0,0,WET,300,594,1.4058,MID,0.992787441663131
J0017,SOY,35,263,26,CONTRACTED,1.25,1,NORMAL,300,589,1.4058,MID,0.9022769056710507
J0018,CORN,38,271,271,REGULAR,1.0,0,NORMAL,300,598,1.5263,MID,0.8117663696789704
J0019,CORN,40,289,217,REGULAR,1.0,1,WET,300,640,1.6067,MID,0.5260924904539669
J0020,CORN,43,322,311,URGENT,1.75,1,NORMAL,300,579,1.7272,MID,0.10465280724084289
J0021,SOY,37,460,227,REGULAR,1.0,1,NORMAL,300,779,1.4862,MID,0.37335596096733137
J0022,SOY,38,464,464,REGULAR,1.0,0,NORMAL,300,819,1.5263,MID,0.3959835949653514
J0023,SOY,41,468,407,REGULAR,1.0,1,NORMAL,300,785,1.6468,MID,0.39598359496535146
J0024,SOY,38,496,496,CONTRACTED,1.25,0,DRY,300,787,1.5263,LATE,0.23759015697921085
