job_id,arrival_time_min,completion_due_nominal_min,completion_due_observed_min,due_slack_nominal_min,due_slack_observed_min,base_priority_slack_min,fixed_appointment_min,fixed_commodity_min,fixed_moisture_min,fixed_shift_min,fixed_regime_min,random_instance_min,random_shift_min,random_idio_min,nominal_processing_lb_min,shift_bucket
J0001,37,307,343,270,306,270,6,10,0,8,18,10.8813,-0.8666,-16.0327,53,EARLY
J0002,68,368,413,300,345,300,6,5,9,8,18,10.8813,-0.8666,-11.3482,52,EARLY
J0003,70,340,340,270,270,270,-8,0,0,8,18,10.8813,-0.8666,-27.5904,55,EARLY
J0004,71,311,318,240,247,240,-8,0,0,8,18,10.8813,-0.8666,-21.0124,48,EARLY
J0005,73,373,409,300,336,300,6,0,0,8,18,10.8813,-0.8666,-5.8927,56,EARLY
J0006,89,359,409,270,320,270,6,10,9,8,18,10.8813,-0.8666,-10.9859,57,EARLY
J0007,101,401,438,300,337,300,6,0,0,8,18,10.8813,-0.8666,-5.1896,55,EARLY
J0008,103,343,372,240,269,240,-8,0,-5,8,18,10.8813,-0.8666,6.0375,51,EARLY
J0009,197,497,553,300,356,300,6,10,-5,8,18,10.8813,-0.8666,9.4666,52,EARLY
J0010,197,437,487,240,290,240,-8,10,9,8,18,10.8813,-0.8666,3.0032,60,EARLY
J0011,222,522,568,300,346,300,6,5,9,8,18,10.8813,-0.8666,-10.4568,51,EARLY
J0012,231,531,601,300,370,300,6,10,9,8,18,10.8813,-0.8666,8.7038,62,EARLY
J0013,239,479,512,240,273,240,-8,10,0,8,18,10.8813,-0.8666,-5.2015,54,EARLY
J0014,251,551,601,300,350,300,6,10,0,0,18,10.8813,-0.0478,5.2259,53,MID
J0015,253,553,591,300,338,300,-8,10,0,0,18,10.8813,-0.0478,7.6239,54,MID
J0016,254,554,594,300,340,300,6,10,9,0,18,10.8813,-0.0478,-13.5266,58,MID
J0017,263,533,589,270,326,270,-8,10,0,0,18,10.8813,-0.0478,24.8536,53,MID
J0018,271,571,598,300,327,300,6,0,0,0,18,10.8813,-0.0478,-8.0294,51,MID
J0019,289,589,640,300,351,300,-8,0,9,0,18,10.8813,-0.0478,20.7476,58,MID
J0020,322,562,579,240,257,240,-8,0,0,0,18,10.8813,-0.0478,-3.6763,55,MID
J0021,460,760,779,300,319,300,-8,10,0,0,18,10.8813,-0.0478,-12.2127,52,MID
J0022,464,764,819,300,355,300,6,10,0,0,18,10.8813,-0.0478,10.4058,53,MID
J0023,468,768,785,300,317,300,-8,10,0,0,18,10.8813,-0.0478,-13.8321,56,MID
J0024,496,766,787,270,291,270,6,10,-5,-12,18,10.8813,-7.6796,0.7636,51,LATE
