job_id,op_seq,machine_id,stage_name,proc_time_nominal_min,proc_time_observed_min,machine_latent_log,shift_latent_log,instance_latent_log,regime_log,congestion_log,commodity_log,moisture_log,idio_log,additive_pause_min,arrival_congestion_score,shift_bucket,commodity,moisture_class
J0001,1,WB1,WEIGH_IN,7,7,0.01507,-0.00299,-0.01034,0.02,0.00645,0.0,0.0,-0.04526,0,0.32244,EARLY,SOY,NORMAL
J0001,1,WB2,WEIGH_IN,7,7,-0.00124,-0.00299,-0.01034,0.02,0.00645,0.0,0.0,0.02673,0,0.32244,EARLY,SOY,NORMAL
J0001,2,LAB1,SAMPLE_CLASSIFY,13,14,0.01936,0.01732,0.0015,0.03,0.01129,0.02,0.0,-0.01708,0,0.32244,EARLY,SOY,NORMAL
J0001,3,HOP1,UNLOAD,27,30,0.00905,-0.00801,0.01843,0.04,0.01612,0.01,0.0,0.03505,0,0.32244,EARLY,SOY,NORMAL
J0001,4,WB1,WEIGH_OUT,6,6,0.01507,0.02183,-0.00539,0.015,0.00484,0.0,0.0,-0.00793,0,0.32244,EARLY,SOY,NORMAL
J0001,4,WB2,WEIGH_OUT,6,8,-0.00124,0.02183,-0.00539,0.015,0.00484,0.0,0.0,-0.00441,2,0.32244,EARLY,SOY,NORMAL
J0002,1,WB1,WEIGH_IN,6,6,0.01507,-0.00299,-0.01034,0.02,0.01641,0.0,0.0,0.0077,0,0.82025,EARLY,SORGHUM,WET
J0002,1,WB2,WEIGH_IN,8,8,-0.00124,-0.00299,-0.01034,0.02,0.01641,0.0,0.0,-0.04938,0,0.82025,EARLY,SORGHUM,WET
J0002,2,LAB1,SAMPLE_CLASSIFY,12,18,0.01936,0.01732,0.0015,0.03,0.02871,0.01,0.045,0.04133,3,0.82025,EARLY,SORGHUM,WET
J0002,3,HOP2,UNLOAD,28,31,-0.00457,-0.00801,0.01843,0.04,0.04101,0.015,0.028,-0.01503,0,0.82025,EARLY,SORGHUM,WET
J0002,4,WB1,WEIGH_OUT,6,8,0.01507,0.02183,-0.00539,0.015,0.0123,0.0,0.0,-0.00673,2,0.82025,EARLY,SORGHUM,WET
J0002,4,WB2,WEIGH_OUT,6,6,-0.00124,0.02183,-0.00539,0.015,0.0123,0.0,0.0,-0.01722,0,0.82025,EARLY,SORGHUM,WET
J0003,1,WB1,WEIGH_IN,7,7,0.01507,-0.00299,-0.01034,0.02,0.01686,0.0,0.0,0.02468,0,0.84288,EARLY,CORN,NORMAL
J0003,1,WB2,WEIGH_IN,8,8,-0.00124,-0.00299,-0.01034,0.02,0.01686,0.0,0.0,0.00295,0,0.84288,EARLY,CORN,NORMAL
J0003,2,LAB1,SAMPLE_CLASSIFY,11,12,0.01936,0.01732,0.0015,0.03,0.0295,0.0,0.0,0.0127,0,0.84288,EARLY,CORN,NORMAL
J0003,3,HOP1,UNLOAD,31,35,0.00905,-0.00801,0.01843,0.04,0.04214,0.0,0.0,0.01569,0,0.84288,EARLY,CORN,NORMAL
J0003,3,HOP2,UNLOAD,35,37,-0.00457,-0.00801,0.01843,0.04,0.04214,0.0,0.0,-0.02682,0,0.84288,EARLY,CORN,NORMAL
J0003,4,WB1,WEIGH_OUT,6,6,0.01507,0.02183,-0.00539,0.015,0.01264,0.0,0.0,0.00863,0,0.84288,EARLY,CORN,NORMAL
J0003,4,WB2,WEIGH_OUT,7,7,-0.00124,0.02183,-0.00539,0.015,0.01264,0.0,0.0,-0.00518,0,0.84288,EARLY,CORN,NORMAL
J0004,1,WB1,WEIGH_IN,7,7,0.01507,-0.00299,-0.01034,0.02,0.01697,0.0,0.0,-0.0125,0,0.84854,EARLY,CORN,NORMAL
