job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,37,0.3224437844717862,EARLY
J0002,68,0.8202517324282279,EARLY
J0003,70,0.8428793664262481,EARLY
J0004,71,0.8485362749257531,EARLY
J0005,73,0.8485362749257531,EARLY
J0006,89,0.7580257389336728,EARLY
J0007,101,0.6335737519445623,EARLY
J0008,103,0.6052892094470371,EARLY
J0009,197,0.4299250459623815,EARLY
J0010,197,0.4299250459623815,EARLY
J0011,222,0.7976240984302079,EARLY
J0012,231,0.9051053599208032,EARLY
J0013,239,0.9729882619148635,EARLY
J0014,251,1.0069297129118937,MID
J0015,253,1.0012728044123886,MID
J0016,254,0.992787441663131,MID
J0017,263,0.9022769056710507,MID
J0018,271,0.8117663696789704,MID
J0019,289,0.5260924904539669,MID
J0020,322,0.10465280724084289,MID
J0021,460,0.37335596096733137,MID
J0022,464,0.3959835949653514,MID
J0023,468,0.39598359496535146,MID
J0024,496,0.23759015697921085,LATE
