job_id,arrival_time_min,arrival_congestion_score,shift_bucket
J0001,31,0.35944299390774587,EARLY
J0002,35,0.4107919930374239,EARLY
J0003,43,0.5047867711053091,EARLY
J0004,48,0.5674499564838991,EARLY
J0005,54,0.6362053959965188,EARLY
J0006,55,0.6475195822454308,EARLY
J0007,55,0.6475195822454308,EARLY
J0008,64,0.7180156657963447,EARLY
J0009,64,0.7180156657963447,EARLY
J0010,71,0.7580504786771106,EARLY
J0011,73,0.7684943429068757,EARLY
J0012,74,0.771975630983464,EARLY
J0013,75,0.7737162750217581,EARLY
J0014,79,0.7780678851174935,EARLY
J0015,79,0.7780678851174935,EARLY
J0016,83,0.7745865970409052,EARLY
J0017,92,0.751958224543081,EARLY
J0018,100,0.741514360313316,EARLY
J0019,102,0.7362924281984334,EARLY
J0020,104,0.7284595300261096,EARLY
J0021,105,0.7232375979112273,EARLY
J0022,113,0.6753698868581376,EARLY
J0023,114,0.6684073107049608,EARLY
J0024,125,0.6013925152306354,EARLY
J0025,127,0.5892080069625761,EARLY
J0026,130,0.565709312445605,EARLY
J0027,136,0.5178416013925153,EARLY
J0028,137,0.5100087032201914,EARLY
J0029,139,0.4917319408181028,EARLY
J0030,152,0.40644038294168844,EARLY
J0031,153,0.40121845082680596,EARLY
J0032,169,0.3411662315056571,EARLY
J0033,198,0.503916449086162,EARLY
J0034,204,0.5831157528285466,EARLY
J0035,204,0.5831157528285466,EARLY
J0036,208,0.6353350739773718,EARLY
J0037,209,0.6466492602262839,EARLY
J0038,216,0.7232375979112272,EARLY
J0039,217,0.7354221061792864,EARLY
J0040,224,0.8172323759791124,EARLY
J0041,226,0.8398607484769365,EARLY
J0042,228,0.8598781549173196,EARLY
J0043,233,0.9094865100087032,EARLY
J0044,234,0.9181897302001742,EARLY
J0045,234,0.9181897302001742,EARLY
J0046,238,0.9390774586597042,EARLY
J0047,245,0.9686684073107049,MID
J0048,248,0.9817232375979114,MID
J0049,252,0.9956483899042646,MID
J0050,254,0.999129677980853,MID
J0051,255,1.0,MID
J0052,255,1.0,MID
J0053,262,1.0034812880765884,MID
J0054,264,1.0034812880765884,MID
J0055,264,1.0034812880765884,MID
J0056,264,1.0034812880765884,MID
J0057,273,0.9921671018276763,MID
J0058,275,0.9921671018276763,MID
J0059,276,0.9912967798085293,MID
J0060,278,0.988685813751088,MID
J0061,280,0.9834638816362055,MID
J0062,284,0.9660574412532638,MID
J0063,287,0.9512619669277634,MID
J0064,290,0.9364664926022628,MID
J0065,301,0.8955613577023499,MID
J0066,303,0.8885987815491732,MID
J0067,306,0.8738033072236728,MID
J0068,307,0.8677110530896432,MID
J0069,314,0.8224543080939948,MID
J0070,315,0.8163620539599652,MID
J0071,315,0.8163620539599652,MID
J0072,316,0.8085291557876415,MID
J0073,321,0.7606614447345519,MID
J0074,327,0.7049608355091385,MID
J0075,329,0.6858137510879025,MID
J0076,330,0.6744995648389904,MID
J0077,332,0.6483899042645779,MID
J0078,335,0.6057441253263709,MID
J0079,348,0.4438642297650131,MID
J0080,356,0.3516100957354221,MID
J0081,371,0.1792863359442994,MID
J0082,435,0.013925152306353354,MID
J0083,479,0.16449086161879897,MID
J0084,502,0.3037423846823325,LATE
J0085,508,0.3350739773716275,LATE
J0086,511,0.34551784160139254,LATE
J0087,513,0.3489991296779809,LATE
J0088,516,0.34986945169712796,LATE
J0089,525,0.3542210617928634,LATE
J0090,531,0.3542210617928634,LATE
J0091,533,0.35073977371627507,LATE
J0092,547,0.308964316797215,LATE
J0093,575,0.20974760661444736,LATE
J0094,577,0.20539599651871193,LATE
J0095,582,0.18798955613577023,LATE
J0096,582,0.18798955613577023,LATE
