job_id,commodity,load_tons,arrival_time_min,reveal_time_min,priority_class,priority_weight,appointment_flag,moisture_class,statutory_wait_limit_min,completion_due_min,overwait_cost_rs_per_min,shift_bucket,arrival_congestion_score
J0001,SOY,41,31,31,REGULAR,1.0,0,NORMAL,300,348,1.6468,EARLY,0.35944299390774587
J0002,SOY,36,35,0,REGULAR,1.0,1,NORMAL,300,357,1.446,EARLY,0.4107919930374239
J0003,CORN,34,43,0,REGULAR,1.0,1,WET,300,373,1.3657,EARLY,0.5047867711053091
J0004,SOY,36,48,48,REGULAR,1.0,0,NORMAL,300,379,1.446,EARLY,0.5674499564838991
J0005,SOY,36,54,0,REGULAR,1.0,1,NORMAL,300,379,1.446,EARLY,0.6362053959965188
J0006,SOY,41,55,0,CONTRACTED,1.25,1,NORMAL,300,323,1.6468,EARLY,0.6475195822454308
J0007,SOY,38,55,55,REGULAR,1.0,0,WET,300,405,1.5263,EARLY,0.6475195822454308
J0008,SOY,35,64,0,REGULAR,1.0,1,NORMAL,300,382,1.4058,EARLY,0.7180156657963447
J0009,SOY,36,64,0,REGULAR,1.0,1,DRY,300,374,1.446,EARLY,0.7180156657963447
J0010,SOY,38,71,0,REGULAR,1.0,1,WET,300,397,1.5263,EARLY,0.7580504786771106
J0011,SOY,40,73,73,REGULAR,1.0,0,WET,300,417,1.6067,EARLY,0.7684943429068757
J0012,SOY,38,74,60,URGENT,1.75,1,NORMAL,300,341,1.5263,EARLY,0.771975630983464
J0013,SOY,35,75,0,REGULAR,1.0,1,WET,300,413,1.4058,EARLY,0.7737162750217581
J0014,SOY,40,79,0,CONTRACTED,1.25,1,NORMAL,300,370,1.6067,EARLY,0.7780678851174935
J0015,SOY,39,79,79,REGULAR,1.0,0,DRY,300,413,1.5665,EARLY,0.7780678851174935
J0016,SOY,39,83,83,REGULAR,1.0,0,NORMAL,300,396,1.5665,EARLY,0.7745865970409052
J0017,CORN,35,92,0,REGULAR,1.0,1,WET,300,418,1.4058,EARLY,0.751958224543081
J0018,SORGHUM,35,100,0,REGULAR,1.0,1,DRY,300,404,1.4058,EARLY,0.741514360313316
J0019,SOY,41,102,0,REGULAR,1.0,1,DRY,300,413,1.6468,EARLY,0.7362924281984334
J0020,SOY,37,104,104,REGULAR,1.0,0,NORMAL,300,449,1.4862,EARLY,0.7284595300261096
J0021,CORN,34,105,0,REGULAR,1.0,1,WET,300,439,1.3657,EARLY,0.7232375979112273
J0022,CORN,40,113,48,CONTRACTED,1.25,1,NORMAL,300,401,1.6067,EARLY,0.6753698868581376
J0023,SOY,37,114,114,REGULAR,1.0,0,NORMAL,300,449,1.4862,EARLY,0.6684073107049608
J0024,SOY,36,125,0,REGULAR,1.0,1,WET,300,445,1.446,EARLY,0.6013925152306354
J0025,SOY,38,127,0,REGULAR,1.0,1,NORMAL,300,445,1.5263,EARLY,0.5892080069625761
J0026,SORGHUM,37,130,0,REGULAR,1.0,1,NORMAL,300,465,1.4862,EARLY,0.565709312445605
J0027,SOY,35,136,131,URGENT,1.75,1,WET,300,413,1.4058,EARLY,0.5178416013925153
J0028,CORN,45,137,137,CONTRACTED,1.25,0,NORMAL,300,412,1.8075,EARLY,0.5100087032201914
J0029,CORN,41,139,0,REGULAR,1.0,1,NORMAL,300,430,1.6468,EARLY,0.4917319408181028
J0030,SOY,41,152,0,REGULAR,1.0,1,NORMAL,300,483,1.6468,EARLY,0.40644038294168844
J0031,SOY,41,153,0,REGULAR,1.0,1,WET,300,480,1.6468,EARLY,0.40121845082680596
J0032,SORGHUM,35,169,69,REGULAR,1.0,1,NORMAL,300,491,1.4058,EARLY,0.3411662315056571
J0033,CORN,34,198,184,URGENT,1.75,1,WET,300,436,1.3657,EARLY,0.503916449086162
J0034,SOY,39,204,201,URGENT,1.75,1,NORMAL,300,461,1.5665,EARLY,0.5831157528285466
J0035,SOY,37,204,67,REGULAR,1.0,1,NORMAL,300,537,1.4862,EARLY,0.5831157528285466
J0036,CORN,36,208,91,CONTRACTED,1.25,1,NORMAL,300,495,1.446,EARLY,0.6353350739773718
J0037,SOY,40,209,1,CONTRACTED,1.25,1,WET,300,521,1.6067,EARLY,0.6466492602262839
