event_time_min,event_type,entity_type,entity_id,payload_json
0,JOB_VISIBLE,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
0,JOB_VISIBLE,JOB,J0017,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0018,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0019,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0021,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0024,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0025,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0026,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0029,"{""commodity"":""CORN"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0030,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
0,JOB_VISIBLE,JOB,J0031,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
1,JOB_VISIBLE,JOB,J0037,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
27,JOB_VISIBLE,JOB,J0047,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
31,JOB_ARRIVAL,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
31,JOB_VISIBLE,JOB,J0001,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
35,JOB_ARRIVAL,JOB,J0002,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
36,JOB_VISIBLE,JOB,J0053,"{""commodity"":""SORGHUM"",""load_tons"":37,""priority_class"":""REGULAR""}"
37,JOB_VISIBLE,JOB,J0041,"{""commodity"":""CORN"",""load_tons"":43,""priority_class"":""REGULAR""}"
39,JOB_VISIBLE,JOB,J0058,"{""commodity"":""CORN"",""load_tons"":42,""priority_class"":""REGULAR""}"
43,JOB_ARRIVAL,JOB,J0003,"{""commodity"":""CORN"",""load_tons"":34,""priority_class"":""REGULAR""}"
48,JOB_ARRIVAL,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
48,JOB_VISIBLE,JOB,J0004,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
48,JOB_VISIBLE,JOB,J0022,"{""commodity"":""CORN"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
50,JOB_VISIBLE,JOB,J0038,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
51,JOB_VISIBLE,JOB,J0040,"{""commodity"":""CORN"",""load_tons"":44,""priority_class"":""REGULAR""}"
54,JOB_ARRIVAL,JOB,J0005,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
55,JOB_ARRIVAL,JOB,J0006,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
55,JOB_ARRIVAL,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
55,JOB_VISIBLE,JOB,J0007,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
58,JOB_VISIBLE,JOB,J0064,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
60,JOB_VISIBLE,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
64,JOB_ARRIVAL,JOB,J0008,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
64,JOB_ARRIVAL,JOB,J0009,"{""commodity"":""SOY"",""load_tons"":36,""priority_class"":""REGULAR""}"
67,JOB_VISIBLE,JOB,J0035,"{""commodity"":""SOY"",""load_tons"":37,""priority_class"":""REGULAR""}"
68,JOB_VISIBLE,JOB,J0045,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
69,JOB_VISIBLE,JOB,J0032,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
71,JOB_ARRIVAL,JOB,J0010,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""REGULAR""}"
73,JOB_ARRIVAL,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
73,JOB_VISIBLE,JOB,J0011,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""REGULAR""}"
74,JOB_ARRIVAL,JOB,J0012,"{""commodity"":""SOY"",""load_tons"":38,""priority_class"":""URGENT""}"
75,JOB_ARRIVAL,JOB,J0013,"{""commodity"":""SOY"",""load_tons"":35,""priority_class"":""REGULAR""}"
79,JOB_ARRIVAL,JOB,J0014,"{""commodity"":""SOY"",""load_tons"":40,""priority_class"":""CONTRACTED""}"
79,JOB_ARRIVAL,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
79,JOB_VISIBLE,JOB,J0015,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
83,JOB_ARRIVAL,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
83,JOB_VISIBLE,JOB,J0016,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
89,JOB_VISIBLE,JOB,J0049,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""CONTRACTED""}"
91,JOB_VISIBLE,JOB,J0036,"{""commodity"":""CORN"",""load_tons"":36,""priority_class"":""CONTRACTED""}"
92,JOB_ARRIVAL,JOB,J0017,"{""commodity"":""CORN"",""load_tons"":35,""priority_class"":""REGULAR""}"
92,JOB_VISIBLE,JOB,J0056,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""REGULAR""}"
94,JOB_VISIBLE,JOB,J0048,"{""commodity"":""SOY"",""load_tons"":39,""priority_class"":""REGULAR""}"
97,JOB_VISIBLE,JOB,J0072,"{""commodity"":""SOY"",""load_tons"":41,""priority_class"":""CONTRACTED""}"
100,JOB_ARRIVAL,JOB,J0018,"{""commodity"":""SORGHUM"",""load_tons"":35,""priority_class"":""REGULAR""}"
