job_id,op_seq,stage_name,machine_id,start_min,end_min,wait_before_stage_min
J0001,1,WEIGH_IN,WB1,12,20,0
J0001,2,SAMPLE_CLASSIFY,LAB1,20,32,0
J0001,3,UNLOAD,HOP6,32,54,0
J0001,4,WEIGH_OUT,WB1,54,60,0
J0002,1,WEIGH_IN,WB2,14,21,0
J0002,2,SAMPLE_CLASSIFY,LAB2,21,32,0
J0002,3,UNLOAD,HOP2,32,54,0
J0002,4,WEIGH_OUT,WB2,54,60,0
J0003,1,WEIGH_IN,WB4,16,25,0
J0003,2,SAMPLE_CLASSIFY,LAB3,25,38,0
J0003,3,UNLOAD,HOP4,38,63,0
J0003,4,WEIGH_OUT,WB1,63,68,0
J0004,1,WEIGH_IN,WB1,32,39,0
J0004,2,SAMPLE_CLASSIFY,LAB3,39,53,0
J0004,3,UNLOAD,HOP6,54,79,1
J0004,4,WEIGH_OUT,WB1,79,85,0
J0005,1,WEIGH_IN,WB1,41,48,0
J0005,2,SAMPLE_CLASSIFY,LAB1,48,60,0
J0005,3,UNLOAD,HOP1,60,85,0
J0005,4,WEIGH_OUT,WB2,85,91,0
J0006,1,WEIGH_IN,WB2,60,67,0
J0006,2,SAMPLE_CLASSIFY,LAB1,67,79,0
J0006,3,UNLOAD,HOP6,79,100,0
J0006,4,WEIGH_OUT,WB1,100,106,0
J0007,1,WEIGH_IN,WB1,68,75,0
J0007,2,SAMPLE_CLASSIFY,LAB2,75,89,0
J0007,3,UNLOAD,HOP4,89,117,0
J0007,4,WEIGH_OUT,WB1,117,122,0
J0008,1,WEIGH_IN,WB2,70,77,0
J0008,2,SAMPLE_CLASSIFY,LAB1,79,90,2
J0008,3,UNLOAD,HOP5,90,112,0
J0008,4,WEIGH_OUT,WB2,112,118,0
J0009,1,WEIGH_IN,WB3,74,82,0
J0009,2,SAMPLE_CLASSIFY,LAB3,82,94,0
J0009,3,UNLOAD,HOP1,94,120,0
J0009,4,WEIGH_OUT,WB3,120,126,0
J0010,1,WEIGH_IN,WB4,75,82,0
J0010,2,SAMPLE_CLASSIFY,LAB2,89,98,7
J0010,3,UNLOAD,HOP6,100,118,2
J0010,4,WEIGH_OUT,WB4,118,124,0
J0011,1,WEIGH_IN,WB2,77,85,2
J0011,2,SAMPLE_CLASSIFY,LAB1,90,101,5
J0011,3,UNLOAD,HOP2,101,127,0
J0011,4,WEIGH_OUT,WB1,127,132,0
J0012,1,WEIGH_IN,WB3,82,89,5
J0012,2,SAMPLE_CLASSIFY,LAB3,94,107,5
J0012,3,UNLOAD,HOP6,118,138,11
J0012,4,WEIGH_OUT,WB2,138,143,0
J0013,1,WEIGH_IN,WB4,82,91,1
J0013,2,SAMPLE_CLASSIFY,LAB2,98,109,7
J0013,3,UNLOAD,HOP1,120,144,11
J0013,4,WEIGH_OUT,WB2,144,149,0
J0014,1,WEIGH_IN,WB1,85,95,3
J0014,2,SAMPLE_CLASSIFY,LAB1,101,112,6
J0014,3,UNLOAD,HOP2,127,154,15
J0014,4,WEIGH_OUT,WB1,154,160,0
J0015,1,WEIGH_IN,WB3,89,96,7
J0015,2,SAMPLE_CLASSIFY,LAB3,107,122,11
J0015,3,UNLOAD,HOP6,138,162,16
J0015,4,WEIGH_OUT,WB1,162,168,0
J0016,1,WEIGH_IN,WB2,91,98,8
J0016,2,SAMPLE_CLASSIFY,LAB2,109,122,11
J0016,3,UNLOAD,HOP4,122,147,0
J0016,4,WEIGH_OUT,WB1,147,153,0
J0017,1,WEIGH_IN,WB4,91,100,3
J0017,2,SAMPLE_CLASSIFY,LAB1,112,123,12
J0017,3,UNLOAD,HOP1,144,174,21
J0017,4,WEIGH_OUT,WB1,174,180,0
J0018,1,WEIGH_IN,WB3,96,103,8
J0018,2,SAMPLE_CLASSIFY,LAB2,122,133,19
J0018,3,UNLOAD,HOP2,154,179,21
J0018,4,WEIGH_OUT,WB2,179,185,0
J0019,1,WEIGH_IN,WB2,98,105,9
J0019,2,SAMPLE_CLASSIFY,LAB1,123,137,18
J0019,3,UNLOAD,HOP6,162,183,25
J0019,4,WEIGH_OUT,WB1,183,189,0
J0020,1,WEIGH_IN,WB4,100,109,10
J0020,2,SAMPLE_CLASSIFY,LAB3,122,135,13
J0020,3,UNLOAD,HOP3,135,165,0
J0020,4,WEIGH_OUT,WB2,165,170,0
J0021,1,WEIGH_IN,WB3,103,110,11
J0021,2,SAMPLE_CLASSIFY,LAB2,133,144,23
J0021,3,UNLOAD,HOP4,147,173,3
J0021,4,WEIGH_OUT,WB2,173,179,0
J0022,1,WEIGH_IN,WB2,105,112,11
J0022,2,SAMPLE_CLASSIFY,LAB3,135,149,23
J0022,3,UNLOAD,HOP1,174,202,25
J0022,4,WEIGH_OUT,WB1,202,208,0
J0023,1,WEIGH_IN,WB1,106,113,9
J0023,2,SAMPLE_CLASSIFY,LAB1,137,146,24
J0023,3,UNLOAD,HOP5,146,166,0
J0023,4,WEIGH_OUT,WB3,166,172,0
J0024,1,WEIGH_IN,WB4,109,118,12
J0024,2,SAMPLE_CLASSIFY,LAB2,144,155,26
J0024,3,UNLOAD,HOP3,165,196,10
J0024,4,WEIGH_OUT,WB3,196,202,0
J0025,1,WEIGH_IN,WB3,110,118,4
J0025,2,SAMPLE_CLASSIFY,LAB1,146,158,28
J0025,3,UNLOAD,HOP4,173,202,15
J0025,4,WEIGH_OUT,WB3,202,208,0
J0026,1,WEIGH_IN,WB2,118,126,8
J0026,2,SAMPLE_CLASSIFY,LAB3,149,167,23
J0026,3,UNLOAD,HOP2,179,208,12
J0026,4,WEIGH_OUT,WB1,208,214,0
J0027,1,WEIGH_IN,WB4,124,133,13
J0027,2,SAMPLE_CLASSIFY,LAB2,155,166,22
J0027,3,UNLOAD,HOP6,183,204,17
J0027,4,WEIGH_OUT,WB2,204,210,0
J0028,1,WEIGH_IN,WB2,126,133,14
J0028,2,SAMPLE_CLASSIFY,LAB1,158,171,25
J0028,3,UNLOAD,HOP6,204,225,33
J0028,4,WEIGH_OUT,WB1,225,230,0
J0029,1,WEIGH_IN,WB3,126,133,12
J0029,2,SAMPLE_CLASSIFY,LAB2,166,179,33
J0029,3,UNLOAD,HOP1,202,227,23
J0029,4,WEIGH_OUT,WB3,227,233,0
J0030,1,WEIGH_IN,WB1,132,139,17
J0030,2,SAMPLE_CLASSIFY,LAB3,167,182,28
J0030,3,UNLOAD,HOP5,182,209,0
J0030,4,WEIGH_OUT,WB3,209,215,0
J0031,1,WEIGH_IN,WB3,133,141,9
J0031,2,SAMPLE_CLASSIFY,LAB1,171,181,30
J0031,3,UNLOAD,HOP2,208,232,27
J0031,4,WEIGH_OUT,WB1,232,238,0
J0032,1,WEIGH_IN,WB4,138,146,0
J0032,2,SAMPLE_CLASSIFY,LAB2,179,192,33
J0032,3,UNLOAD,HOP6,225,250,33
J0032,4,WEIGH_OUT,WB1,250,256,0
J0033,1,WEIGH_IN,WB3,146,153,0
J0033,2,SAMPLE_CLASSIFY,LAB1,181,191,28
J0033,3,UNLOAD,HOP1,227,252,36
J0033,4,WEIGH_OUT,WB2,252,258,0
J0034,1,WEIGH_IN,WB2,149,157,0
J0034,2,SAMPLE_CLASSIFY,LAB3,182,196,25
J0034,3,UNLOAD,HOP3,196,226,0
J0034,4,WEIGH_OUT,WB2,226,232,0
J0035,1,WEIGH_IN,WB4,164,171,0
J0035,2,SAMPLE_CLASSIFY,LAB1,191,202,20
J0035,3,UNLOAD,HOP2,232,259,30
J0035,4,WEIGH_OUT,WB1,259,264,0
J0036,1,WEIGH_IN,WB1,191,198,0
J0036,2,SAMPLE_CLASSIFY,LAB3,198,209,0
J0036,3,UNLOAD,HOP6,250,269,41
J0036,4,WEIGH_OUT,WB1,269,275,0
J0037,1,WEIGH_IN,WB4,193,200,0
J0037,2,SAMPLE_CLASSIFY,LAB2,200,209,0
J0037,3,UNLOAD,HOP4,209,231,0
J0037,4,WEIGH_OUT,WB4,231,237,0
J0038,1,WEIGH_IN,WB4,206,213,0
J0038,2,SAMPLE_CLASSIFY,LAB1,213,223,0
J0038,3,UNLOAD,HOP1,252,274,29
J0038,4,WEIGH_OUT,WB3,274,280,0
J0039,1,WEIGH_IN,WB2,210,217,1
J0039,2,SAMPLE_CLASSIFY,LAB2,217,230,0
J0039,3,UNLOAD,HOP2,259,286,29
J0039,4,WEIGH_OUT,WB1,286,292,0
J0040,1,WEIGH_IN,WB2,232,238,2
J0040,2,SAMPLE_CLASSIFY,LAB1,238,248,0
J0040,3,UNLOAD,HOP4,248,269,0
J0040,4,WEIGH_OUT,WB2,269,275,0
J0041,1,WEIGH_IN,WB3,234,242,0
J0041,2,SAMPLE_CLASSIFY,LAB2,242,257,0
J0041,3,UNLOAD,HOP3,257,292,0
J0041,4,WEIGH_OUT,WB1,292,298,0
J0042,1,WEIGH_IN,WB3,246,253,0
J0042,2,SAMPLE_CLASSIFY,LAB1,253,268,0
J0042,3,UNLOAD,HOP6,269,290,1
